problem,family,task,model,fold,train_rows,validation_rows,validation_start_utc,target,feature_set,n,positives,base_rate,roc_auc,pr_auc,pr_auc_lift,log_loss,brier,accuracy
directional_sign_250ms__book_flow_plus_sweep,directional_sign_250ms,classification,lightgbm,8,31152,42852,2026-08-20T08:31:54.433Z,directional_sign_250ms,book_flow_plus_sweep,10866,5433,0.5,0.9106608628,0.9078051461,1.815610292,0.3804519341,0.1190129431,0.8306644579
directional_sign_250ms__book_flow_plus_sweep,directional_sign_250ms,classification,naive,9,42026,42854,2026-08-20T14:29:02.116Z,directional_sign_250ms,book_flow_plus_sweep,8362,4181,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_250ms__book_flow_plus_sweep,directional_sign_250ms,classification,linear,9,42026,42854,2026-08-20T14:29:02.116Z,directional_sign_250ms,book_flow_plus_sweep,8362,4181,0.5,0.9194859995,0.9190311708,1.838062342,0.3597273188,0.1102837491,0.8502750538
directional_sign_250ms__book_flow_plus_sweep,directional_sign_250ms,classification,lightgbm,9,42026,42854,2026-08-20T14:29:02.116Z,directional_sign_250ms,book_flow_plus_sweep,8362,4181,0.5,0.9331647518,0.9325882283,1.865176457,0.3299881774,0.1010503541,0.8618751495
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,obi,2938,1469,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,obi,2938,1469,0.5,0.9708257007,0.9711601321,1.942320264,0.230084871,0.06724235512,0.9094622192
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,obi,2938,1469,0.5,0.9683152291,0.9671473341,1.934294668,0.2333556467,0.06916266332,0.9033356025
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,obi,2004,1002,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,obi,2004,1002,0.5,0.9632561225,0.9603235306,1.920647061,0.2463310324,0.07154477429,0.9111776447
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,obi,2004,1002,0.5,0.9607113119,0.9573232465,1.914646493,0.2486961379,0.07213328263,0.9056886228
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,obi,1776,888,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,obi,1776,888,0.5,0.968559776,0.9644995557,1.928999111,0.2291844009,0.06629019872,0.9121621622
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,obi,1776,888,0.5,0.9653329427,0.9632014419,1.926402884,0.2370505539,0.06962474432,0.911036036
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,obi,5000,2500,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,obi,5000,2500,0.5,0.91021136,0.9033577295,1.806715459,0.3949901667,0.1236374665,0.8284
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,obi,5000,2500,0.5,0.9082656,0.903277687,1.806555374,0.3959581482,0.1226204065,0.8304
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,obi,13484,6742,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,obi,13484,6742,0.5,0.8208630051,0.8035467608,1.607093522,0.5647722942,0.1816935259,0.745179472
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,obi,13484,6742,0.5,0.8175985254,0.801134201,1.602268402,0.578030849,0.1807927741,0.7464402255
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,obi,12932,6466,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,obi,12932,6466,0.5,0.8454121748,0.8366657395,1.673331479,0.5008764028,0.1627878061,0.7672440458
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,obi,12932,6466,0.5,0.8413946696,0.8268600262,1.653720052,0.5094039196,0.1633365936,0.7676306836
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,obi,8226,4113,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,obi,8226,4113,0.5,0.8805495009,0.8711624251,1.74232485,0.4407359057,0.1395281483,0.8069535619
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,obi,8226,4113,0.5,0.8792899519,0.8687154376,1.737430875,0.4402440161,0.1393299861,0.8057379042
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,obi,16648,8324,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,obi,16648,8324,0.5,0.8265347218,0.8087922081,1.617584416,0.5247849245,0.1717944158,0.7578087458
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,obi,16648,8324,0.5,0.8239202077,0.8046981067,1.609396213,0.5276532581,0.1712964065,0.7600913023
directional_sign_500ms__obi,directional_sign_500ms,classification,naive,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,obi,13340,6670,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__obi,directional_sign_500ms,classification,linear,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,obi,13340,6670,0.5,0.8465419464,0.8306627091,1.661325418,0.48860617,0.1582536422,0.7772113943
directional_sign_500ms__obi,directional_sign_500ms,classification,lightgbm,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,obi,13340,6670,0.5,0.8443698316,0.8296182703,1.659236541,0.4918475641,0.1588813099,0.7767616192
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,sweep_only,2938,1469,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,sweep_only,2938,1469,0.5,0.9111825932,0.9102327595,1.820465519,0.5043526825,0.1648304888,0.7675289312
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,sweep_only,2938,1469,0.5,0.9074200136,0.8990001765,1.798000353,0.3942410466,0.1217777695,0.8345813479
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,sweep_only,2004,1002,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,sweep_only,2004,1002,0.5,0.9167697539,0.9119008009,1.823801602,0.5086666789,0.1643825555,0.74750499
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,sweep_only,2004,1002,0.5,0.9158922674,0.9103442753,1.820688551,0.3806929697,0.1177777991,0.8348303393
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,sweep_only,1776,888,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,sweep_only,1776,888,0.5,0.9372520747,0.9311538233,1.862307647,0.4945929126,0.1612072343,0.7629504505
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,sweep_only,1776,888,0.5,0.9366541372,0.9308019447,1.861603889,0.344725052,0.1061544987,0.857545045
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,sweep_only,5000,2500,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,sweep_only,5000,2500,0.5,0.82802792,0.8215820176,1.643164035,0.6816602712,0.1882303297,0.7492
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,sweep_only,5000,2500,0.5,0.8232164,0.8112874313,1.622574863,0.6212191137,0.2098911332,0.6898
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,sweep_only,13484,6742,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,sweep_only,13484,6742,0.5,0.7415200485,0.7240640351,1.44812807,0.9447006643,0.2531565163,0.6719074459
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,sweep_only,13484,6742,0.5,0.7371698692,0.7117046483,1.423409297,0.7891483909,0.2726366949,0.6056808069
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,sweep_only,12932,6466,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,sweep_only,12932,6466,0.5,0.7757738161,0.7508398205,1.501679641,0.604681351,0.2066510545,0.697339932
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,sweep_only,12932,6466,0.5,0.7691521685,0.7422286984,1.484457397,0.5924582065,0.2031879298,0.6864367461
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,sweep_only,8226,4113,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,sweep_only,8226,4113,0.5,0.7914932219,0.7491924269,1.498384854,0.6076333456,0.2070954598,0.6909798201
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,sweep_only,8226,4113,0.5,0.7933313684,0.7502120572,1.500424114,0.5441770862,0.1811135021,0.7509117433
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,sweep_only,16648,8324,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,sweep_only,16648,8324,0.5,0.7722847932,0.7532476805,1.506495361,0.6001594489,0.2049154966,0.7032075925
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,sweep_only,16648,8324,0.5,0.7561837543,0.7317602082,1.463520416,0.6241736014,0.2178407911,0.6475252283
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,naive,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,sweep_only,13340,6670,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,linear,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,sweep_only,13340,6670,0.5,0.791652592,0.7798723971,1.559744794,0.5793356999,0.1965849909,0.7157421289
directional_sign_500ms__sweep_only,directional_sign_500ms,classification,lightgbm,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,sweep_only,13340,6670,0.5,0.7900216571,0.7755049119,1.551009824,0.5794044564,0.1973893456,0.701874063
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,book_flow,2938,1469,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,book_flow,2938,1469,0.5,0.9740528212,0.9744123475,1.948824695,0.2120135354,0.06150514382,0.9189925119
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,book_flow,2938,1469,0.5,0.9738035117,0.9742263424,1.948452685,0.2093025196,0.06113163984,0.9179714091
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,book_flow,2004,1002,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,book_flow,2004,1002,0.5,0.9663836001,0.9629128769,1.925825754,0.2342131793,0.06870596408,0.9126746507
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,book_flow,2004,1002,0.5,0.9689702431,0.969403967,1.938807934,0.2253875568,0.06534079255,0.9146706587
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,book_flow,1776,888,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,book_flow,1776,888,0.5,0.9696630752,0.9645305196,1.929061039,0.2219627366,0.06355358391,0.9166666667
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,book_flow,1776,888,0.5,0.971753003,0.9673411831,1.934682366,0.2134916133,0.06218803568,0.9149774775
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,book_flow,5000,2500,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,book_flow,5000,2500,0.5,0.91398672,0.9094677864,1.818935573,0.3847971564,0.11901479,0.834
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,book_flow,5000,2500,0.5,0.91470432,0.9142447987,1.828489597,0.3770487295,0.1184180549,0.83
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,book_flow,13484,6742,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,book_flow,13484,6742,0.5,0.8262072539,0.8111040234,1.622208047,0.5622331817,0.1769354121,0.7551171759
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,book_flow,13484,6742,0.5,0.8389491097,0.8368734239,1.673746848,0.509692383,0.1681149083,0.7560812815
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,book_flow,12932,6466,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,book_flow,12932,6466,0.5,0.8540582355,0.847580073,1.695160146,0.4851458962,0.1571964154,0.7756727498
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,book_flow,12932,6466,0.5,0.862717511,0.8587998457,1.717599691,0.4700904676,0.1519989128,0.7770646458
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,book_flow,8226,4113,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,book_flow,8226,4113,0.5,0.8865268244,0.8786882512,1.757376502,0.4284371869,0.1354465232,0.8140043764
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,book_flow,8226,4113,0.5,0.9036237357,0.9022473794,1.804494759,0.3944249113,0.1253635287,0.8181376124
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,book_flow,16648,8324,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,book_flow,16648,8324,0.5,0.8316433844,0.8188947395,1.637789479,0.5179899714,0.1690758559,0.7657376261
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,book_flow,16648,8324,0.5,0.8466191216,0.8391347763,1.678269553,0.4885233669,0.159532934,0.7668188371
directional_sign_500ms__book_flow,directional_sign_500ms,classification,naive,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,book_flow,13340,6670,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow,directional_sign_500ms,classification,linear,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,book_flow,13340,6670,0.5,0.8502012524,0.8348567578,1.669713516,0.4842740406,0.1561774614,0.7806596702
directional_sign_500ms__book_flow,directional_sign_500ms,classification,lightgbm,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,book_flow,13340,6670,0.5,0.8660761448,0.8589960848,1.71799217,0.4589109661,0.148010638,0.7865067466
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,book_flow_plus_sweep,2938,1469,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,book_flow_plus_sweep,2938,1469,0.5,0.9740588454,0.9733863756,1.946772751,0.2108133918,0.0607318835,0.9203539823
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,1,3714,42856,2026-08-18T14:52:00.649Z,directional_sign_500ms,book_flow_plus_sweep,2938,1469,0.5,0.9735681043,0.9738270362,1.947654072,0.2101727731,0.06125088321,0.9186521443
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,book_flow_plus_sweep,2004,1002,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,book_flow_plus_sweep,2004,1002,0.5,0.9666684595,0.9640218107,1.928043621,0.2329815598,0.06822965421,0.9116766467
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,2,6668,42856,2026-08-18T20:49:08.333Z,directional_sign_500ms,book_flow_plus_sweep,2004,1002,0.5,0.968288971,0.9691687418,1.938337484,0.2274611746,0.06587440446,0.9156686627
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,book_flow_plus_sweep,1776,888,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,book_flow_plus_sweep,1776,888,0.5,0.9703047642,0.9664322355,1.932864471,0.2196916435,0.06275941291,0.9183558559
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,3,8674,42850,2026-08-19T02:46:16.016Z,directional_sign_500ms,book_flow_plus_sweep,1776,888,0.5,0.9725100946,0.9661034825,1.932206965,0.2105428653,0.0613227009,0.9166666667
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,book_flow_plus_sweep,5000,2500,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,book_flow_plus_sweep,5000,2500,0.5,0.91447088,0.9081190777,1.816238155,0.3881911825,0.1187695245,0.8362
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,4,10448,42856,2026-08-19T08:43:23.700Z,directional_sign_500ms,book_flow_plus_sweep,5000,2500,0.5,0.91630576,0.9153040908,1.830608182,0.3745959876,0.117239073,0.8332
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,book_flow_plus_sweep,13484,6742,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,book_flow_plus_sweep,13484,6742,0.5,0.8293508656,0.817874835,1.63574967,0.5610828528,0.1759267427,0.7554879858
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,5,15418,42856,2026-08-19T14:40:31.383Z,directional_sign_500ms,book_flow_plus_sweep,13484,6742,0.5,0.8398588753,0.8388517216,1.677703443,0.5094632919,0.1678623688,0.7543013942
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,book_flow_plus_sweep,12932,6466,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,book_flow_plus_sweep,12932,6466,0.5,0.857199533,0.8540901083,1.708180217,0.4805213972,0.1554480342,0.7787658521
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,6,28892,42846,2026-08-19T20:37:39.066Z,directional_sign_500ms,book_flow_plus_sweep,12932,6466,0.5,0.8648633567,0.8619086701,1.72381734,0.4658586928,0.15071935,0.7787658521
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,book_flow_plus_sweep,8226,4113,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,book_flow_plus_sweep,8226,4113,0.5,0.8875058825,0.882797565,1.76559513,0.4257372442,0.134300596,0.815220034
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,7,41842,42852,2026-08-20T02:34:46.750Z,directional_sign_500ms,book_flow_plus_sweep,8226,4113,0.5,0.9034228108,0.9026935499,1.8053871,0.3944685761,0.1255088918,0.8171650863
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,book_flow_plus_sweep,16648,8324,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,book_flow_plus_sweep,16648,8324,0.5,0.8362614422,0.8263438483,1.652687697,0.5129561137,0.1670900985,0.7668789044
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,8,50012,42852,2026-08-20T08:31:54.433Z,directional_sign_500ms,book_flow_plus_sweep,16648,8324,0.5,0.849475449,0.8435511199,1.68710224,0.4839044039,0.1579172188,0.7697020663
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,naive,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,book_flow_plus_sweep,13340,6670,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,linear,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,book_flow_plus_sweep,13340,6670,0.5,0.855315708,0.8458399469,1.691679894,0.4768917483,0.153495911,0.7847076462
directional_sign_500ms__book_flow_plus_sweep,directional_sign_500ms,classification,lightgbm,9,66660,42854,2026-08-20T14:29:02.116Z,directional_sign_500ms,book_flow_plus_sweep,13340,6670,0.5,0.8689501876,0.8643888229,1.728777646,0.4542421967,0.1463826124,0.7884557721
directional_sign_1000ms__obi,directional_sign_1000ms,classification,naive,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,obi,4958,2479,0.5,0.5,0.5,1,0.6931471806,0.25,0.5
directional_sign_1000ms__obi,directional_sign_1000ms,classification,linear,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,obi,4958,2479,0.5,0.9466943056,0.9455139574,1.891027915,0.3054660762,0.09111804371,0.8769665188
directional_sign_1000ms__obi,directional_sign_1000ms,classification,lightgbm,1,5972,42856,2026-08-18T14:52:00.649Z,directional_sign_1000ms,obi,4958,2479,0.5,0.943708515,0.9386366681,1.877273336,0.3097081305,0.09280100372,0.8749495764
