alpha_pct,beta_pct,fill_quintile,toxicity_quintile,eligible_opportunities,filled,fill_rate_30000ms,at_quote_fills,trade_through_fills,at_quote_rate_given_fill,trade_through_rate_given_fill,fill_evaluable_500ms,fill_rate_500ms,fill_evaluable_1000ms,fill_rate_1000ms,fill_evaluable_5000ms,fill_rate_5000ms,median_time_to_fill_ms,markout_100ms_observed,markout_100ms_censored,markout_100ms_mean_ticks,markout_100ms_median_ticks,markout_100ms_p10_ticks,markout_100ms_p25_ticks,markout_100ms_p50_ticks,markout_100ms_p75_ticks,markout_100ms_p90_ticks,markout_100ms_frac_favourable,markout_100ms_frac_non_negative,required_benefit_100ms_ticks,required_benefit_100ms_usd_per_btc,required_benefit_100ms_bps,markout_500ms_observed,markout_500ms_censored,markout_500ms_mean_ticks,markout_500ms_median_ticks,markout_500ms_p10_ticks,markout_500ms_p25_ticks,markout_500ms_p50_ticks,markout_500ms_p75_ticks,markout_500ms_p90_ticks,markout_500ms_frac_favourable,markout_500ms_frac_non_negative,required_benefit_500ms_ticks,required_benefit_500ms_usd_per_btc,required_benefit_500ms_bps,markout_1000ms_observed,markout_1000ms_censored,markout_1000ms_mean_ticks,markout_1000ms_median_ticks,markout_1000ms_p10_ticks,markout_1000ms_p25_ticks,markout_1000ms_p50_ticks,markout_1000ms_p75_ticks,markout_1000ms_p90_ticks,markout_1000ms_frac_favourable,markout_1000ms_frac_non_negative,required_benefit_1000ms_ticks,required_benefit_1000ms_usd_per_btc,required_benefit_1000ms_bps,markout_5000ms_observed,markout_5000ms_censored,markout_5000ms_mean_ticks,markout_5000ms_median_ticks,markout_5000ms_p10_ticks,markout_5000ms_p25_ticks,markout_5000ms_p50_ticks,markout_5000ms_p75_ticks,markout_5000ms_p90_ticks,markout_5000ms_frac_favourable,markout_5000ms_frac_non_negative,required_benefit_5000ms_ticks,required_benefit_5000ms_usd_per_btc,required_benefit_5000ms_bps,median_spread_ticks,mean_spread_ticks,required_benefit_1s_in_half_spreads,required_benefit_1s_in_full_spreads
0,100,0,0,14851,14063,0.9469396,14049,14,0.9990044798,0.0009955201593,14851,0.2743922968,14851,0.4444818531,14851,0.8668103158,1114.109898,14063,0,0.1289554149,0.5,0.5,0.5,0.5,0.5,0.5,0.9808717912,0.9808717912,-0.1289554149,-0.01289554149,-0.002019502891,14063,0,0.2976605276,0.5,0.5,0.5,0.5,0.5,0.5,0.9758230818,0.9758230818,-0.2976605276,-0.02976605276,-0.004613204271,14063,0,0.8841996729,0.5,0.5,0.5,0.5,0.5,0.5,0.9709165896,0.9709165896,-0.8841996729,-0.08841996729,-0.01365014047,14063,0,4.175140439,0.5,0.5,0.5,0.5,0.5,29.5,0.9325890635,0.9325890635,-4.175140439,-0.4175140439,-0.06447026714,1,1,-1.768399346,-0.8841996729
0,100,0,1,15743,14659,0.9311440005,14617,42,0.997134866,0.002865134047,15743,0.314234898,15743,0.4888521883,15743,0.8626056025,920.125696,14659,0,-0.04229483594,0.5,0.5,0.5,0.5,0.5,0.5,0.9713486595,0.9713486595,0.04229483594,0.004229483594,0.0005960843683,14659,0,0.2828637697,0.5,0.5,0.5,0.5,0.5,0.5,0.965550174,0.965550174,-0.2828637697,-0.02828637697,-0.004280822066,14659,0,1.283170748,0.5,0.5,0.5,0.5,0.5,0.5,0.959274166,0.959274166,-1.283170748,-0.1283170748,-0.01940120982,14659,0,5.758134934,0.5,0.5,0.5,0.5,0.5,40.5,0.9107033222,0.9107033222,-5.758134934,-0.5758134934,-0.08753301023,1,1,-2.566341497,-1.283170748
0,100,0,2,21414,20033,0.9355094798,19956,77,0.996156342,0.003843657964,21413,0.3352636249,21413,0.5132863214,21413,0.8710596367,846.450679,20033,0,-0.2549543254,0.5,0.5,0.5,0.5,0.5,0.5,0.9661059252,0.9661059252,0.2549543254,0.02549543254,0.003871696804,20033,0,-0.06456846204,0.5,0.5,0.5,0.5,0.5,0.5,0.9593670444,0.9593670444,0.06456846204,0.006456846204,0.001104239848,20033,0,0.8715619228,0.5,0.5,0.5,0.5,0.5,0.5,0.9531772575,0.9531772575,-0.8715619228,-0.08715619228,-0.01303658506,20033,0,5.173064444,0.5,-1.5,0.5,0.5,0.5,45.3,0.8974691759,0.8974691759,-5.173064444,-0.5173064444,-0.0787028633,1,1,-1.743123846,-0.8715619228
0,100,0,3,23334,21493,0.9211022542,21382,111,0.9948355278,0.005164472154,23334,0.3254907003,23334,0.50419988,23330,0.8581225889,850.009073,21493,0,-0.4742939562,0.5,0.5,0.5,0.5,0.5,0.5,0.9592425441,0.9592425441,0.4742939562,0.04742939562,0.007194694543,21492,1,-0.1948632049,0.5,0.5,0.5,0.5,0.5,0.5,0.9522147776,0.9522147776,0.1948632049,0.01948632049,0.003011924661,21492,1,0.8241438675,0.5,0.5,0.5,0.5,0.5,0.5,0.9450493207,0.9450493207,-0.8241438675,-0.08241438675,-0.01245901146,21489,4,5.624086742,0.5,-13.5,0.5,0.5,0.5,45.5,0.8871050305,0.8871050305,-5.624086742,-0.5624086742,-0.08598032456,1,1.000128568,-1.648075846,-0.8240379228
0,100,0,4,10365,9501,0.916642547,9427,74,0.9922113462,0.007788653826,10365,0.3355523396,10365,0.5165460685,10365,0.851905451,817.120578,9501,0,-0.3117040312,0.5,0.5,0.5,0.5,0.5,0.5,0.9583201768,0.9583201768,0.3117040312,0.03117040312,0.004756882319,9501,0,-0.1032522892,0.5,0.5,0.5,0.5,0.5,0.5,0.9521103042,0.9521103042,0.1032522892,0.01032522892,0.001589971612,9501,0,0.689822124,0.5,0.5,0.5,0.5,0.5,0.5,0.9436901379,0.9436901379,-0.689822124,-0.0689822124,-0.0105074649,9501,0,5.964424797,0.5,-10.5,0.5,0.5,0.5,46.5,0.8894853173,0.8894853173,-5.964424797,-0.5964424797,-0.09173088262,1,1.000868307,-1.378447333,-0.6892236664
0,100,1,0,16291,15774,0.968264686,15733,41,0.9974007861,0.002599213896,16291,0.365355104,16291,0.5407893929,16291,0.9084156896,807.222086,15774,0,-0.5684987955,0.5,0.5,0.5,0.5,0.5,0.5,0.9638645873,0.9638645873,0.5684987955,0.05684987955,0.008286895828,15774,0,-0.8571383289,0.5,0.5,0.5,0.5,0.5,0.5,0.9537213136,0.9537213136,0.8571383289,0.08571383289,0.01291746875,15774,0,-0.5817167491,0.5,0.5,0.5,0.5,0.5,0.5,0.9419297578,0.9419297578,0.5817167491,0.05817167491,0.00887358261,15774,0,0.1680930645,0.5,-37.5,0.5,0.5,0.5,39.5,0.8596424496,0.8596424496,-0.1680930645,-0.01680930645,-0.002117532156,1,1,1.163433498,0.5817167491
0,100,1,1,17767,16947,0.9538470198,16704,243,0.985661179,0.01433882103,17766,0.4765281999,17766,0.6533265789,17764,0.8970389552,501.444524,16947,0,-1.215878917,0.5,0.5,0.5,0.5,0.5,0.5,0.932141382,0.932141382,1.215878917,0.1215878917,0.01771211118,16947,0,-1.201068036,0.5,0.5,0.5,0.5,0.5,0.5,0.9146751637,0.9146751637,1.201068036,0.1201068036,0.01778504799,16946,1,0.2556355482,0.5,-2.5,0.5,0.5,0.5,17.5,0.8979110114,0.8979110114,-0.2556355482,-0.02556355482,-0.003369725598,16945,2,4.390026557,0.5,-72.5,0.5,0.5,15.5,88.5,0.7888462673,0.7888462673,-4.390026557,-0.4390026557,-0.06343564806,1,1.000787978,-0.5108685434,-0.2554342717
0,100,1,2,19871,19059,0.95913643,18804,255,0.9866204943,0.01337950575,19871,0.4886014795,19871,0.6602586684,19868,0.9061807932,488.51252,19059,0,-1.214570544,0.5,0.5,0.5,0.5,0.5,0.5,0.9339419697,0.9339419697,1.214570544,0.1214570544,0.01800449802,19059,0,-1.190618605,0.5,0.5,0.5,0.5,0.5,0.5,0.9174668136,0.9174668136,1.190618605,0.1190618605,0.0179309262,19058,1,0.06514324693,0.5,-0.5,0.5,0.5,0.5,11.5,0.8987826634,0.8987826634,-0.06514324693,-0.006514324693,-0.0003233289815,19054,5,4.033929883,0.5,-70.5,0.5,0.5,9.5,84.5,0.7806234911,0.7806234911,-4.033929883,-0.4033929883,-0.05799412681,1,1.000201298,-0.1302602727,-0.06513013634
0,100,1,3,18565,18029,0.9711284675,17868,161,0.9910699429,0.00893005713,18564,0.4305645335,18564,0.6214177979,18562,0.9279711238,614.087648,18029,0,-0.9389317211,0.5,0.5,0.5,0.5,0.5,0.5,0.9457540629,0.9457540629,0.9389317211,0.09389317211,0.01409674781,18028,1,-1.178860661,0.5,0.5,0.5,0.5,0.5,0.5,0.9302751276,0.9302751276,1.178860661,0.1178860661,0.01815624833,18027,2,-0.855023021,0.5,0.5,0.5,0.5,0.5,0.5,0.9104121595,0.9104121595,0.855023021,0.0855023021,0.01373274135,18027,2,0.004742885671,0.5,-51.5,0.5,0.5,0.5,50.5,0.7958062906,0.7958062906,-0.004742885671,-0.0004742885671,0.002687580975,1,1.00134662,1.707746357,0.8538731783
0,100,1,4,13213,12956,0.9805494589,12888,68,0.9947514665,0.005248533498,13213,0.4102020737,13213,0.6175736018,13213,0.9416483766,658.5926865,12956,0,-0.6268524236,0.5,0.5,0.5,0.5,0.5,0.5,0.9502933004,0.9502933004,0.6268524236,0.06268524236,0.009680841931,12956,0,-1.136461871,0.5,0.5,0.5,0.5,0.5,0.5,0.9334671195,0.9334671195,1.136461871,0.1136461871,0.01767024734,12956,0,-1.275586601,0.5,0.5,0.5,0.5,0.5,0.5,0.9131676443,0.9131676443,1.275586601,0.1275586601,0.02006147296,12956,0,-2.32814912,0.5,-40.5,0.5,0.5,0.5,22.5,0.7879746835,0.7879746835,2.32814912,0.232814912,0.03738518013,1,1.000454098,2.550015244,1.275007622
0,100,2,0,16947,16242,0.9583997168,15928,314,0.9806674055,0.01933259451,16947,0.5675340768,16947,0.7294506402,16943,0.9072183203,369.640914,16242,0,-2.708194804,0.5,0.5,0.5,0.5,0.5,0.5,0.9000123138,0.9000123138,2.708194804,0.2708194804,0.03870345834,16242,0,-2.445142224,0.5,-26.5,0.5,0.5,0.5,10.5,0.8715675409,0.8715675409,2.445142224,0.2445142224,0.03558415542,16242,0,-1.26880926,0.5,-45.5,0.5,0.5,0.5,42.5,0.8390592292,0.8390592292,1.26880926,0.126880926,0.01947851219,16237,5,2.347108456,0.5,-133.5,-34.5,0.5,42.5,139.5,0.6821457166,0.6821457166,-2.347108456,-0.2347108456,-0.0297949365,1,1.000177022,2.537169384,1.268584692
0,100,2,1,19004,18230,0.9592717323,17819,411,0.9774547449,0.02254525507,19003,0.6015892228,19003,0.7616692101,19003,0.9130137347,330.100443,18230,0,-2.273752057,0.5,0.5,0.5,0.5,0.5,0.5,0.9042238069,0.9042238069,2.273752057,0.2273752057,0.03303237844,18230,0,-2.06810203,0.5,-24.6,0.5,0.5,0.5,6.5,0.8686780033,0.8686780033,2.06810203,0.206810203,0.03051066523,18230,0,-0.8191442677,0.5,-42.5,0.5,0.5,0.5,38.5,0.8320899616,0.8320899616,0.8191442677,0.08191442677,0.01247407971,18230,0,2.375891388,0.5,-123.5,-39.5,0.5,40.5,129.5,0.6630828305,0.6630828305,-2.375891388,-0.2375891388,-0.03340284514,1,1.003946538,1.631848384,0.8159241922
0,100,2,2,16950,16481,0.9723303835,16200,281,0.9829500637,0.01704993629,16950,0.6362241888,16950,0.7933923304,16948,0.9343875384,296.346214,16481,0,-1.677962502,0.5,0.5,0.5,0.5,0.5,0.5,0.9126873369,0.9126873369,1.677962502,0.1677962502,0.02450693185,16481,0,-2.250985984,0.5,-19.5,0.5,0.5,0.5,0.5,0.8734300103,0.8734300103,2.250985984,0.2250985984,0.0329486129,16481,0,-1.284175717,0.5,-38.5,0.5,0.5,0.5,29.5,0.8344760633,0.8344760633,1.284175717,0.1284175717,0.01891067708,16478,3,-1.464376745,0.5,-118.5,-38.5,0.5,34.5,118.5,0.655419347,0.655419347,1.464376745,0.1464376745,0.02298543899,1,1.001297935,2.565022203,1.282511101
0,100,2,3,15539,15219,0.9794066542,15058,161,0.9894211183,0.01057888166,15538,0.572081349,15538,0.7542798301,15536,0.9494721936,386.341381,15219,0,-1.48406597,0.5,0.5,0.5,0.5,0.5,0.5,0.9231224128,0.9231881201,1.48406597,0.148406597,0.02213306357,15219,0,-2.804356397,0.5,-11.5,0.5,0.5,0.5,0.5,0.885997766,0.885997766,2.804356397,0.2804356397,0.04216763086,15219,0,-2.681319403,0.5,-30.5,0.5,0.5,0.5,0.5,0.8493330705,0.8493330705,2.681319403,0.2681319403,0.0406228159,15217,2,-4.424623776,0.5,-97.5,-29.5,0.5,0.5,87.5,0.6697115069,0.6697115069,4.424623776,0.4424623776,0.06812944332,1,1.006306712,5.329030148,2.664515074
0,100,2,4,17266,17095,0.9900961427,16986,109,0.9936238666,0.006376133372,17266,0.4841885787,17266,0.6844086644,17261,0.9642546782,517.667891,17095,0,-1.607955543,0.5,0.5,0.5,0.5,0.5,0.5,0.9157063469,0.9157063469,1.607955543,0.1607955543,0.02453024615,17095,0,-3.184761626,0.5,-7.5,0.5,0.5,0.5,0.5,0.8801988886,0.8801988886,3.184761626,0.3184761626,0.04884314654,17095,0,-4.002018134,0.5,-22.5,0.5,0.5,0.5,0.5,0.8405381691,0.8405381691,4.002018134,0.4002018134,0.0617891295,17092,3,-9.054616195,0.5,-70.5,-22.5,0.5,0.5,24.4,0.6562134332,0.6562134332,9.054616195,0.9054616195,0.1402184934,1,1.005096722,7.963448784,3.981724392
0,100,3,0,21592,20732,0.9601704335,19922,810,0.9609299633,0.03907003666,21592,0.6933586514,21591,0.8191376036,21589,0.9129649358,231.621419,20732,0,-4.608479645,0.5,-27.5,0.5,0.5,0.5,0.5,0.8499421185,0.8499421185,4.608479645,0.4608479645,0.06469838286,20732,0,-4.687753232,0.5,-61.5,0.5,0.5,0.5,39.5,0.7926876326,0.7926876326,4.687753232,0.4687753232,0.06599540404,20731,1,-3.335391443,0.5,-86.5,-9.5,0.5,2.5,72.5,0.7344556461,0.7344556461,3.335391443,0.3335391443,0.04718542781,20729,3,0.5914901828,0.5,-197.5,-85.5,0.5,85.5,198.5,0.5647643398,0.5647643398,-0.5914901828,-0.05914901828,-0.006855814053,1,1.001528344,6.660603194,3.330301597
0,100,3,1,17396,16886,0.9706829156,16449,437,0.9741205733,0.02587942674,17396,0.7004483789,17396,0.8395608186,17392,0.9385924563,236.430952,16886,0,-3.346144735,0.5,-16.5,0.5,0.5,0.5,0.5,0.8720833827,0.8720833827,3.346144735,0.3346144735,0.04767966903,16886,0,-5.061115717,0.5,-48.5,0.5,0.5,0.5,18.5,0.806585337,0.806585337,5.061115717,0.5061115717,0.07269992391,16886,0,-5.143313988,0.5,-71.5,-1.5,0.5,0.5,49.5,0.7448774132,0.7448774132,5.143313988,0.5143313988,0.07434795838,16881,5,-6.327883419,0.5,-175.5,-74.5,0.5,59.5,162.5,0.5613411528,0.5613411528,6.327883419,0.6327883419,0.09158889807,1,1.007070591,10.21440609,5.107203044
0,100,3,2,13660,13409,0.981625183,13090,319,0.9762100082,0.0237899918,13658,0.7290965002,13658,0.8633767755,13657,0.9561397086,217.080884,13409,0,-2.861809233,0.5,-10.5,0.5,0.5,0.5,0.5,0.881721232,0.881721232,2.861809233,0.2861809233,0.04152510472,13408,1,-4.932875895,0.5,-45.5,0.5,0.5,0.5,4.5,0.8056384248,0.8056384248,4.932875895,0.4932875895,0.0719973016,13408,1,-6.106056086,0.5,-69.5,-4.5,0.5,0.5,43.8,0.7376939141,0.7376939141,6.106056086,0.6106056086,0.08923766007,13407,2,-9.540650407,0.5,-165.5,-72.5,0.5,45.5,149.9,0.5454613262,0.5454613262,9.540650407,0.9540650407,0.139994529,1,1.003587116,12.16846249,6.084231245
0,100,3,3,13175,12973,0.9846679317,12775,198,0.9847375318,0.0152624682,13173,0.6898200865,13173,0.8518940257,13171,0.9676562144,256.235926,12973,0,-3.103060202,0.5,-7.5,0.5,0.5,0.5,0.5,0.8826023279,0.8826023279,3.103060202,0.3103060202,0.04517761558,12972,1,-6.445690718,0.5,-38.5,0.5,0.5,0.5,0.5,0.8072772125,0.8072772125,6.445690718,0.6445690718,0.09415714834,12972,1,-7.962765957,0.5,-60.5,-0.5,0.5,0.5,1.5,0.7439099599,0.7439099599,7.962765957,0.7962765957,0.1166981136,12970,3,-15.37779491,0.5,-146.5,-62.5,0.5,16.5,109.5,0.5450269854,0.5450269854,15.37779491,1.537779491,0.2265707073,1,1.032485769,15.42445659,7.712228294
0,100,3,4,19884,19710,0.9912492456,19536,174,0.9911719939,0.008828006088,19883,0.6176633305,19883,0.80400342,19877,0.9765055089,335.492912,19710,0,-2.688609843,0.5,-6.5,0.5,0.5,0.5,0.5,0.8808726535,0.8808726535,2.688609843,0.2688609843,0.04028748195,19710,0,-5.642694064,0.5,-28.5,0.5,0.5,0.5,0.5,0.8153729072,0.8153729072,5.642694064,0.5642694064,0.08445644077,19708,2,-8.111173128,0.5,-42.5,0.5,0.5,0.5,0.5,0.7510148163,0.7510148163,8.111173128,0.8111173128,0.1213177997,19704,6,-17.77311713,0.5,-106.5,-41.5,0.5,0.5,53.5,0.5352212749,0.5352212749,17.77311713,1.777311713,0.2663887266,1,1.020016093,15.9040101,7.952005052
0,100,4,0,16026,15717,0.9807188319,13421,2296,0.8539161418,0.1460838582,16026,0.8237239486,16026,0.8966679146,16024,0.9570644034,124.899453,15717,0,-14.15314627,0.5,-67.5,-20.5,0.5,0.5,0.5,0.6982248521,0.6982248521,14.15314627,1.415314627,0.2000398089,15717,0,-20.38283387,0.5,-113.5,-51.5,0.5,0.5,54.5,0.5990965197,0.5990965197,20.38283387,2.038283387,0.2878716505,15717,0,-22.88382007,0.5,-149.5,-71.5,0.5,12.5,91.5,0.543487943,0.543487943,22.88382007,2.288382007,0.323188889,15715,2,-28.68183264,-15.5,-304.5,-154.5,-15.5,100.5,250.1,0.4689150493,0.4689150493,28.68183264,2.868183264,0.4050089941,1,1.110632722,41.20861851,20.60430925
