symbol,horizon,features,model,final_holdout,observations,directional_accuracy,auc,ic,gross_sharpe,net_sharpe,annualized_return,max_drawdown,turnover_roundtrips_per_year,trade_count,gross_edge_bp,all_in_cost_bp,net_edge_bp,long_net_edge_bp,short_net_edge_bp,top_5pct_net_pnl_share
ETHUSDT,30m,full,unconditional,False,17264,0.5,0.4959959700409092,-0.004442699718692975,3.0306286622361274,-22.40671550934219,-16.98754347254462,-0.9419665621387492,2896.1158666079937,2878,1.3105501525526964,11.0,-9.689449847447307,-9.042822571215979,-10.33607712367863,-0.6500507653425392
ETHUSDT,30m,full,unconditional,True,4313,0.4783213540459077,0.5,-6.5998370525736556e-18,-4.259207567048013,-35.89919636980025,-21.88127139193707,-0.5957497914717189,2921.0971728719296,719,-1.4807616883054244,11.0,-12.480761688305423,,-12.480761688305423,-0.33562631592764686
ETHUSDT,30m,full,momentum,False,17264,0.4866195551436515,0.4771077523941142,-0.012564161236641414,-2.71420460621906,-28.15023024215164,-21.3430678218468,-0.9716917347894148,2896.1158666079937,2878,-1.1737781324702234,11.0,-12.173778132470225,-11.502697204856048,-12.913486766341512,-0.5235556946601273
ETHUSDT,30m,full,momentum,True,4313,0.5035937862276837,0.4935605223443025,0.016703658112698486,14.322188999004208,-17.44189222642511,-10.574936631019057,-0.38554511665201474,2921.0971728719296,719,4.95290960292699,10.984700973574409,-6.0317913706474195,-4.718282233077626,-7.430086096351223,-0.904587068826352
ETHUSDT,30m,full,logistic,False,17264,0.5213739573679332,0.5271219254642873,0.002107789488333704,-1.4030486322982854,-26.835158188006172,-20.349133505961404,-0.9663552022915369,2896.1158666079937,2878,-0.6068523305734695,11.0,-11.606852330573469,-10.960662442060721,-12.267573544759033,-0.48477347955495675
ETHUSDT,30m,full,logistic,True,4313,0.5005796429399489,0.5063184170267251,-0.035843940179012185,-0.4039359253118807,-32.02769262768469,-19.531533324030416,-0.554630142370095,2921.0971728719296,719,-0.1405049760611552,11.0,-11.140504976061155,-9.561724513278165,-12.51782647354111,-0.37699229571267157
ETHUSDT,30m,full,ridge,False,17264,0.5020273401297498,0.5067040703231352,0.0026749164430489047,-2.7293462633031065,-28.165431686872978,-21.354543127314667,-0.9719978396925039,2896.1158666079937,2878,-1.18032348124268,11.0,-12.18032348124268,-11.654721942891168,-12.541925008800641,-0.48116241863828785
ETHUSDT,30m,full,ridge,True,4313,0.49524692789241825,0.4888800857850265,-0.017862164526231412,1.4359474222727295,-30.189524087901585,-18.409559830679367,-0.5432881218376523,2921.0971728719296,719,0.499452526420624,11.0,-10.500547473579378,-9.224720672832882,-12.109373093388639,-0.42614053049541417
ETHUSDT,60m,price_volume,unconditional,False,8640,0.5054398148148148,0.5046368100464218,-0.0013169149423301466,1.4556789224385993,-11.893874490137991,-8.591139389768452,-0.5299031768243765,725.4620689655172,720,1.1994759414003524,11.0,-9.800524058599649,-10.112102729505983,-9.488945387693315,-0.9381029403558506
ETHUSDT,60m,price_volume,unconditional,True,2160,0.4773148148148148,0.5,4.7336107396227294e-18,-2.9347495867792137,-17.70314260663256,-11.558760839397694,-0.2222493626384302,734.5810055865921,180,-2.185901026006953,11.0,-13.185901026006952,,-13.185901026006952,-0.5764279040893016
ETHUSDT,60m,price_volume,momentum,False,8640,0.4947916666666667,0.48596195025089217,-0.004337669448577114,5.677077167426537,-7.695409969018591,-5.548987216074796,-0.42513175423995786,725.4620689655172,720,4.669875409451523,11.0,-6.330124590548478,-6.5043357424748764,-6.166244019059762,-1.3522307209371542
ETHUSDT,60m,price_volume,momentum,True,2160,0.4981481481481482,0.4855587511682885,-0.013301421160080113,10.311157485459947,-4.5396888914560805,-2.9476033213027373,-0.14691929562240824,734.5810055865921,180,7.637459136090877,11.0,-3.362540863909123,0.3346463408821118,-6.189801667573007,-2.290269282805269
ETHUSDT,60m,price_volume,ridge,False,8640,0.48368055555555556,0.49245718732390587,0.011932639179131042,-5.051850043166483,-18.41923136146519,-13.28676695134997,-0.6770393287800605,725.4620689655172,720,-4.157160565080959,11.0,-15.15716056508096,-21.583856085233066,-13.437340637152934,-0.5495025619202204
ETHUSDT,60m,price_volume,ridge,True,2160,0.49027777777777776,0.48496429847710154,0.015867303915062175,-5.6413420605324776,-20.429364891977063,-13.321063684626095,-0.24560173432975851,734.5810055865921,180,-4.196285289329335,11.0,-15.196285289329335,-20.046729184950724,-14.58997980237666,-0.5590535570534951
ETHUSDT,60m,plus_basis,unconditional,False,8640,0.5054398148148148,0.5046368100464218,-0.0013169149423301466,1.4556789224385993,-11.893874490137991,-8.591139389768452,-0.5299031768243765,725.4620689655172,720,1.1994759414003524,11.0,-9.800524058599649,-10.112102729505983,-9.488945387693315,-0.9381029403558506
ETHUSDT,60m,plus_basis,unconditional,True,2160,0.4773148148148148,0.5,4.7336107396227294e-18,-2.9347495867792137,-17.70314260663256,-11.558760839397694,-0.2222493626384302,734.5810055865921,180,-2.185901026006953,11.0,-13.185901026006952,,-13.185901026006952,-0.5764279040893016
ETHUSDT,60m,plus_basis,momentum,False,8640,0.4947916666666667,0.48596195025089217,-0.004337669448577114,5.677077167426537,-7.695409969018591,-5.548987216074796,-0.42513175423995786,725.4620689655172,720,4.669875409451523,11.0,-6.330124590548478,-6.5043357424748764,-6.166244019059762,-1.3522307209371542
ETHUSDT,60m,plus_basis,momentum,True,2160,0.4981481481481482,0.4855587511682885,-0.013301421160080113,10.311157485459947,-4.5396888914560805,-2.9476033213027373,-0.14691929562240824,734.5810055865921,180,7.637459136090877,11.0,-3.362540863909123,0.3346463408821118,-6.189801667573007,-2.290269282805269
ETHUSDT,60m,plus_basis,ridge,False,8640,0.4847222222222222,0.49190012611693995,0.014517904066441868,-2.2062173427610494,-15.557865729429352,-11.235936697703153,-0.6150435578735068,725.4620689655172,720,-1.8176325549887662,11.0,-12.817632554988766,-14.813512643394212,-12.044661653698796,-0.6973577939319993
ETHUSDT,60m,plus_basis,ridge,True,2160,0.48518518518518516,0.48373501841772504,0.009960517467151323,-3.6085922589419654,-18.380716024498348,-11.998132100076692,-0.22480485351335544,734.5810055865921,180,-2.68712308929579,11.0,-13.687123089295792,-13.148094556952167,-13.758315536963819,-0.6074488471987664
ETHUSDT,60m,plus_oi,unconditional,False,8634,0.5019689599258744,0.49674476032461057,-0.004558373341704228,5.565050004724226,-6.247637701394213,-5.099895366594721,-0.3726391196963499,724.906584992343,720,5.182186440115538,11.0,-5.817813559884463,-7.635501719924042,-4.000125399844887,-1.7538915155178154
ETHUSDT,60m,plus_oi,unconditional,True,2157,0.46917014371812704,0.5,1.9321228284253017e-18,3.115523994891022,-14.359216206863714,-7.923447021112251,-0.16230071025666026,733.3292021688613,180,1.9611601401868013,11.0,-9.0388398598132,,-9.0388398598132,-0.7589282959464688
ETHUSDT,60m,plus_oi,momentum,False,8634,0.49386147787815615,0.4860098732849627,0.000799869776187133,1.656493097536018,-10.12093684681497,-8.274870664198207,-0.5240984323731592,724.906584992343,720,1.544988404975809,10.984722222222222,-9.439733817246415,-11.293868695555583,-7.637285149458772,-1.0396267066231024
ETHUSDT,60m,plus_oi,momentum,True,2157,0.4946685210941122,0.4880590123755113,0.0017371543635245474,24.783528593609983,6.713686789261859,3.5826210840738346,-0.06511379913792281,733.3292021688613,180,15.086950814594838,11.0,4.086950814594838,1.054297558129828,7.711341291833506,1.8568589419093748
ETHUSDT,60m,plus_oi,ridge,False,8634,0.4958304378040306,0.5074330103847873,0.011435666981235758,-1.792479907779736,-13.586490923410196,-11.108103698093075,-0.6131596066068818,724.906584992343,720,-1.6718043555704694,11.0,-12.67180435557047,-18.52225931508753,-10.905030434703656,-0.6366554936999252
ETHUSDT,60m,plus_oi,ridge,True,2157,0.48400556328233657,0.5033424236670867,0.008863804277455485,1.4869840522080302,-15.980250268364777,-8.821726348300402,-0.1718716808437606,733.3292021688613,180,0.9364289889340616,11.0,-10.063571011065939,-13.975025922991822,-9.249778378383374,-0.6974133456129681
ETHUSDT,60m,full,unconditional,False,8634,0.5019689599258744,0.49674476032461057,-0.004558373341704228,5.565050004724226,-6.247637701394213,-5.099895366594721,-0.3726391196963499,724.906584992343,720,5.182186440115538,11.0,-5.817813559884463,-7.635501719924042,-4.000125399844887,-1.7538915155178154
ETHUSDT,60m,full,unconditional,True,2157,0.46917014371812704,0.5,1.9321228284253017e-18,3.115523994891022,-14.359216206863714,-7.923447021112251,-0.16230071025666026,733.3292021688613,180,1.9611601401868013,11.0,-9.0388398598132,,-9.0388398598132,-0.7589282959464688
ETHUSDT,60m,full,momentum,False,8634,0.49386147787815615,0.4860098732849627,0.000799869776187133,1.656493097536018,-10.12093684681497,-8.274870664198207,-0.5240984323731592,724.906584992343,720,1.544988404975809,10.984722222222222,-9.439733817246415,-11.293868695555583,-7.637285149458772,-1.0396267066231024
ETHUSDT,60m,full,momentum,True,2157,0.4946685210941122,0.4880590123755113,0.0017371543635245474,24.783528593609983,6.713686789261859,3.5826210840738346,-0.06511379913792281,733.3292021688613,180,15.086950814594838,11.0,4.086950814594838,1.054297558129828,7.711341291833506,1.8568589419093748
ETHUSDT,60m,full,logistic,False,8634,0.5206161686356265,0.5302859362642275,0.008886055710139769,3.374911955735282,-8.424604213227095,-6.884611828419336,-0.4745390739474229,724.906584992343,720,3.1462333693596447,11.0,-7.853766630640356,-8.973405612901594,-7.307826961603886,-1.0805962830851883
ETHUSDT,60m,full,logistic,True,2157,0.49420491423273066,0.5079215354609317,-0.02751961015700159,-13.430641335852675,-31.075432454278328,-16.982233621950645,-0.2969716760226436,733.3292021688613,180,-8.372842370466168,11.0,-19.372842370466174,-31.668005021305948,-15.274454820186245,-0.26052568307196305
ETHUSDT,60m,full,ridge,False,8634,0.49895760945100764,0.5085088309377257,0.012040566858996493,-2.122880950748053,-13.917763073303393,-11.378106268141357,-0.6232533763660654,724.906584992343,720,-1.979815500959792,11.0,-12.979815500959795,-19.235550108191404,-11.105353506735158,-0.622469458073113
ETHUSDT,60m,full,ridge,True,2157,0.48307834955957346,0.5011383054006939,0.004132689434200498,0.8737617618797519,-16.592022494585258,-9.160209112686536,-0.17694815719525392,733.3292021688613,180,0.5502976127235507,11.0,-10.44970238727645,-14.734636102108604,-9.451841111219649,-0.6716429298682092
SOLUSDT,5m,price_volume,unconditional,False,103680,0.4946952160493827,0.5001977237743347,-0.0009489486185963582,-0.41837445060690825,-94.08963377268154,-116.22801390940432,-1.0,104323.64252030264,103680,-0.04913053363414591,11.0,-11.049130533634147,-10.984403369885657,-11.243312024879623,-0.3472039276707731
SOLUSDT,5m,price_volume,unconditional,True,25920,0.4849922839506173,0.5,3.6514757754317124e-18,-2.532624449892743,-117.03115349959081,-118.27064785211373,-0.9999999999998105,105196.05848991088,25920,-0.24331202487962125,11.0,-11.243312024879623,,-11.243312024879623,-0.26436605362811194
SOLUSDT,5m,price_volume,momentum,False,103680,0.4833912037037037,0.48123914994928046,-0.01666612227168707,-0.8546133763399659,-94.28939116157291,-116.39663483977691,-1.0,104323.64252030264,103680,-0.10027802793402087,10.964882330246914,-11.065160358180936,-11.023397140370282,-11.180521104058176,-0.3564953762743641
SOLUSDT,5m,price_volume,momentum,True,25920,0.48526234567901233,0.48292880614260003,-0.017082258315739222,-0.6621731932189865,-114.91256807008055,-116.04945588752214,-0.9999999999996717,105196.05848991088,25920,-0.0635603677898944,10.968595679012346,-11.03215604680224,-10.818768622378196,-11.324729220038995,-0.28046987824034797
SOLUSDT,5m,price_volume,ridge,False,103680,0.499681712962963,0.5058323759737782,-0.008362344226314941,-0.02259568983582923,-93.69377730512127,-115.73911226010655,-1.0,104323.64252030264,103680,-0.0026534584480309613,11.0,-11.002653458448034,-10.924992948264903,-11.070361914951192,-0.3400648423351922
SOLUSDT,5m,price_volume,ridge,True,25920,0.49699074074074073,0.5086016117379308,0.034405193490790735,1.5691244327230942,-112.92725380548767,-114.12542694889126,-0.9999999999994695,105196.05848991088,25920,0.1507503470899637,11.0,-10.849249652910038,-10.39497117157614,-11.06863089102088,-0.2665609796532923
SOLUSDT,5m,plus_basis,unconditional,False,103680,0.4946952160493827,0.5001977237743347,-0.0009489486185963582,-0.41837445060690825,-94.08963377268154,-116.22801390940432,-1.0,104323.64252030264,103680,-0.04913053363414591,11.0,-11.049130533634147,-10.984403369885657,-11.243312024879623,-0.3472039276707731
SOLUSDT,5m,plus_basis,unconditional,True,25920,0.4849922839506173,0.5,3.6514757754317124e-18,-2.532624449892743,-117.03115349959081,-118.27064785211373,-0.9999999999998105,105196.05848991088,25920,-0.24331202487962125,11.0,-11.243312024879623,,-11.243312024879623,-0.26436605362811194
SOLUSDT,5m,plus_basis,momentum,False,103680,0.4833912037037037,0.48123914994928046,-0.01666612227168707,-0.8546133763399659,-94.28939116157291,-116.39663483977691,-1.0,104323.64252030264,103680,-0.10027802793402087,10.964882330246914,-11.065160358180936,-11.023397140370282,-11.180521104058176,-0.3564953762743641
SOLUSDT,5m,plus_basis,momentum,True,25920,0.48526234567901233,0.48292880614260003,-0.017082258315739222,-0.6621731932189865,-114.91256807008055,-116.04945588752214,-0.9999999999996717,105196.05848991088,25920,-0.0635603677898944,10.968595679012346,-11.03215604680224,-10.818768622378196,-11.324729220038995,-0.28046987824034797
SOLUSDT,5m,plus_basis,ridge,False,103680,0.498485725308642,0.5049578505220464,-0.007548747646123288,-0.4859322113939931,-94.15721873466656,-116.31146718310403,-1.0,104323.64252030264,103680,-0.05706395763023817,11.0,-11.057063957630241,-10.985195595616371,-11.135608639351567,-0.339084437905614
SOLUSDT,5m,plus_basis,ridge,True,25920,0.49579475308641974,0.5055579693630309,0.018611749546616062,-0.16207844079835826,-114.65713098161325,-115.87500001111596,-0.9999999999996556,105196.05848991088,25920,-0.015571527408543617,11.0,-11.015571527408545,-10.721948483539787,-11.219217957376978,-0.2618626489836577
SOLUSDT,5m,plus_oi,unconditional,False,103570,0.49465096070290626,0.5002226487193007,-0.0011195442739700286,-0.5057183815731788,-94.21056637498364,-116.33568509385562,-1.0,104212.95964340032,103570,-0.05936621547794585,11.0,-11.059366215477947,-10.997843411076735,-11.244091550349943,-0.34657136506333847
SOLUSDT,5m,plus_oi,unconditional,True,25876,0.4850440562683568,0.5,-1.722672949594491e-18,-2.54281897691057,-117.13510496926035,-118.27884783644112,-0.9999999999998012,105017.48493383233,25876,-0.2440915503499392,11.0,-11.244091550349943,,-11.244091550349943,-0.2638271295587302
SOLUSDT,5m,plus_oi,momentum,False,103570,0.48347977213478804,0.48135060290344356,-0.0161655502063149,-0.7937584154644034,-94.26271875556019,-116.32189505728246,-1.0,104212.95964340032,103570,-0.09310403510151183,10.964951240706768,-11.05805527580828,-11.026136853627811,-11.163007700286627,-0.3566302709889793
SOLUSDT,5m,plus_oi,momentum,True,25876,0.48546916061215023,0.4832971078969177,-0.015907157844346702,-0.46399287025866637,-114.80761696732283,-115.84840499564972,-0.9999999999996377,105017.48493383233,25876,-0.044501013292728715,10.968542278559283,-11.013043291852014,-10.799481771674138,-11.305828197164576,-0.28070482678382497
SOLUSDT,5m,plus_oi,ridge,False,103570,0.49364680892150237,0.4962201597390547,0.0073028618345132084,0.7191801317542946,-92.9857843204783,-114.82312329512202,-1.0,104212.95964340032,103570,0.08442435782930127,11.0,-10.9155756421707,-10.801290613359432,-10.98268179909491,-0.3510830947917296
SOLUSDT,5m,plus_oi,ridge,True,25876,0.4853145772144072,0.4938285048064172,0.028806879223860105,-0.5519185630070224,-115.1408486285276,-116.26852398575764,-0.9999999999996708,105017.48493383233,25876,-0.05298159420465713,11.0,-11.052981594204658,-9.802624400674258,-11.161418350520659,-0.2722753345991962
SOLUSDT,5m,full,unconditional,False,103570,0.49465096070290626,0.5002226487193007,-0.0011195442739700286,-0.5057183815731788,-94.21056637498364,-116.33568509385562,-1.0,104212.95964340032,103570,-0.05936621547794585,11.0,-11.059366215477947,-10.997843411076735,-11.244091550349943,-0.34657136506333847
SOLUSDT,5m,full,unconditional,True,25876,0.4850440562683568,0.5,-1.722672949594491e-18,-2.54281897691057,-117.13510496926035,-118.27884783644112,-0.9999999999998012,105017.48493383233,25876,-0.2440915503499392,11.0,-11.244091550349943,,-11.244091550349943,-0.2638271295587302
SOLUSDT,5m,full,momentum,False,103570,0.48347977213478804,0.48135060290344356,-0.0161655502063149,-0.7937584154644034,-94.26271875556019,-116.32189505728246,-1.0,104212.95964340032,103570,-0.09310403510151183,10.964951240706768,-11.05805527580828,-11.026136853627811,-11.163007700286627,-0.3566302709889793
SOLUSDT,5m,full,momentum,True,25876,0.48546916061215023,0.4832971078969177,-0.015907157844346702,-0.46399287025866637,-114.80761696732283,-115.84840499564972,-0.9999999999996377,105017.48493383233,25876,-0.044501013292728715,10.968542278559283,-11.013043291852014,-10.799481771674138,-11.305828197164576,-0.28070482678382497
SOLUSDT,5m,full,logistic,False,103570,0.5007434585304625,0.5136595066108273,0.020779299089527446,2.043682981712348,-91.6629113685637,-113.18761015156778,-1.0,104212.95964340032,103570,0.2399032101711378,11.0,-10.760096789828864,-10.305095984250459,-10.886685249973677,-0.35134646179438767
SOLUSDT,5m,full,logistic,True,25876,0.4888313495130623,0.5084866479998522,0.013862550222740995,-0.332984516105729,-114.92180905678838,-116.04744603528711,-0.9999999999996563,105017.48493383233,25876,-0.031964981679889724,11.0,-11.031964981679891,-9.46246860198706,-11.148255340641814,-0.26536166736053424
SOLUSDT,5m,full,ridge,False,103570,0.49465096070290626,0.49684771974005404,0.00754114443535704,1.5414631928821616,-92.1643292080377,-113.80774716923908,-1.0,104212.95964340032,103570,0.18095034135304244,11.0,-10.819049658646959,-10.63524938066699,-10.911168252280879,-0.35470458805330046
SOLUSDT,5m,full,ridge,True,25876,0.4854305147627145,0.49386285537157903,0.028991407830565644,-0.4101162917473396,-114.99897205199775,-116.12533318898063,-0.999999999999659,105017.48493383233,25876,-0.039369266577366835,11.0,-11.039369266577367,-9.710468886343945,-11.153950803853812,-0.27277500268363986
SOLUSDT,15m,price_volume,unconditional,False,34560,0.4976851851851852,0.49840852354066967,-0.004296656764678905,-0.04286262829251413,-37.98380237822592,-38.613973741957636,-0.9999974056255829,11592.402927249246,11520,-0.012426917053852972,11.0,-11.012426917053856,-10.937513947271977,-11.237165826399485,-0.5317243768289008
SOLUSDT,15m,price_volume,unconditional,True,8640,0.48715277777777777,0.5,9.341276786109217e-19,-1.0381947402258747,-49.190756666447314,-39.401998253687154,-0.9619515251341785,11692.059742966308,2880,-0.23716582639948375,11.0,-11.237165826399485,,-11.237165826399485,-0.39383370485274727
SOLUSDT,15m,price_volume,momentum,False,34560,0.4824074074074074,0.4794424846301955,-0.007094540544545545,0.7096693449201621,-37.10597927242295,-37.6823624713868,-0.9999965205924521,11592.402927249246,11520,0.2055188451440784,10.952256944444445,-10.746738099300366,-10.652441290852634,-10.939789764026315,-0.5586410751050364
SOLUSDT,15m,price_volume,momentum,True,8640,0.48564814814814816,0.48377753092839004,-0.023561510221103334,-0.27832227765227685,-48.312232213445654,-38.61874289805441,-0.9592953132092286,11692.059742966308,2880,-0.06343982376636773,10.950347222222222,-11.013787045988593,-10.794087082448254,-11.349445578905147,-0.4140872249727861
SOLUSDT,15m,price_volume,ridge,False,34560,0.49030671296296297,0.49579344170770034,0.01466688956702303,-1.5086719564286504,-39.45084221936616,-40.104051881929294,-0.9999984109238335,11592.402927249246,11520,-0.4373864595965347,11.0,-11.437386459596537,-11.453718779899102,-11.427997887228484,-0.49100290346558234
SOLUSDT,15m,price_volume,ridge,True,8640,0.4915509259259259,0.49994327180266673,0.04120196056910542,-8.619700162546291,-56.822528365584155,-45.46761527851187,-0.9771583464179093,11692.059742966308,2880,-1.9670360707597159,11.0,-12.967036070759717,-15.579068293894736,-12.358754594139233,-0.3111019140645849
SOLUSDT,15m,plus_basis,unconditional,False,34560,0.4976851851851852,0.49840852354066967,-0.004296656764678905,-0.04286262829251413,-37.98380237822592,-38.613973741957636,-0.9999974056255829,11592.402927249246,11520,-0.012426917053852972,11.0,-11.012426917053856,-10.937513947271977,-11.237165826399485,-0.5317243768289008
SOLUSDT,15m,plus_basis,unconditional,True,8640,0.48715277777777777,0.5,9.341276786109217e-19,-1.0381947402258747,-49.190756666447314,-39.401998253687154,-0.9619515251341785,11692.059742966308,2880,-0.23716582639948375,11.0,-11.237165826399485,,-11.237165826399485,-0.39383370485274727
SOLUSDT,15m,plus_basis,momentum,False,34560,0.4824074074074074,0.4794424846301955,-0.007094540544545545,0.7096693449201621,-37.10597927242295,-37.6823624713868,-0.9999965205924521,11592.402927249246,11520,0.2055188451440784,10.952256944444445,-10.746738099300366,-10.652441290852634,-10.939789764026315,-0.5586410751050364
SOLUSDT,15m,plus_basis,momentum,True,8640,0.48564814814814816,0.48377753092839004,-0.023561510221103334,-0.27832227765227685,-48.312232213445654,-38.61874289805441,-0.9592953132092286,11692.059742966308,2880,-0.06343982376636773,10.950347222222222,-11.013787045988593,-10.794087082448254,-11.349445578905147,-0.4140872249727861
SOLUSDT,15m,plus_basis,ridge,False,34560,0.4909722222222222,0.4964204606590234,0.01268797018605879,-1.88663225725505,-39.8294968425152,-40.48823518747552,-0.9999985995646032,11592.402927249246,11520,-0.5469527685020271,11.0,-11.54695276850203,-11.55303624673739,-11.542921992260355,-0.4855235180597938
SOLUSDT,15m,plus_basis,ridge,True,8640,0.4914351851851852,0.5011731777078174,0.038455318456086574,-9.81263794588979,-58.03055105338105,-46.41971047895863,-0.9787871953438055,11692.059742966308,2880,-2.238566757631367,11.0,-13.238566757631368,-15.567380889023633,-12.58517337527987,-0.3013018576602738
SOLUSDT,15m,plus_oi,unconditional,False,34525,0.4959594496741492,0.49857392758933905,-0.0004892074106972667,-0.9077041080572623,-38.9883509616834,-39.489778041659456,-0.9999980362726646,11580.44754789895,11509,-0.26219998906555114,11.0,-11.262199989065552,-11.20411920952129,-11.436543302628,-0.5130772461440308
SOLUSDT,15m,plus_oi,unconditional,True,8626,0.49014607002086713,0.5,2.9784421975219855e-18,-1.8145813600511482,-47.53832706958479,-40.101095436334816,-0.9641670717451613,11672.216983679926,2876,-0.43654330262799945,11.0,-11.436543302628,,-11.436543302628,-0.39274505442439844
SOLUSDT,15m,plus_oi,momentum,False,34525,0.4834467776973208,0.4796718090293164,-0.0033316413329215573,2.66645600987469,-35.327175830160606,-35.760761086407214,-0.9999933594807404,11580.44754789895,11509,0.7697482280812461,10.968459466504475,-10.19871123842323,-10.290542191300162,-10.162796056955072,-0.5886037928902078
SOLUSDT,15m,plus_oi,momentum,True,8626,0.4878274982610712,0.48378790383604764,-0.0027118939538442206,2.667721646386884,-42.979560029328574,-36.21540212168373,-0.9502502138554954,11672.216983679926,2876,0.6410303632782585,10.969401947148818,-10.328371583870561,-9.967804673124983,-10.77586029735746,-0.44871479780863205
SOLUSDT,15m,plus_oi,ridge,False,34525,0.49720492396813903,0.499502298092717,0.0036854111930034548,0.014477161932256337,-38.065722368869146,-38.5557364758202,-0.9999973417270652,11580.44754789895,11509,0.004181931376856636,11.0,-10.995818068623144,-11.030544414416664,-10.930702917105247,-0.5256664979058164
SOLUSDT,15m,plus_oi,ridge,True,8626,0.4923487131926733,0.5127822467376594,0.00036182387580289315,-1.024204785661913,-46.74648719216641,-39.43439860605547,-0.9621475792015,11672.216983679926,2876,-0.24640617329895795,11.0,-11.246406173298958,-9.915011142955708,-11.37426880578619,-0.41192427053073877
SOLUSDT,15m,full,unconditional,False,34525,0.4959594496741492,0.49857392758933905,-0.0004892074106972667,-0.9077041080572623,-38.9883509616834,-39.489778041659456,-0.9999980362726646,11580.44754789895,11509,-0.26219998906555114,11.0,-11.262199989065552,-11.20411920952129,-11.436543302628,-0.5130772461440308
SOLUSDT,15m,full,unconditional,True,8626,0.49014607002086713,0.5,2.9784421975219855e-18,-1.8145813600511482,-47.53832706958479,-40.101095436334816,-0.9641670717451613,11672.216983679926,2876,-0.43654330262799945,11.0,-11.436543302628,,-11.436543302628,-0.39274505442439844
SOLUSDT,15m,full,momentum,False,34525,0.4834467776973208,0.4796718090293164,-0.0033316413329215573,2.66645600987469,-35.327175830160606,-35.760761086407214,-0.9999933594807404,11580.44754789895,11509,0.7697482280812461,10.968459466504475,-10.19871123842323,-10.290542191300162,-10.162796056955072,-0.5886037928902078
SOLUSDT,15m,full,momentum,True,8626,0.4878274982610712,0.48378790383604764,-0.0027118939538442206,2.667721646386884,-42.979560029328574,-36.21540212168373,-0.9502502138554954,11672.216983679926,2876,0.6410303632782585,10.969401947148818,-10.328371583870561,-9.967804673124983,-10.77586029735746,-0.44871479780863205
SOLUSDT,15m,full,logistic,False,34525,0.5031136857349746,0.5105771319933633,-0.0009335506480815213,0.540188583070502,-37.5401692996573,-38.02325992876888,-0.9999968090705049,11580.44754789895,11509,0.15604040361371402,11.0,-10.843959596386288,-10.865986859901136,-10.828143633181863,-0.5117166351231949
SOLUSDT,15m,full,logistic,True,8626,0.49362392766056107,0.5164263911905712,0.00016308298711378342,-0.8031547709823307,-46.5251737322855,-39.24792915296491,-0.9615665495583366,11672.216983679926,2876,-0.193226429661448,11.0,-11.19322642966145,-8.977516396960109,-11.335038429534675,-0.40149711996745435
SOLUSDT,15m,full,ridge,False,34525,0.49749456915278784,0.5010161760703922,0.004592951667184045,-0.22332109727091468,-38.30354759775779,-38.796595714725285,-0.9999975443701413,11580.44754789895,11509,-0.06450938704234475,11.0,-11.064509387042348,-11.097448988368665,-11.023115288042272,-0.5153378428289216
SOLUSDT,15m,full,ridge,True,8626,0.49026199860885694,0.5124879539690412,0.0031761110666627674,-2.5211766848245465,-48.24692035484452,-40.69705307110389,-0.9658782369571073,11672.216983679926,2876,-0.6065061234040263,11.0,-11.606506123404028,-12.04895509131299,-11.567500974133203,-0.38576184413161085
SOLUSDT,30m,price_volume,unconditional,False,17280,0.4982638888888889,0.5041957156679235,-0.0032175235626763473,0.9689294670135462,-18.297130546666942,-18.315307944022752,-0.9559746717467592,2898.8494660695833,2880,0.5532124435188509,11.0,-10.446787556481151,-10.28038335301445,-10.946000166881248,-0.7968350737236265
SOLUSDT,30m,price_volume,unconditional,True,4320,0.4888888888888889,0.5,,0.1225104544487992,-24.833399982778502,-19.190527492576205,-0.5558429348737872,2926.063977746871,720,0.053999833118751825,11.0,-10.946000166881248,,-10.946000166881248,-0.5627230791443267
SOLUSDT,30m,price_volume,momentum,False,17280,0.48385416666666664,0.47887313151163985,-0.02246650606632768,-2.91132983599778,-22.115124069441126,-22.108414334880905,-0.9758332150295022,2898.8494660695833,2880,-1.6599735254853456,10.950347222222222,-12.610320747707567,-12.128004203446146,-13.257833058170542,-0.5928599639138443
SOLUSDT,30m,price_volume,momentum,True,4320,0.49050925925925926,0.4841586187485142,-0.02978616211077075,1.6240931600490396,-23.250205363547003,-17.950997246331045,-0.5430054760592617,2926.063977746871,720,0.7151766790263273,10.954166666666667,-10.23898998764034,-10.454682432731165,-10.107526933663378,-0.5691269292841457
SOLUSDT,30m,price_volume,ridge,False,17280,0.49855324074074076,0.5048468486752584,0.024671563008595784,1.3211767485121957,-17.94532662596506,-17.96274115341136,-0.9521178228998484,2898.8494660695833,2880,0.7543114571005268,11.0,-10.245688542899476,-8.930466288387876,-10.834860503065304,-0.7880087431793111
SOLUSDT,30m,price_volume,ridge,True,4320,0.48935185185185187,0.49185711673484644,0.053974157094906834,2.705571867692145,-22.255544479800523,-17.194848997407213,-0.5170450391163108,2926.063977746871,720,1.1923060703814683,11.0,-9.807693929618534,-5.8127817036129406,-10.300046606458535,-0.6274812529811239
SOLUSDT,30m,plus_basis,unconditional,False,17280,0.4982638888888889,0.5041957156679235,-0.0032175235626763473,0.9689294670135462,-18.297130546666942,-18.315307944022752,-0.9559746717467592,2898.8494660695833,2880,0.5532124435188509,11.0,-10.446787556481151,-10.28038335301445,-10.946000166881248,-0.7968350737236265
