queue_cell,threshold,latency_ms,file_index,segment_id,eligible_opportunities,baseline_fills,cancelled_opportunities,cancel_rate,fills_prevented,surviving_fills,favourable_fills_sacrificed,adverse_markout_avoided,favourable_markout_sacrificed,net_markout_preserved,net_per_eligible_opportunity,avoidance_efficiency_ticks,avoidance_efficiency_lift,net_markout_lift_over_random,cancel_too_late_rate,catastrophic_25_avoided,catastrophic_25_avoidance_lift,catastrophic_50_avoided,catastrophic_50_avoidance_lift,catastrophic_100_avoided,catastrophic_100_avoidance_lift
midpoint,0.7,50,2,1,148138,84963,22136,0.1494282358,195,84768,62,6257.5,160,6097.5,0.04116094452,39.109375,1.178154463,1.024148463,0.9911888301,83,0.9711514706,39,0.8675890943,16,1.161306526
midpoint,0.7,50,2,2,145274,105854,31743,0.2185043435,852,105002,302,58961,31128,27833,0.1915896857,1.894146749,0.2906245718,0.7289940556,0.9731399748,436,0.9714396514,321,1.04015473,210,1.453039354
midpoint,0.7,50,2,3,236,193,56,0.2372881356,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.7,50,2,4,34076,26997,7769,0.2279903745,87,26910,36,2636.5,106,2530.5,0.07426047658,24.87264151,1.835362216,0.691635731,0.9887973217,43,0.9497718576,21,0.7099376012,6,0.5007697872
midpoint,0.7,50,2,5,32396,27728,7794,0.2405852574,206,27522,75,10498.5,4423.5,6075,0.187523151,2.373346897,0.4785791215,0.6219965231,0.9735490498,107,0.9807564022,79,0.9835864766,41,0.9790100429
midpoint,0.7,50,2,6,68414,59327,16661,0.2435320256,580,58747,198,29818,8219,21599,0.3157102347,3.627935272,0.5849357329,0.7237685938,0.9651651652,293,0.8737460655,204,0.7972619849,105,0.793867452
midpoint,0.7,100,2,1,148138,84963,22136,0.1494282358,147,84816,61,3502,159.5,3342.5,0.02256342059,21.95611285,0.6614192213,0.744731633,0.9933577335,44,0.6829341544,21,0.6197064959,8,0.7702543286
midpoint,0.7,100,2,2,145274,105854,31743,0.2185043435,629,105225,255,45358,27354,18004,0.1239313298,1.658185275,0.2544203007,0.6387367747,0.9801702396,302,0.9114340079,227,0.9963403587,151,1.41522007
midpoint,0.7,100,2,3,236,193,56,0.2372881356,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.7,100,2,4,34076,26997,7769,0.2279903745,76,26921,35,2175.5,67.5,2108,0.06186172086,32.22962963,2.378237327,0.6595494261,0.9902137523,36,0.9102464682,17,0.6578933034,5,0.4777080207
midpoint,0.7,100,2,5,32396,27728,7794,0.2405852574,148,27580,57,7192.5,2811.5,4381,0.1352327448,2.558242931,0.5158629174,0.6243389547,0.9809964047,72,0.918576595,55,0.9531333202,23,0.764428079
midpoint,0.7,100,2,6,68414,59327,16661,0.2435320256,426,58901,171,19836.5,6641.5,13195,0.1928698804,2.986749981,0.4815567694,0.6019963785,0.9744144144,192,0.779537902,133,0.7076865221,64,0.6588052721
midpoint,0.8,0,2,1,148138,84963,20720,0.1398695811,80,84883,6,4879,75,4804,0.0324292214,65.05333333,1.959705954,1.966793352,0.9961386234,56,1.597134647,43,2.331645691,13,2.299931284
midpoint,0.8,0,2,2,145274,105854,29837,0.2053843083,334,105520,104,21767.5,17237,4530.5,0.03118589699,1.26283576,0.1937606483,0.3026935941,0.9888039689,172,0.9775768573,109,0.9009745883,66,1.164917436
midpoint,0.8,0,2,3,236,193,54,0.2288135593,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.8,0,2,4,34076,26997,7507,0.2203016786,37,26960,6,2371.5,3,2368.5,0.06950639746,790.5,58.3313128,1.522165931,0.9950712668,27,1.402271586,19,1.510330572,7,1.373733335
midpoint,0.8,0,2,5,32396,27728,7300,0.2253364613,77,27651,29,5270.5,2050.5,3220,0.09939498704,2.570348695,0.5183040128,0.8820110816,0.9894477182,41,1.005397327,33,1.099197907,22,1.405408145
midpoint,0.8,0,2,6,68414,59327,15591,0.2278919519,251,59076,65,16482,4297.5,12184.5,0.1780995118,3.835253054,0.618361792,0.9434699538,0.9838978702,158,1.088752015,115,1.038539458,58,1.013306814
midpoint,0.8,25,2,1,148138,84963,20720,0.1398695811,67,84896,5,4601,10.5,4590.5,0.03098799768,438.1904762,13.2003149,2.244041628,0.9967660971,49,1.668648139,43,2.784054556,13,2.746186608
midpoint,0.8,25,2,2,145274,105854,29837,0.2053843083,271,105583,95,17330.5,12196,5134.5,0.03534355769,1.420998688,0.218028057,0.4227975183,0.9909157951,134,0.9386516311,73,0.7436799625,44,0.9571523338
midpoint,0.8,25,2,3,236,193,54,0.2288135593,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.8,25,2,4,34076,26997,7507,0.2203016786,35,26962,6,2308.5,3,2305.5,0.06765758892,769.5,56.78171436,1.566344963,0.9953376848,25,1.372593881,19,1.596635177,7,1.452232383
midpoint,0.8,25,2,5,32396,27728,7300,0.2253364613,64,27664,26,3378,1737,1641,0.05065440178,1.944732297,0.3921501216,0.5408010202,0.9912292723,32,0.9440926115,24,0.9617981685,15,1.152873869
midpoint,0.8,25,2,6,68414,59327,15591,0.2278919519,205,59122,57,13597,3632.5,9964.5,0.1456500132,3.743152099,0.6035122604,0.9447039551,0.9868488581,126,1.063071047,95,1.050433653,47,1.005381033
midpoint,0.8,50,2,1,148138,84963,20720,0.1398695811,47,84916,5,3181,10.5,3170.5,0.02140234106,302.952381,9.126320731,2.20940646,0.9977314413,31,1.504898908,25,2.307417804,10,3.011366657
midpoint,0.8,50,2,2,145274,105854,29837,0.2053843083,201,105653,85,13327.5,11576,1751.5,0.01205652766,1.151304423,0.1766480634,0.1944543426,0.9932622687,83,0.7838824956,52,0.7142328107,32,0.9385374309
midpoint,0.8,50,2,3,236,193,54,0.2288135593,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.8,50,2,4,34076,26997,7507,0.2203016786,16,26981,6,266,3,263,0.007718042024,88.66666667,6.542748979,0.3908643836,0.9978686559,6,0.7206117873,1,0.1838231289,0,0
midpoint,0.8,50,2,5,32396,27728,7300,0.2253364613,58,27670,23,2738.5,1107.5,1631,0.05034572169,2.47268623,0.4986106351,0.5931094758,0.992051528,30,0.9766475291,22,0.9728533199,14,1.187327571
midpoint,0.8,50,2,6,68414,59327,15591,0.2278919519,168,59159,46,9912,2603,7309,0.1068348584,3.807913945,0.6139538794,0.8455567548,0.9892224788,100,1.029523643,70,0.9444688547,29,0.7569643165
midpoint,0.8,100,2,1,148138,84963,20720,0.1398695811,38,84925,4,2565,10,2555,0.01724743145,256.5,7.726961116,2.202181084,0.9981658461,25,1.501066398,19,2.168972736,8,2.979668061
midpoint,0.8,100,2,2,145274,105854,29837,0.2053843083,162,105692,79,10839,10563,276,0.001899858199,1.026128941,0.1574420167,0.03801873213,0.9945695897,57,0.6679266512,40,0.6816751897,25,0.9097512713
midpoint,0.8,100,2,3,236,193,54,0.2288135593,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.8,100,2,4,34076,26997,7507,0.2203016786,11,26986,6,127.5,3,124.5,0.00365359784,42.5,3.136092086,0.2691330287,0.9985347009,4,0.6987750665,0,0,0,0
midpoint,0.8,100,2,5,32396,27728,7300,0.2253364613,39,27689,19,1379,360.5,1018.5,0.03143906655,3.825242718,0.7713500719,0.5508144455,0.9946553378,15,0.7262250858,12,0.789167728,5,0.63063186
midpoint,0.8,100,2,6,68414,59327,15591,0.2278919519,109,59218,36,6310.5,1739,4571.5,0.06682111848,3.628809661,0.5850767115,0.8151289341,0.9930074416,61,0.9679411278,43,0.8942127138,18,0.7241569418
midpoint,0.9,0,2,1,148138,84963,16552,0.1117336538,15,84948,0,1525.5,0,1525.5,0.0102978304,,,3.33093895,0.9990937651,15,2.281620925,15,4.337945471,8,7.54849242
midpoint,0.9,0,2,2,145274,105854,26416,0.1818357036,30,105824,9,6005.5,6925,-919.5,-0.006329418891,0.8672202166,0.1330601783,-0.683965256,0.9988643247,20,1.265545234,18,1.656470711,12,2.358075295
midpoint,0.9,0,2,3,236,193,52,0.2203389831,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.9,0,2,4,34076,26997,7216,0.2117619439,4,26993,0,322,0,322,0.0094494659,,,1.914195156,0.9994456763,4,1.921631433,3,2.205877547,0,0
midpoint,0.9,0,2,5,32396,27728,6830,0.2108284973,8,27720,1,1112.5,104.5,1008,0.03111495246,10.64593301,2.146724221,2.657537737,0.9988286969,7,1.65216207,7,2.244195727,7,4.304062445
midpoint,0.9,0,2,6,68414,59327,14590,0.2132604438,28,59299,4,1803,323,1480,0.02163299909,5.582043344,0.8999985859,1.027301133,0.9980808773,15,0.9265712786,10,0.8095447326,8,1.252906455
midpoint,0.9,25,2,1,148138,84963,16552,0.1117336538,15,84948,0,1525.5,0,1525.5,0.0102978304,,,3.33093895,0.9990937651,15,2.281620925,15,4.337945471,8,7.54849242
midpoint,0.9,25,2,2,145274,105854,26416,0.1818357036,22,105832,8,5321,6912.5,-1591.5,-0.01095516059,0.7697649186,0.1181073219,-1.614312183,0.9991671714,13,1.121733276,11,1.380392259,11,2.947594119
midpoint,0.9,25,2,3,236,193,52,0.2203389831,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.9,25,2,4,34076,26997,7216,0.2117619439,4,26993,0,322,0,322,0.0094494659,,,1.914195156,0.9994456763,4,1.921631433,3,2.205877547,0,0
midpoint,0.9,25,2,5,32396,27728,6830,0.2108284973,6,27722,0,804,0,804,0.02481787875,,,2.826270292,0.9991215227,6,1.888185223,6,2.564795116,6,4.918928508
midpoint,0.9,25,2,6,68414,59327,14590,0.2132604438,18,59309,1,1182.5,189.5,993,0.01451457304,6.240105541,1.00609863,1.072187714,0.9987662783,9,0.8647998601,5,0.6296459031,4,0.9744827983
midpoint,0.9,50,2,1,148138,84963,16552,0.1117336538,8,84955,0,1148,0,1148,0.007749530843,,,4.699997436,0.9995166747,8,2.281620925,8,4.337945471,8,14.15342329
midpoint,0.9,50,2,2,145274,105854,26416,0.1818357036,15,105839,8,4143.5,6912.5,-2769,-0.01906053389,0.5994213382,0.09197099953,-4.119412276,0.9994321623,6,0.7593271403,4,0.7362092049,4,1.572050197
midpoint,0.9,50,2,3,236,193,52,0.2203389831,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.9,50,2,4,34076,26997,7216,0.2117619439,1,26996,0,88.5,0,88.5,0.002597135814,,,2.10442573,0.9998614191,1,1.921631433,1,2.941170062,0,0
midpoint,0.9,50,2,5,32396,27728,6830,0.2108284973,6,27722,0,804,0,804,0.02481787875,,,2.826270292,0.9991215227,6,1.888185223,6,2.564795116,6,4.918928508
midpoint,0.9,50,2,6,68414,59327,14590,0.2132604438,16,59311,1,883.5,189.5,694,0.01014412255,4.662269129,0.7517024439,0.8430116394,0.9989033585,7,0.7566998776,3,0.4250109846,2,0.548146574
midpoint,0.9,100,2,1,148138,84963,16552,0.1117336538,8,84955,0,1148,0,1148,0.007749530843,,,4.699997436,0.9995166747,8,2.281620925,8,4.337945471,8,14.15342329
midpoint,0.9,100,2,2,145274,105854,26416,0.1818357036,13,105841,8,3991.5,6912.5,-2921,-0.02010683261,0.5774321881,0.0885971388,-5.014085865,0.999507874,4,0.5840978003,3,0.6371041196,3,1.360428055
midpoint,0.9,100,2,3,236,193,52,0.2203389831,0,193,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.9,100,2,4,34076,26997,7216,0.2117619439,0,26997,0,0,0,0,0,,,,1,0,,0,,0,
midpoint,0.9,100,2,5,32396,27728,6830,0.2108284973,1,27727,0,210.5,0,210.5,0.006497715767,,,4.439775347,0.9998535871,1,1.888185223,1,2.564795116,1,4.918928508
midpoint,0.9,100,2,6,68414,59327,14590,0.2132604438,8,59319,1,341.5,189.5,152,0.002221767474,1.802110818,0.2905561795,0.3692731101,0.9994516792,5,1.080999825,1,0.2833406564,1,0.548146574
optimistic,0.1,0,2,1,148138,142463,69547,0.469474409,15390,127073,10411,201897,16195.5,185701.5,1.253570995,12.46624062,6.343685812,5.162887766,0.7784112997,3096,2.90367005,1299,2.539525824,317,2.351300534
optimistic,0.1,0,2,2,145274,140573,86167,0.593134353,27948,112625,17500,730865.5,336942,393923.5,2.711589823,2.169113675,1.37809513,2.141217549,0.6744402768,7827,1.616833812,5077,1.53879613,2195,1.412722041
optimistic,0.1,0,2,3,236,230,172,0.7288135593,77,153,46,1261.5,124,1137.5,4.819915254,10.1733871,5.715339843,3.131545873,0.5523255814,21,1.608391608,7,1.229946524,3,1.792207792
optimistic,0.1,0,2,4,34076,33106,22795,0.6689458857,8520,24586,5775,147265.5,32106,115159.5,3.379489964,4.586852925,2.608827271,2.659706746,0.6250825083,1922,1.540804292,1132,1.489532885,347,1.285349114
optimistic,0.1,0,2,5,32396,31583,23148,0.7145326584,9260,22323,5805,260226,133977,126249,3.897055192,1.942318458,1.296597873,1.532068742,0.5985433105,2653,1.174527986,1820,1.123725178,822,0.9977181925
optimistic,0.1,0,2,6,68414,66267,51310,0.7499926916,26055,40212,16090,768562.5,350534.5,418028,6.110269828,2.192544528,1.30539053,1.418554585,0.4885560616,7961,1.099636896,5784,1.0845429,2665,1.041812075
optimistic,0.1,25,2,1,148138,142463,69547,0.469474409,14425,128038,9888,183989.5,14425.5,169564,1.144635408,12.75446258,6.490353088,5.029603197,0.792305588,2810,2.811741759,1179,2.459122058,295,2.334499011
optimistic,0.1,25,2,2,145274,140573,86167,0.593134353,24850,115723,15674,641842.5,287438.5,354404,2.439555598,2.232973314,1.418666843,2.166565686,0.7105281551,6891,1.600945842,4453,1.517927254,1896,1.372413151
optimistic,0.1,25,2,3,236,230,172,0.7288135593,72,158,43,1200.5,122.5,1078,4.56779661,9.8,5.505573506,3.173835125,0.5813953488,20,1.638176638,7,1.315359477,3,1.916666667
optimistic,0.1,25,2,4,34076,33106,22795,0.6689458857,7828,25278,5352,132059,29733.5,102325.5,3.002861251,4.441421292,2.526111297,2.572211274,0.6555335534,1733,1.512103215,1005,1.439323806,310,1.249804544
optimistic,0.1,25,2,5,32396,31583,23148,0.7145326584,8033,23550,5067,219077.5,108530,110547.5,3.412381158,2.01858933,1.347512619,1.546437778,0.6517384896,2260,1.153367683,1534,1.091810592,681,0.9528321563
optimistic,0.1,25,2,6,68414,66267,51310,0.7499926916,23473,42794,14559,686418,307086,379332,5.544654603,2.235263086,1.330824175,1.428836839,0.5392391646,7113,1.090578588,5183,1.078753304,2380,1.032741453
optimistic,0.1,50,2,1,148138,142463,69547,0.469474409,13532,128931,9379,167969,13374,154595,1.043587736,12.55936892,6.391075936,4.888204278,0.8051632039,2575,2.746630113,1062,2.361264456,276,2.328276706
optimistic,0.1,50,2,2,145274,140573,86167,0.593134353,22264,118309,14115,570720.5,252169,318551.5,2.19276333,2.263246077,1.437899927,2.173582355,0.740651865,6084,1.577635956,3930,1.495250697,1684,1.360541598
optimistic,0.1,50,2,3,236,230,172,0.7288135593,67,163,40,1152.5,121,1031.5,4.370762712,9.524793388,5.350964299,3.263566958,0.6104651163,19,1.672407195,7,1.413520632,3,2.059701493
optimistic,0.1,50,2,4,34076,33106,22795,0.6689458857,7138,25968,4915,118681.5,27390,91291.5,2.67905564,4.333023001,2.464458477,2.51667641,0.6858965897,1559,1.491774786,904,1.419826085,276,1.220291991
optimistic,0.1,50,2,5,32396,31583,23148,0.7145326584,6951,24632,4428,183436,91730.5,91705.5,2.830766144,1.999727463,1.334921348,1.482550127,0.6986473598,1925,1.135325916,1302,1.070935725,560,0.9054986328
optimistic,0.1,50,2,6,68414,66267,51310,0.7499926916,21162,45105,13198,609551.5,272983.5,336568,4.919577864,2.232924334,1.329431737,1.40620251,0.584602701,6355,1.080765821,4616,1.065659888,2111,1.016049284
optimistic,0.1,100,2,1,148138,142463,69547,0.469474409,12010,130453,8418,142370,11116,131254,0.8860251927,12.80766463,6.51742597,4.676117682,0.8270773041,2230,2.680074018,884,2.21457993,226,2.148092268
optimistic,0.1,100,2,2,145274,140573,86167,0.593134353,18077,122496,11589,456552.5,204634.5,251918,1.734088688,2.231063188,1.417453289,2.117056655,0.7894252499,4844,1.547029375,3124,1.463892965,1324,1.317451263
optimistic,0.1,100,2,3,236,230,172,0.7288135593,52,178,31,957,116.5,840.5,3.561440678,8.214592275,4.614902203,3.426355902,0.6976744186,16,1.814595661,5,1.300904977,3,2.653846154
optimistic,0.1,100,2,4,34076,33106,22795,0.6689458857,5999,27107,4168,99220.5,23359.5,75861,2.226229604,4.247543826,2.415841177,2.488360394,0.7360176018,1303,1.483539946,761,1.422161962,236,1.241550427
optimistic,0.1,100,2,5,32396,31583,23148,0.7145326584,5338,26245,3407,137957.5,65744,72213.5,2.229086924,2.098404417,1.400793311,1.520201361,0.7685771265,1476,1.133560996,986,1.05608301,414,0.871703585
optimistic,0.1,100,2,6,68414,66267,51310,0.7499926916,17390,48877,10894,499564,214928,284636,4.160493466,2.324331869,1.383853678,1.447178169,0.6586447864,5187,1.073468791,3786,1.063629947,1729,1.012694992
optimistic,0.2,0,2,1,148138,142463,45317,0.3059107049,5380,137083,3050,92372,5454,86918,0.5867366915,16.93656032,8.618493792,6.912630467,0.8812309594,1391,3.731898189,572,3.198864581,143,3.034179445
optimistic,0.2,0,2,2,145274,140573,65871,0.4534259399,13669,126904,7337,466909,202804.5,264104.5,1.817974999,2.302261538,1.462687478,2.935206742,0.7921380779,4777,2.017619569,3148,1.950844424,1392,1.831788899
optimistic,0.2,0,2,3,236,230,144,0.6101694915,49,181,25,1018,12.5,1005.5,4.26059322,81.44,45.75243942,4.349948274,0.6597222222,16,1.925693354,5,1.380552221,3,2.816326531
optimistic,0.2,0,2,4,34076,33106,17786,0.5219509332,4064,29042,2405,85330.5,14351.5,70979,2.082961615,5.945754799,3.381718909,3.436764361,0.7712098182,1125,1.890743056,658,1.81516228,197,1.52983203
optimistic,0.2,0,2,5,32396,31583,18724,0.5779725892,5131,26452,2783,177793,77457,100336,3.09717249,2.29537679,1.532282542,2.197435117,0.7253800043,1788,1.428573554,1214,1.352746386,562,1.231066069
optimistic,0.2,0,2,6,68414,66267,41391,0.605007747,14448,51819,7730,512500.5,183527,328973.5,4.808569883,2.792507369,1.662594592,2.013190811,0.6496435327,5341,1.330416437,3851,1.302192874,1743,1.228776523
optimistic,0.2,25,2,1,148138,142463,45317,0.3059107049,4923,137540,2882,80955,4761,76194,0.5143447326,17.00378072,8.652700181,6.622269183,0.8913197051,1216,3.565239192,496,3.031335063,129,2.991213242
optimistic,0.2,25,2,2,145274,140573,65871,0.4534259399,11895,128678,6494,399069.5,172132,226937.5,1.562134312,2.31839228,1.472935765,2.898287465,0.8191149635,4090,1.985087457,2677,1.906376086,1163,1.758685566
optimistic,0.2,25,2,3,236,230,144,0.6101694915,46,184,24,947,12,935,3.961864407,78.91666667,44.33484787,4.30875576,0.6805555556,14,1.794871795,5,1.470588235,3,3
optimistic,0.2,25,2,4,34076,33106,17786,0.5219509332,3659,29447,2207,74605,13344.5,61260.5,1.797760887,5.590692795,3.179773162,3.294516649,0.7940100208,986,1.840552443,567,1.737256372,171,1.474907973
optimistic,0.2,25,2,5,32396,31583,18724,0.5779725892,4324,27259,2359,144417.5,60027,84390.5,2.604966663,2.405875689,1.606046263,2.193154194,0.7685720402,1473,1.396542535,980,1.295806341,451,1.172297711
optimistic,0.2,25,2,6,68414,66267,41391,0.605007747,12774,53493,6934,445699,159687.5,286011.5,4.180599,2.791070059,1.66173885,1.979649665,0.6902371599,4636,1.306138624,3361,1.285437986,1517,1.209600395
optimistic,0.2,50,2,1,148138,142463,45317,0.3059107049,4509,137954,2721,70868,4303.5,66564.5,0.4493411549,16.46752643,8.379816894,6.316526625,0.9004591814,1065,3.409214331,429,2.862590061,116,2.936738347
optimistic,0.2,50,2,2,145274,140573,65871,0.4534259399,10389,130184,5712,347635,150818,196817,1.354798519,2.304996751,1.464425232,2.877984828,0.8420164234,3515,1.953315367,2304,1.878595964,1007,1.743526912
optimistic,0.2,50,2,3,236,230,144,0.6101694915,42,188,22,899,11,888,3.762711864,81.72727273,45.91382729,4.481895984,0.7083333333,13,1.825396825,5,1.610644258,3,3.285714286
optimistic,0.2,50,2,4,34076,33106,17786,0.5219509332,3308,29798,2039,66112.5,12301.5,53811,1.579146613,5.374344592,3.056722543,3.200951847,0.8137701965,869,1.794270705,499,1.691135119,155,1.478759065
optimistic,0.2,50,2,5,32396,31583,18724,0.5779725892,3633,27950,2015,116503,49191,67312,2.077787381,2.368380395,1.581016218,2.082036739,0.8055555556,1217,1.373290091,804,1.265290832,356,1.101365988
optimistic,0.2,50,2,6,68414,66267,41391,0.605007747,11247,55020,6174,385034.5,140929.5,244105,3.568056246,2.732107188,1.626633714,1.918985693,0.7272661138,4022,1.286998758,2899,1.259276356,1301,1.178213114
optimistic,0.2,100,2,1,148138,142463,45317,0.3059107049,3869,138594,2382,57744,3693,54051,0.3648692435,15.63606824,7.956713433,5.977518044,0.9145878405,889,3.316560806,343,2.667334563,93,2.74392173
optimistic,0.2,100,2,2,145274,140573,65871,0.4534259399,8097,132476,4567,269818,126012.5,143805.5,0.9898915153,2.141200278,1.360361012,2.698056226,0.876870438,2667,1.901602151,1737,1.81718999,762,1.692792644
optimistic,0.2,100,2,3,236,230,144,0.6101694915,32,198,16,776.5,8,768.5,3.256355932,97.0625,54.52905392,5.090869816,0.7777777778,11,2.02724359,4,1.691176471,3,4.3125
optimistic,0.2,100,2,4,34076,33106,17786,0.5219509332,2727,30379,1724,51917.5,10355,41562.5,1.219700082,5.013761468,2.851636593,2.999094177,0.8464786354,684,1.713186545,392,1.611551515,121,1.400333424
optimistic,0.2,100,2,5,32396,31583,18724,0.5779725892,2675,28908,1489,81891.5,34625.5,47266,1.459007285,2.36506332,1.5788019,1.985575275,0.8568293727,891,1.36549786,572,1.222564984,240,1.008403898
optimistic,0.2,100,2,6,68414,66267,41391,0.605007747,8937,57330,4994,297670,108226,189444,2.769082352,2.750448136,1.637553493,1.874221235,0.7832824094,3120,1.256422175,2257,1.233812966,997,1.136283372
optimistic,0.3,0,2,1,148138,142463,32714,0.2208346272,2201,140262,1033,44038,1874.5,42163.5,0.2846231217,23.49319819,11.95496481,8.196576645,0.932705537,676,4.433141425,260,3.554147174,69,3.57862794
optimistic,0.3,0,2,2,145274,140573,52990,0.3647590071,7197,133376,3459,292677.5,138893.5,153784,1.058578961,2.107208041,1.338764847,3.246080524,0.8640433731,2826,2.266947375,1900,2.236282961,871,2.176905533
optimistic,0.3,0,2,3,236,230,134,0.5677966102,30,200,11,854.5,5.5,849,3.597457627,155.3636364,87.28223675,5.999078341,0.776119403,13,2.555555556,4,1.803921569,3,4.6
optimistic,0.3,0,2,4,34076,33106,13548,0.3975818758,1838,31268,959,43380.5,6059.5,37321,1.095228313,7.159089034,4.071817217,3.995593922,0.8642640868,581,2.159058036,331,2.018950869,100,1.717060966
optimistic,0.3,0,2,5,32396,31583,15283,0.4717557723,2839,28744,1387,108368,47386,60982,1.882392888,2.286920187,1.526637323,2.413779324,0.8140189977,1103,1.592748578,737,1.484232051,347,1.373760873
optimistic,0.3,0,2,6,68414,66267,33666,0.4920922618,8020,58247,3792,319369.5,109775.5,209594,3.063612711,2.909296701,1.732128271,2.310661002,0.7613095238,3330,1.494316604,2362,1.438848452,1072,1.361456181
optimistic,0.3,25,2,1,148138,142463,32714,0.2208346272,1965,140498,960,37327.5,1755,35572.5,0.240130824,21.26923077,10.82325631,7.745825798,0.9399211178,578,4.245708923,214,3.276674647,58,3.369402851
optimistic,0.3,25,2,2,145274,140573,52990,0.3647590071,6142,134431,3015,246394.5,116644.5,129750,0.8931398599,2.112354204,1.342034341,3.209203026,0.8839730996,2377,2.234293146,1587,2.188727886,709,2.076392034
optimistic,0.3,25,2,3,236,230,134,0.5677966102,26,204,10,744,5,739,3.131355932,148.8,83.59483037,6.02516838,0.8059701493,10,2.268244576,4,2.081447964,3,5.307692308
optimistic,0.3,25,2,4,34076,33106,13548,0.3975818758,1617,31489,870,35462.5,5540,29922.5,0.8781106937,6.401173285,3.640743601,3.641341701,0.8805848903,487,2.057086871,263,1.823429566,79,1.541871901
optimistic,0.3,25,2,5,32396,31583,15283,0.4717557723,2332,29251,1160,83796,35344.5,48451.5,1.495601309,2.370835632,1.582655216,2.334747788,0.8472322306,866,1.522391856,566,1.387674461,259,1.248298011
optimistic,0.3,25,2,6,68414,66267,33666,0.4920922618,6941,59326,3358,271231,94255,176976,2.586838951,2.877629834,1.713274547,2.254364244,0.793422619,2817,1.460621064,2005,1.411243197,907,1.330970696
optimistic,0.3,50,2,1,148138,142463,32714,0.2208346272,1757,140706,902,31743.5,1536,30207.5,0.2039145931,20.66634115,10.51646435,7.35629124,0.9462806127,494,4.058262362,183,3.133728955,51,3.313491911
optimistic,0.3,50,2,2,145274,140573,52990,0.3647590071,5248,135325,2622,212820.5,101366.5,111454,0.7671985352,2.099515126,1.333877335,3.226275661,0.9008614176,1994,2.193573098,1331,2.148369043,615,2.107920465
optimistic,0.3,50,2,3,236,230,134,0.5677966102,22,208,8,698,4,694,2.940677966,174.5,98.03291599,6.687054881,0.8358208955,9,2.412587413,4,2.459893048,3,6.272727273
optimistic,0.3,50,2,4,34076,33106,13548,0.3975818758,1441,31665,804,30692.5,4952,25740.5,0.7553850217,6.198000808,3.525186833,3.515010096,0.8935824533,421,1.99550034,228,1.773838717,70,1.533081637
optimistic,0.3,50,2,5,32396,31583,15283,0.4717557723,1913,29670,972,66980.5,28991.5,37989,1.172644771,2.310349585,1.542277656,2.231537469,0.874680642,705,1.510814879,460,1.374809651,199,1.169190201
optimistic,0.3,50,2,6,68414,66267,33666,0.4920922618,6033,60234,2971,230557.5,83078.5,147479,2.155684509,2.77517649,1.652276185,2.161367495,0.8204464286,2408,1.436467862,1699,1.37584523,759,1.2814206
optimistic,0.3,100,2,1,148138,142463,32714,0.2208346272,1478,140985,792,24904,1176,23728,0.160174972,21.17687075,10.77625714,6.869143544,0.9548108967,396,3.867280602,138,2.809226487,34,2.625983441
optimistic,0.3,100,2,2,145274,140573,52990,0.3647590071,3965,136608,2074,160925.5,86236,74689.5,0.5141284745,1.866105803,1.185586236,2.861646598,0.9250982318,1455,2.118559108,964,2.059484363,445,2.018783518
optimistic,0.3,100,2,3,236,230,134,0.5677966102,15,215,4,639,2,637,2.699152542,319.5,179.4929321,9.002150538,0.8880597015,8,3.145299145,4,3.607843137,3,9.2
optimistic,0.3,100,2,4,34076,33106,13548,0.3975818758,1149,31957,659,23871,3846.5,20024.5,0.5876423289,6.205901469,3.529680428,3.429377002,0.9151465918,321,1.908177166,174,1.697745091,57,1.565618879
optimistic,0.3,100,2,5,32396,31583,15283,0.4717557723,1345,30238,675,45429.5,18603.5,26826,0.8280651932,2.441986723,1.630152243,2.241273869,0.9118899443,501,1.527047505,315,1.339022824,130,1.086345897
optimistic,0.3,100,2,6,68414,66267,33666,0.4920922618,4656,61611,2354,173228.5,61938.5,111290,1.626713831,2.796782292,1.665139782,2.113367029,0.8614285714,1825,1.410660981,1291,1.354636582,570,1.246938789
optimistic,0.4,0,2,1,148138,142463,27244,0.1839095978,888,141575,363,20883.5,864.5,20019,0.1351375069,24.156738,12.29261978,9.645956655,0.9673996843,311,5.05513032,126,4.269132966,36,4.627826143
optimistic,0.4,0,2,2,145274,140573,44559,0.306723846,3769,136804,1659,183335,97329,86006,0.5920261024,1.883662629,1.196740551,3.466588173,0.9153566295,1593,2.440115715,1067,2.398075977,542,2.586700101
optimistic,0.4,0,2,3,236,230,98,0.4152542373,11,219,3,223.5,1.5,222,0.9406779661,149,83.70718901,4.278173439,0.887755102,5,2.680652681,0,0,0,0
