signal,horizon_s,gross_decile_spread_bps,gross_edge_per_trade_bps,break_even_all_in_cost_bps,hurdle_bps_one_way,hurdle_bps_round_trip,net_of_one_way_bps,net_of_round_trip_bps,clears_one_way,clears_round_trip
direction_p2_lightgbm,60,1.2744698277256559,0.6372349138628279,0.6372349138628279,5.0,10.0,-4.362765086137172,-9.362765086137172,False,False
direction_p2_lightgbm,60,1.2744698277256559,0.6372349138628279,0.6372349138628279,7.5,15.0,-6.862765086137172,-14.362765086137172,False,False
direction_p2_lightgbm,60,1.2744698277256559,0.6372349138628279,0.6372349138628279,10.0,20.0,-9.362765086137172,-19.362765086137173,False,False
direction_p2_lightgbm,120,1.1310265017233463,0.5655132508616731,0.5655132508616731,1.0,2.0,-0.43448674913832686,-1.4344867491383269,False,False
direction_p2_lightgbm,120,1.1310265017233463,0.5655132508616731,0.5655132508616731,2.0,4.0,-1.4344867491383269,-3.434486749138327,False,False
direction_p2_lightgbm,120,1.1310265017233463,0.5655132508616731,0.5655132508616731,3.0,6.0,-2.434486749138327,-5.434486749138327,False,False
direction_p2_lightgbm,120,1.1310265017233463,0.5655132508616731,0.5655132508616731,5.0,10.0,-4.434486749138327,-9.434486749138326,False,False
direction_p2_lightgbm,120,1.1310265017233463,0.5655132508616731,0.5655132508616731,7.5,15.0,-6.934486749138327,-14.434486749138326,False,False
direction_p2_lightgbm,120,1.1310265017233463,0.5655132508616731,0.5655132508616731,10.0,20.0,-9.434486749138326,-19.434486749138326,False,False
direction_p2_lightgbm,300,1.057052163594316,0.528526081797158,0.528526081797158,1.0,2.0,-0.471473918202842,-1.471473918202842,False,False
direction_p2_lightgbm,300,1.057052163594316,0.528526081797158,0.528526081797158,2.0,4.0,-1.471473918202842,-3.4714739182028422,False,False
direction_p2_lightgbm,300,1.057052163594316,0.528526081797158,0.528526081797158,3.0,6.0,-2.4714739182028422,-5.471473918202842,False,False
direction_p2_lightgbm,300,1.057052163594316,0.528526081797158,0.528526081797158,5.0,10.0,-4.471473918202842,-9.471473918202841,False,False
direction_p2_lightgbm,300,1.057052163594316,0.528526081797158,0.528526081797158,7.5,15.0,-6.971473918202842,-14.471473918202841,False,False
direction_p2_lightgbm,300,1.057052163594316,0.528526081797158,0.528526081797158,10.0,20.0,-9.471473918202841,-19.471473918202843,False,False
direction_p2_lightgbm,600,0.35684505358324464,0.17842252679162232,0.17842252679162232,1.0,2.0,-0.8215774732083777,-1.8215774732083776,False,False
direction_p2_lightgbm,600,0.35684505358324464,0.17842252679162232,0.17842252679162232,2.0,4.0,-1.8215774732083776,-3.821577473208378,False,False
direction_p2_lightgbm,600,0.35684505358324464,0.17842252679162232,0.17842252679162232,3.0,6.0,-2.821577473208378,-5.821577473208378,False,False
direction_p2_lightgbm,600,0.35684505358324464,0.17842252679162232,0.17842252679162232,5.0,10.0,-4.821577473208378,-9.821577473208377,False,False
direction_p2_lightgbm,600,0.35684505358324464,0.17842252679162232,0.17842252679162232,7.5,15.0,-7.321577473208378,-14.821577473208377,False,False
direction_p2_lightgbm,600,0.35684505358324464,0.17842252679162232,0.17842252679162232,10.0,20.0,-9.821577473208377,-19.82157747320838,False,False
sweep_dir_p4a,1,0.7764900214589975,0.38824501072949874,0.38824501072949874,1.0,2.0,-0.6117549892705012,-1.6117549892705012,False,False
sweep_dir_p4a,1,0.7764900214589975,0.38824501072949874,0.38824501072949874,2.0,4.0,-1.6117549892705012,-3.6117549892705014,False,False
sweep_dir_p4a,1,0.7764900214589975,0.38824501072949874,0.38824501072949874,3.0,6.0,-2.6117549892705014,-5.611754989270501,False,False
sweep_dir_p4a,1,0.7764900214589975,0.38824501072949874,0.38824501072949874,5.0,10.0,-4.611754989270501,-9.611754989270501,False,False
sweep_dir_p4a,1,0.7764900214589975,0.38824501072949874,0.38824501072949874,7.5,15.0,-7.111754989270501,-14.611754989270501,False,False
sweep_dir_p4a,1,0.7764900214589975,0.38824501072949874,0.38824501072949874,10.0,20.0,-9.611754989270501,-19.6117549892705,False,False
sweep_dir_p4a,2,0.9460862520783563,0.47304312603917814,0.47304312603917814,1.0,2.0,-0.5269568739608219,-1.526956873960822,False,False
sweep_dir_p4a,2,0.9460862520783563,0.47304312603917814,0.47304312603917814,2.0,4.0,-1.526956873960822,-3.5269568739608217,False,False
sweep_dir_p4a,2,0.9460862520783563,0.47304312603917814,0.47304312603917814,3.0,6.0,-2.5269568739608217,-5.526956873960822,False,False
sweep_dir_p4a,2,0.9460862520783563,0.47304312603917814,0.47304312603917814,5.0,10.0,-4.526956873960822,-9.526956873960822,False,False
sweep_dir_p4a,2,0.9460862520783563,0.47304312603917814,0.47304312603917814,7.5,15.0,-7.026956873960822,-14.526956873960822,False,False
sweep_dir_p4a,2,0.9460862520783563,0.47304312603917814,0.47304312603917814,10.0,20.0,-9.526956873960822,-19.52695687396082,False,False
sweep_dir_p4a,5,1.1351203230932423,0.5675601615466211,0.5675601615466211,1.0,2.0,-0.43243983845337886,-1.4324398384533787,False,False
sweep_dir_p4a,5,1.1351203230932423,0.5675601615466211,0.5675601615466211,2.0,4.0,-1.4324398384533787,-3.4324398384533787,False,False
sweep_dir_p4a,5,1.1351203230932423,0.5675601615466211,0.5675601615466211,3.0,6.0,-2.4324398384533787,-5.432439838453379,False,False
sweep_dir_p4a,5,1.1351203230932423,0.5675601615466211,0.5675601615466211,5.0,10.0,-4.432439838453379,-9.432439838453378,False,False
sweep_dir_p4a,5,1.1351203230932423,0.5675601615466211,0.5675601615466211,7.5,15.0,-6.932439838453379,-14.432439838453378,False,False
sweep_dir_p4a,5,1.1351203230932423,0.5675601615466211,0.5675601615466211,10.0,20.0,-9.432439838453378,-19.43243983845338,False,False
sweep_dir_p4a,10,1.2110478983752757,0.6055239491876379,0.6055239491876379,1.0,2.0,-0.39447605081236214,-1.3944760508123621,False,False
sweep_dir_p4a,10,1.2110478983752757,0.6055239491876379,0.6055239491876379,2.0,4.0,-1.3944760508123621,-3.3944760508123624,False,False
sweep_dir_p4a,10,1.2110478983752757,0.6055239491876379,0.6055239491876379,3.0,6.0,-2.3944760508123624,-5.394476050812362,False,False
sweep_dir_p4a,10,1.2110478983752757,0.6055239491876379,0.6055239491876379,5.0,10.0,-4.394476050812362,-9.394476050812361,False,False
sweep_dir_p4a,10,1.2110478983752757,0.6055239491876379,0.6055239491876379,7.5,15.0,-6.894476050812362,-14.394476050812361,False,False
sweep_dir_p4a,10,1.2110478983752757,0.6055239491876379,0.6055239491876379,10.0,20.0,-9.394476050812361,-19.39447605081236,False,False
sweep_dir_p4a,30,1.3070226336805661,0.6535113168402831,0.6535113168402831,1.0,2.0,-0.3464886831597169,-1.346488683159717,False,False
sweep_dir_p4a,30,1.3070226336805661,0.6535113168402831,0.6535113168402831,2.0,4.0,-1.346488683159717,-3.346488683159717,False,False
sweep_dir_p4a,30,1.3070226336805661,0.6535113168402831,0.6535113168402831,3.0,6.0,-2.346488683159717,-5.346488683159717,False,False
sweep_dir_p4a,30,1.3070226336805661,0.6535113168402831,0.6535113168402831,5.0,10.0,-4.346488683159717,-9.346488683159716,False,False
sweep_dir_p4a,30,1.3070226336805661,0.6535113168402831,0.6535113168402831,7.5,15.0,-6.846488683159717,-14.346488683159716,False,False
sweep_dir_p4a,30,1.3070226336805661,0.6535113168402831,0.6535113168402831,10.0,20.0,-9.346488683159716,-19.346488683159716,False,False
sweep_dir_p4a,60,1.1527916207137099,0.5763958103568549,0.5763958103568549,1.0,2.0,-0.42360418964314506,-1.423604189643145,False,False
sweep_dir_p4a,60,1.1527916207137099,0.5763958103568549,0.5763958103568549,2.0,4.0,-1.423604189643145,-3.423604189643145,False,False
sweep_dir_p4a,60,1.1527916207137099,0.5763958103568549,0.5763958103568549,3.0,6.0,-2.423604189643145,-5.423604189643145,False,False
sweep_dir_p4a,60,1.1527916207137099,0.5763958103568549,0.5763958103568549,5.0,10.0,-4.423604189643145,-9.423604189643145,False,False
sweep_dir_p4a,60,1.1527916207137099,0.5763958103568549,0.5763958103568549,7.5,15.0,-6.923604189643145,-14.423604189643145,False,False
sweep_dir_p4a,60,1.1527916207137099,0.5763958103568549,0.5763958103568549,10.0,20.0,-9.423604189643145,-19.423604189643147,False,False
sweep_dir_p4a,120,1.085993971241607,0.5429969856208035,0.5429969856208035,1.0,2.0,-0.45700301437919655,-1.4570030143791965,False,False
sweep_dir_p4a,120,1.085993971241607,0.5429969856208035,0.5429969856208035,2.0,4.0,-1.4570030143791965,-3.4570030143791968,False,False
sweep_dir_p4a,120,1.085993971241607,0.5429969856208035,0.5429969856208035,3.0,6.0,-2.4570030143791968,-5.457003014379197,False,False
sweep_dir_p4a,120,1.085993971241607,0.5429969856208035,0.5429969856208035,5.0,10.0,-4.457003014379197,-9.457003014379197,False,False
sweep_dir_p4a,120,1.085993971241607,0.5429969856208035,0.5429969856208035,7.5,15.0,-6.957003014379197,-14.457003014379197,False,False
sweep_dir_p4a,120,1.085993971241607,0.5429969856208035,0.5429969856208035,10.0,20.0,-9.457003014379197,-19.457003014379197,False,False
sweep_dir_p4a,300,1.3258625142632,0.6629312571316,0.6629312571316,1.0,2.0,-0.33706874286840005,-1.3370687428684,False,False
sweep_dir_p4a,300,1.3258625142632,0.6629312571316,0.6629312571316,2.0,4.0,-1.3370687428684,-3.3370687428684,False,False
sweep_dir_p4a,300,1.3258625142632,0.6629312571316,0.6629312571316,3.0,6.0,-2.3370687428684,-5.3370687428684,False,False
sweep_dir_p4a,300,1.3258625142632,0.6629312571316,0.6629312571316,5.0,10.0,-4.3370687428684,-9.3370687428684,False,False
sweep_dir_p4a,300,1.3258625142632,0.6629312571316,0.6629312571316,7.5,15.0,-6.8370687428684,-14.3370687428684,False,False
sweep_dir_p4a,300,1.3258625142632,0.6629312571316,0.6629312571316,10.0,20.0,-9.3370687428684,-19.3370687428684,False,False
sweep_dir_p4a,600,0.4357025499319799,0.21785127496598994,0.21785127496598994,1.0,2.0,-0.78214872503401,-1.78214872503401,False,False
sweep_dir_p4a,600,0.4357025499319799,0.21785127496598994,0.21785127496598994,2.0,4.0,-1.78214872503401,-3.78214872503401,False,False
sweep_dir_p4a,600,0.4357025499319799,0.21785127496598994,0.21785127496598994,3.0,6.0,-2.78214872503401,-5.78214872503401,False,False
sweep_dir_p4a,600,0.4357025499319799,0.21785127496598994,0.21785127496598994,5.0,10.0,-4.78214872503401,-9.782148725034011,False,False
sweep_dir_p4a,600,0.4357025499319799,0.21785127496598994,0.21785127496598994,7.5,15.0,-7.28214872503401,-14.782148725034011,False,False
sweep_dir_p4a,600,0.4357025499319799,0.21785127496598994,0.21785127496598994,10.0,20.0,-9.782148725034011,-19.78214872503401,False,False
