signal,horizon_s,population,decile,rows,signal_mean,signal_min,signal_max,raw_mean_ticks,raw_median_ticks,raw_mean_bps,demeaned_mean_ticks,demeaned_median_ticks,demeaned_mean_bps,frac_up,frac_down
obi_l5,2,full_corpus,0,257022,-0.9260901447169737,-0.999983024,-0.851813389,-22.01535082599933,0.0,-0.32106716115085365,-22.60986974828492,-1.5099999999999998,-0.3296136842248807,0.09293756954657578,0.4449619098754192
obi_l5,2,full_corpus,1,257022,-0.7587629049702204,-0.851812508,-0.655820249,-12.380527736925243,0.0,-0.18066560151786362,-12.969556074900265,-0.30444444444444446,-0.18918336965083202,0.09361455439612174,0.3018574285469726
obi_l5,2,full_corpus,2,257022,-0.5421731093269059,-0.655820249,-0.429832304,-7.095299235084934,0.0,-0.10353385582155089,-7.701105753290542,-0.06666666666666667,-0.11234345413737648,0.10311957731244796,0.2282722879753484
obi_l5,2,full_corpus,3,257022,-0.32249692761213433,-0.429832207,-0.21555652,-3.708563858346756,0.0,-0.05414320967181601,-4.2512486116908885,-0.020777777777777777,-0.06203621058694177,0.10873388270264803,0.17652185416034424
obi_l5,2,full_corpus,4,257022,-0.11222335005099214,-0.215555404,-0.0116626895,-0.6777882827150983,0.0,-0.009874346716603418,-1.293947124857,-0.020777777777777777,-0.018881987723203295,0.12661951117025003,0.14770720016185385
obi_l5,2,full_corpus,5,257022,0.08800207485469747,-0.0116625983,0.189748797,1.6307008738551563,0.0,0.023820274165655735,0.9808654694203144,-0.020777777777777777,0.014295640361152447,0.1449642443059349,0.1318797612655726
obi_l5,2,full_corpus,6,257022,0.29985754753587246,0.189749182,0.414887342,3.973622880531628,0.0,0.05808262958916548,3.2528541596328724,-0.02,0.04750006375140737,0.17961108387608843,0.12305172319879232
obi_l5,2,full_corpus,7,257022,0.5329692134694969,0.414887342,0.651831049,8.317587599505101,0.0,0.12135360856325389,7.589204168183209,0.0811111111111111,0.11068756955413832,0.22782096474231778,0.10825921516446063
obi_l5,2,full_corpus,8,257022,0.7570025978512229,0.651831774,0.851588336,14.358418734583031,0.0,0.20954091038139966,13.620843285068359,0.28555555555555556,0.19877269361937264,0.29668666495475093,0.09003509427208566
obi_l5,2,full_corpus,9,257021,0.9236440377776564,0.851589837,0.999862482,24.214227631205233,0.0,0.35375525869443797,23.382051203675275,1.198888888888889,0.3415627237700471,0.4420728267340023,0.08256134712727754
obi_l5,5,oof_scored_purged,0,213585,-0.9252905082541611,-0.999983024,-0.849253731,-30.74232272865604,-11.0,-0.44784493168903916,-32.727416598862305,-12.342881844380404,-0.4765837540265053,0.19359037385584194,0.551452583280661
obi_l5,5,oof_scored_purged,1,213585,-0.7549621337266662,-0.849252762,-0.653076923,-19.490624341597023,0.0,-0.2846187705220608,-21.358375894711394,-2.3083333333333336,-0.3117618444912486,0.1907530959571131,0.4328955685090245
obi_l5,5,oof_scored_purged,2,213585,-0.5409648391772643,-0.653071095,-0.430104568,-10.72993187723857,0.0,-0.15684700616859001,-12.581730372644229,-0.5458333333333333,-0.18386120079967053,0.19906360465388487,0.34747290305967177
obi_l5,5,oof_scored_purged,3,213585,-0.324161498443224,-0.430104357,-0.218410042,-4.627537046140881,0.0,-0.06787662755138676,-6.295172284366647,-0.2921111111111111,-0.09221155639353801,0.20896598543905237,0.2892993421822694
obi_l5,5,oof_scored_purged,4,213584,-0.11493500522527718,-0.218409844,-0.0151649521,0.02435809798486778,0.0,0.00034878319069959926,-1.8543390998735991,-0.15833333333333333,-0.02716876535122286,0.23240504906734588,0.2541482508053038
obi_l5,5,oof_scored_purged,5,213585,0.08471331730800782,-0.0151649521,0.187057247,2.5262658894585295,0.0,0.03727221175609354,0.5369120119928237,-0.09305555555555556,0.00806796139405247,0.2591801858744762,0.23855139639955988
obi_l5,5,oof_scored_purged,6,213585,0.29678384999904955,0.187058901,0.411227204,7.444860360044011,0.0,0.10894253110188104,5.265246564111184,-0.04722222222222222,0.07690071208361113,0.3049418264391226,0.23069972142238454
obi_l5,5,oof_scored_purged,7,213585,0.5289304269175082,0.411231067,0.647898012,14.717494206053797,0.0,0.21535842583122464,12.5138301931019,0.5388888888888889,0.18304170432715022,0.36344312568766535,0.21054381159725635
obi_l5,5,oof_scored_purged,8,213585,0.7534668120943278,0.647898493,0.849054184,23.785387550623874,0.0,0.347737176074928,21.561706886018186,1.4255907780979826,0.31522173984876944,0.42913125921764167,0.185425006437718
obi_l5,5,oof_scored_purged,9,213584,0.9236059417497798,0.849055008,0.999862482,37.44617106150273,14.0,0.5474558733498781,34.939493499157095,12.240333333333334,0.5107140253656128,0.55975166679152,0.17810322870627013
obi_l5,5,full_corpus,0,256998,-0.9260954130877477,-0.999983024,-0.851821768,-28.46803087961774,-8.0,-0.41793010350744586,-29.956248233782578,-9.270388888888888,-0.43932302051506344,0.1682542276593592,0.5367746052498463
obi_l5,5,full_corpus,1,256998,-0.7587710559459528,-0.851821768,-0.655833109,-18.460838216639818,0.0,-0.2715648023681315,-19.932374072542135,-1.6602222222222223,-0.292844446813741,0.16543708511350283,0.41875423155044006
obi_l5,5,full_corpus,2,256998,-0.5421994254178398,-0.655832069,-0.429870786,-10.442958700067704,0.0,-0.15382978312402543,-11.953565401222349,-0.5167222222222222,-0.17579717732608388,0.1777056630790901,0.33335278873765556
obi_l5,5,full_corpus,3,256998,-0.32252839429684277,-0.429870786,-0.215573832,-4.450974326648456,0.0,-0.06585282068793968,-5.805435287910894,-0.09305555555555556,-0.08555551823980391,0.19021548805827282,0.27164413730846154
obi_l5,5,full_corpus,4,256998,-0.11224437387201885,-0.215573832,-0.0116824981,-0.22050560704752567,0.0,-0.0033305662493793007,-1.7577649972248421,-0.04722222222222222,-0.02580803966211646,0.21222344142755975,0.2355349068864349
obi_l5,5,full_corpus,5,256998,0.08798078686352287,-0.0116818098,0.18971234,2.266996241215885,0.0,0.03342513343428398,0.6458964862711278,-0.042444444444444444,0.009660953756340164,0.23487342313947968,0.2164919571358532
obi_l5,5,full_corpus,6,256998,0.2998395071734099,0.18971234,0.414870596,6.639948559910972,0.0,0.09756380644236357,4.840592994715476,0.059722222222222225,0.0711430916799423,0.2820527786208453,0.20722729359761555
obi_l5,5,full_corpus,7,256998,0.5329546537227683,0.414872003,0.65183441,13.510733546564564,0.0,0.19854709571269033,11.691825502969904,0.6728888888888889,0.17190962353874487,0.33773803687188225,0.18523101347092194
obi_l5,5,full_corpus,8,256998,0.757013383147573,0.651834455,0.851595007,21.94405014825018,0.0,0.3227970901474959,20.10106986426023,1.5558888888888889,0.29588737369277074,0.41099930738760615,0.16134755912497373
obi_l5,5,full_corpus,9,256997,0.9236481336849924,0.85159535,0.999862482,34.20626310812967,9.0,0.5032185784396587,32.12612814982855,8.533333333333333,0.47273904303183206,0.5419246139059989,0.1537333120620085
obi_l5,10,oof_scored_purged,0,213505,-0.9252935033138333,-0.999983024,-0.84923592,-32.32693145359593,-18.0,-0.47245314514627895,-36.28533331062759,-20.196444444444445,-0.5297421766520619,0.2649820847286949,0.5765298236575256
obi_l5,10,oof_scored_purged,1,213505,-0.7549352409078007,-0.84923495,-0.653045749,-22.010896700311466,0.0,-0.32302184801328576,-25.72100529288517,-6.5152222222222225,-0.3769301819620144,0.26185335238050633,0.4896419287604506
obi_l5,10,oof_scored_purged,2,213505,-0.5409382017969181,-0.653044872,-0.430101174,-10.892817498419241,0.0,-0.16026763914459632,-14.580408101053091,-1.1921111111111111,-0.21405649464320398,0.26908034940633707,0.41069295801035105
obi_l5,10,oof_scored_purged,3,213505,-0.32417974627863516,-0.43010113,-0.218452029,-4.577262827568441,0.0,-0.06765538278618431,-7.90497632732904,-0.32,-0.11621758014930482,0.2787522540455727,0.3553921453830121
obi_l5,10,oof_scored_purged,4,213504,-0.11499149719808294,-0.218451495,-0.0152179206,0.0092785146882494,0.0,0.0006241354807768652,-3.738678393788701,-0.2847222222222222,-0.054276708161280635,0.2987485011990408,0.32265437649880097
obi_l5,10,oof_scored_purged,5,213505,0.08466215739566281,-0.0152177188,0.187023411,4.628301444931032,0.0,0.06779029632287037,0.6676083041658805,-0.206,0.009641640725251139,0.32971124798014095,0.30513102737640807
obi_l5,10,oof_scored_purged,6,213505,0.2967410746492963,0.187026159,0.411170929,10.546471979578932,0.0,0.15503493795510612,6.201221592996134,0.024944444444444436,0.09115793384012047,0.3714105056087679,0.3014870846116016
obi_l5,10,oof_scored_purged,7,213505,0.5288281917282218,0.411171607,0.647707231,19.488887848059765,0.0,0.2862684395200678,15.094021724095404,1.6444444444444444,0.22182199552089196,0.4276012271375378,0.28273810917777104
obi_l5,10,oof_scored_purged,8,213505,0.7533942475508302,0.647707559,0.849027685,30.766380178450152,0.0,0.45187657109664775,26.321213159932185,5.722777777777778,0.3868796079431612,0.48881290836280183,0.25627502868785274
obi_l5,10,oof_scored_purged,9,213504,0.9235890086785213,0.849027685,0.999862482,44.94462633018585,24.0,0.6600039880415562,39.946506232221864,21.677777777777777,0.5867505893059491,0.5936844274580336,0.2504496402877698
obi_l5,10,full_corpus,0,256958,-0.9261034178961776,-0.999983024,-0.851843431,-31.265582313062836,-17.0,-0.46137837585485686,-34.232515690378854,-17.756444444444444,-0.504025458228989,0.23680134496688174,0.5780166408518124
obi_l5,10,full_corpus,1,256958,-0.7587810223973256,-0.851842871,-0.655854093,-21.986795507437012,0.0,-0.3258013478792235,-24.91021928638891,-5.851444444444443,-0.3680815563239357,0.23227142178877483,0.48839888230761447
obi_l5,10,full_corpus,2,256958,-0.5422224027755547,-0.655853315,-0.429902511,-11.42622335167615,0.0,-0.16991107657078874,-14.435397874407233,-1.1921111111111111,-0.21367978832713544,0.24728165692447793,0.4071132247293332
obi_l5,10,full_corpus,3,256958,-0.3225684927898411,-0.429902055,-0.215598544,-4.802576685684042,0.0,-0.07181424556421645,-7.503297017088315,-0.2847222222222222,-0.11111218944429131,0.26198055713385066,0.3453716171514411
obi_l5,10,full_corpus,4,256958,-0.11227639768292755,-0.215598203,-0.0117142214,-0.2941862094194382,0.0,-0.004111096409120235,-3.363888404930103,-0.09444444444444444,-0.049010416814805176,0.2809252874010539,0.307431564691506
obi_l5,10,full_corpus,5,256958,0.08794216764530723,-0.0117137356,0.189692642,4.021248608722048,0.0,0.05893624015260427,0.7913275949425308,-0.06894444444444445,0.011574088545683038,0.30776624973731115,0.28650985764210496
obi_l5,10,full_corpus,6,256958,0.29984273909106157,0.189695098,0.414870596,9.30168743530071,0.0,0.1372645763406923,5.714347544689146,0.23794444444444443,0.08458053670639323,0.3517773332606885,0.2789755524249099
obi_l5,10,full_corpus,7,256958,0.5329412028491816,0.414872003,0.651798458,18.302744028206945,0.0,0.27022951720585425,14.675629312464794,1.6667777777777777,0.21710154394821796,0.4096194708862927,0.2546252694992956
obi_l5,10,full_corpus,8,256958,0.7569951473398844,0.651799842,0.851591338,28.71288693093813,0.0,0.42445432621946966,25.039750323847457,5.719444444444444,0.37080911292301594,0.48158453910755844,0.22980020081102748
obi_l5,10,full_corpus,9,256957,0.9236476349360866,0.851592067,0.999862482,42.36722875811906,22.0,0.6268385080101735,38.22441225468167,19.913888888888888,0.5661242135429215,0.5919161571780492,0.22037539354833688
obi_l5,30,oof_scored_purged,0,213185,-0.9252782878724629,-0.999983024,-0.849166062,-33.480470014306825,-32.0,-0.4922467588177598,-45.78433631554887,-34.69627777777778,-0.6701233779635332,0.354035227619204,0.5872974177357694
obi_l5,30,oof_scored_purged,1,213185,-0.7548512486875859,-0.849166062,-0.652937685,-19.16972113422614,-17.0,-0.2830624604463647,-30.568661075075354,-22.531888888888886,-0.4485841756478222,0.36141379552970426,0.5390810798133077
obi_l5,30,oof_scored_purged,2,213185,-0.5408697734785702,-0.652937296,-0.430085772,-5.047590121256186,0.0,-0.07402920377524913,-16.458250772046036,-4.529722222222222,-0.24037482163739765,0.37584257804254523,0.4699158008302648
obi_l5,30,oof_scored_purged,3,213185,-0.3242172774053475,-0.430084746,-0.218546773,0.03286816614677393,0.0,-0.0010205139873450183,-10.266633922524134,-1.2803888888888888,-0.15127050975907796,0.3819499495743134,0.44478270047142154
obi_l5,30,oof_scored_purged,4,213184,-0.11507164073285236,-0.218545546,-0.0152342627,8.370782985589912,0.0,0.12269089633795072,-3.1691450137830914,-1.6758333333333333,-0.0462848016597516,0.40211272891023714,0.4158098168718103
obi_l5,30,oof_scored_purged,5,213185,0.08456953692981002,-0.0152339499,0.186857677,15.690794380467668,0.0,0.23027667652177833,3.5982289197012713,-0.61,0.05279814526443554,0.424438867650163,0.39663203321059176
obi_l5,30,oof_scored_purged,6,213185,0.2965240953660811,0.186860418,0.410911368,20.399939020099914,0.0,0.30227458663313994,7.202914295690133,3.143361111111112,0.10832473009286747,0.46288434927410466,0.3933766446982668
