problem,feature,mean_coefficient,median_coefficient,min_coefficient,max_coefficient,folds_positive,folds
good_fill_1s,signed_log_volume_5000ms,0.009425687976,-0.009415231179,-0.03248243406,0.06281033158,0.4,10
good_fill_1s,signed_log_volume_500ms,0.03554996196,0.03765523434,0.02312816307,0.0410217531,1,10
good_fill_1s,signed_microprice_offset_ticks,-0.2459114067,-0.2966770977,-0.6956189871,0.1719777584,0.3,10
good_fill_1s,signed_net_depth_flow_l1_1000ms,0.08513190411,0.09065963328,0.05100473389,0.1020888165,1,10
good_fill_1s,signed_net_depth_flow_l1_100ms,0.03847717065,0.03911019862,0.02824838273,0.04292016849,1,10
good_fill_1s,signed_net_depth_flow_l1_250ms,0.0131156954,0.0157031063,-0.002257601358,0.02944866568,0.9,10
good_fill_1s,signed_net_depth_flow_l1_5000ms,0.05170007553,0.04878423177,0.02174643986,0.1141020581,1,10
good_fill_1s,signed_net_depth_flow_l1_500ms,0.01682322391,0.01641638577,-0.01507444493,0.04061342776,0.8,10
good_fill_1s,signed_net_depth_flow_l5_1000ms,-0.0242443338,-0.02617968339,-0.0643099919,0.01466427743,0.2,10
good_fill_1s,signed_net_depth_flow_l5_100ms,0.02048786316,0.02187105361,0.0009799242252,0.0270584058,1,10
good_fill_1s,signed_net_depth_flow_l5_250ms,0.01803048356,0.0194032751,-0.003245899454,0.02595688775,0.9,10
good_fill_1s,signed_net_depth_flow_l5_5000ms,-0.004600755638,0.007350782165,-0.07237812132,0.02838376723,0.6,10
good_fill_1s,signed_net_depth_flow_l5_500ms,0.02587201372,0.02424774319,0.01671025343,0.04081240296,1,10
good_fill_1s,signed_obi_l1,-0.466509971,-0.4944125414,-0.6951934099,-0.3011207581,0,10
good_fill_1s,signed_obi_l10,0.4481219709,0.4226004481,0.1514200419,0.8449448347,1,10
good_fill_1s,signed_obi_l5,-0.04407130609,-0.07027934492,-0.1494695693,0.2608617246,0.3,10
good_fill_1s,signed_trade_imbalance_1000ms,-0.1271191955,-0.1315194815,-0.1578580439,-0.09409993142,0,10
good_fill_1s,signed_trade_imbalance_100ms,-0.005276699376,-0.004045843845,-0.01174693089,0.002039362211,0.1,10
good_fill_1s,signed_trade_imbalance_250ms,-0.01655648211,-0.01559368847,-0.02440636978,-0.01084228884,0,10
good_fill_1s,signed_trade_imbalance_5000ms,-0.1737435512,-0.1685563624,-0.2162266672,-0.1245571747,0,10
good_fill_1s,signed_trade_imbalance_500ms,-0.05207071602,-0.05349360965,-0.05984323844,-0.04207303748,0,10
good_fill_1s,signed_weighted_obi_l10,-0.2914794818,-0.3255342096,-0.4605344534,-0.125396207,0,10
good_fill_1s,signed_weighted_obi_l5,-0.2500902131,-0.2458646894,-0.3825721741,-0.03534428775,0,10
good_fill_1s,spread_ticks,0.004967951495,0,0,0.01463616546,0.4,10
good_fill_1s,time_since_bbo_change_ms,0.04092951212,0.04075403512,0.02982287668,0.05128739029,1,10
good_fill_1s,time_since_depth_ms,0.009654843889,0.004741322948,-0.002978692064,0.04141443968,0.9,10
good_fill_1s,time_since_mid_change_ms,0.04093106817,0.04075403512,0.02982287668,0.05128739029,1,10
good_fill_1s,time_since_trade_ms,-0.06012322232,-0.06094480306,-0.07093502581,-0.04949717224,0,10
good_fill_1s,trade_count_1000ms,0.04176422805,0.04834710434,-0.01250581071,0.0688386336,0.9,10
good_fill_1s,trade_count_100ms,-0.07123560235,-0.07432058081,-0.143291682,-0.0358184725,0,10
good_fill_1s,trade_count_250ms,-0.01468399354,-0.01435225271,-0.03768569976,0.008026845753,0.4,10
good_fill_1s,trade_count_5000ms,0.2131742015,0.2380328849,0.04438503459,0.4612001479,1,10
good_fill_1s,trade_count_500ms,-0.02188353701,-0.02022873983,-0.05922451988,0.002037752885,0.1,10
markout_1000ms,backward_mid_abs_change_ticks_1000ms,-0.4134723406,0.2356652655,-3.913323879,3.177412987,0.7,10
markout_1000ms,backward_mid_abs_change_ticks_100ms,0.1530705944,0.4228906631,-0.7853374481,0.5443012714,0.7,10
markout_1000ms,backward_mid_abs_change_ticks_250ms,0.3846402345,0.5383534431,-0.4386075437,0.9469935298,0.9,10
markout_1000ms,backward_mid_abs_change_ticks_5000ms,-0.5000771731,-0.4223582596,-3.063557148,2.008043289,0.4,10
markout_1000ms,backward_mid_abs_change_ticks_500ms,1.451367694,1.319440305,0.9532541633,2.204277754,1,10
markout_1000ms,bbo_change_count_1000ms,0.998181542,0.8109866083,0.09263574332,1.999120712,1,10
markout_1000ms,bbo_change_count_100ms,0.6761221386,0.2823548988,-0.1695419401,1.674656034,0.9,10
markout_1000ms,bbo_change_count_250ms,0.08455172814,-0.06368379854,-0.1427547634,0.4609261453,0.4,10
markout_1000ms,bbo_change_count_5000ms,-1.442852142,0.2172188647,-6.830917835,1.09278357,0.5,10
markout_1000ms,bbo_change_count_500ms,0.06054224353,-0.0290450016,-0.248767674,0.4281374812,0.4,10
markout_1000ms,depth_event_count_1000ms,0.2834801745,0.196349889,0.05996971205,0.6198450327,1,10
markout_1000ms,depth_event_count_100ms,0.1639784247,0.166172944,0.03270803392,0.3055394888,1,10
markout_1000ms,depth_event_count_250ms,0.1464357252,-0.008652762044,-0.06103586406,0.6363600492,0.4,10
markout_1000ms,depth_event_count_5000ms,0.3491459494,0.09446842782,-0.0005925466539,1.033863068,0.9,10
markout_1000ms,depth_event_count_500ms,-0.08051978732,-0.02290417161,-0.2340065241,0.03744119778,0.3,10
markout_1000ms,log_opp_depth_add_l1_1000ms,-0.2772400185,-0.2962077111,-0.5453993678,-0.1046268493,0,10
markout_1000ms,log_opp_depth_add_l1_100ms,-0.3915186629,-0.4030035585,-0.8463227749,0.1021060646,0.1,10
markout_1000ms,log_opp_depth_l1,-11.16997199,-10.45897532,-22.4033165,-5.065941811,0,10
markout_1000ms,log_opp_depth_l10,8.182382727,8.040180206,3.712152004,11.92566967,1,10
markout_1000ms,log_opp_depth_l5,0.228880477,-2.364218712,-5.487684727,8.564333916,0.4,10
markout_1000ms,log_opp_depth_remove_l1_1000ms,-0.0569612965,-0.003554668278,-0.7775061131,0.5372058749,0.5,10
markout_1000ms,log_opp_depth_remove_l1_100ms,-0.5083141439,-0.5204136968,-0.7339460254,-0.09309952706,0,10
markout_1000ms,log_own_depth_add_l1_1000ms,-0.4905238824,-0.5571949184,-0.7281402349,0.01833171956,0.1,10
markout_1000ms,log_own_depth_add_l1_100ms,-0.04378228416,-0.01898655575,-0.1874305904,0.09868600219,0.3,10
markout_1000ms,log_own_depth_l1,2.101137295,2.425548553,0.323916167,4.50885582,1,10
markout_1000ms,log_own_depth_l10,-9.714487219,-8.923307419,-15.62372398,-2.446955204,0,10
markout_1000ms,log_own_depth_l5,5.201384044,6.243066549,-2.143978357,13.43505478,0.7,10
markout_1000ms,log_own_depth_remove_l1_1000ms,-0.6277464658,-0.4289776087,-1.150651693,-0.1641848683,0,10
markout_1000ms,log_own_depth_remove_l1_100ms,0.02968019973,0.02632877417,-0.2329229712,0.1917767525,0.6,10
markout_1000ms,log_queue_ahead_lots,2.101137295,2.425548553,0.323916167,4.50885582,1,10
markout_1000ms,opp_concentration_l10,1.279056585,1.255533576,-0.349932909,2.743806124,0.8,10
markout_1000ms,opp_concentration_l5,1.726324982,0.4378434122,-0.9373798966,5.084517002,0.8,10
markout_1000ms,opp_dispersion_ticks_l10,-0.4596986979,-0.3722210377,-1.888166547,0.6019747853,0.3,10
markout_1000ms,own_concentration_l10,-3.549330151,-3.77028656,-4.609121323,-0.9814056158,0,10
markout_1000ms,own_concentration_l5,-0.1081131147,-0.1398801766,-1.163297296,0.7588399649,0.4,10
markout_1000ms,own_dispersion_ticks_l10,1.55290569,0.3404785693,-0.3089269102,5.099968433,0.8,10
markout_1000ms,queue_to_own_depth_l5,-0.1083975237,-0.1401638314,-1.16350925,0.7586457133,0.4,10
markout_1000ms,segment_age_ms,-1.60732668,-1.470719755,-4.073925495,1.199203014,0.1,10
markout_1000ms,signed_depth_flow_pressure_l10_1000ms,0.4138247516,0.5185567737,-0.2398553342,1.213857293,0.8,10
markout_1000ms,signed_depth_flow_pressure_l10_100ms,0.07115124443,0.02248009248,-0.01581656933,0.3255975842,0.8,10
markout_1000ms,signed_depth_flow_pressure_l10_250ms,-0.05486702677,-0.0470462963,-0.2544648349,0.07265133411,0.3,10
markout_1000ms,signed_depth_flow_pressure_l10_5000ms,0.6088663818,0.07345928065,-0.7667830586,3.345747471,0.7,10
markout_1000ms,signed_depth_flow_pressure_l10_500ms,0.212248078,0.1866143309,-0.171077624,0.8030861616,0.7,10
markout_1000ms,signed_depth_flow_pressure_l5_1000ms,-0.7173497722,-0.7079552114,-1.474559903,-0.1121572405,0,10
markout_1000ms,signed_depth_flow_pressure_l5_100ms,-0.5642400622,-0.5365242064,-0.8254927397,-0.3949033916,0,10
markout_1000ms,signed_depth_flow_pressure_l5_250ms,-0.1355115147,-0.09493660554,-0.4270597696,0.1996918321,0.1,10
markout_1000ms,signed_depth_flow_pressure_l5_5000ms,0.3246584564,0.7585994601,-1.99437511,1.594329715,0.7,10
markout_1000ms,signed_depth_flow_pressure_l5_500ms,-0.7118750006,-0.6929709017,-1.328986287,-0.2693384588,0,10
markout_1000ms,signed_log_volume_1000ms,0.4872775365,0.4889634997,0.03714527562,0.8820385933,1,10
markout_1000ms,signed_log_volume_100ms,1.436367255,0.6690884233,0.1883653998,3.011120081,1,10
markout_1000ms,signed_log_volume_250ms,0.5299291402,0.3879821301,0.250710696,0.9168721437,1,10
markout_1000ms,signed_log_volume_5000ms,0.08341404349,-0.1004593894,-0.474619031,1.118644476,0.4,10
markout_1000ms,signed_log_volume_500ms,-0.1373069175,-0.1650108695,-0.249038443,0.09163355827,0.1,10
markout_1000ms,signed_microprice_offset_ticks,5.338966459,0.8151422441,-3.088799477,20.35243607,0.6,10
markout_1000ms,signed_net_depth_flow_l1_1000ms,0.2608297159,0.0111366834,-0.4514783025,1.153992534,0.6,10
markout_1000ms,signed_net_depth_flow_l1_100ms,0.2270701945,0.2069007084,0.02892718464,0.5139898658,1,10
markout_1000ms,signed_net_depth_flow_l1_250ms,0.2875745613,0.1400084272,0.003806739813,0.7150073051,1,10
markout_1000ms,signed_net_depth_flow_l1_5000ms,-1.244275236,-1.237909913,-1.726734042,-0.7065205574,0,10
markout_1000ms,signed_net_depth_flow_l1_500ms,0.07503211126,0.1323641203,-0.2511798143,0.2929272652,0.7,10
markout_1000ms,signed_net_depth_flow_l5_1000ms,0.2964808088,0.3394818008,-0.05915190279,0.5355095267,0.8,10
markout_1000ms,signed_net_depth_flow_l5_100ms,0.3351207703,0.3276881725,0.2144230604,0.5200863481,1,10
markout_1000ms,signed_net_depth_flow_l5_250ms,-0.1102976616,-0.1068510972,-0.2786785066,-0.01254385989,0,10
markout_1000ms,signed_net_depth_flow_l5_5000ms,0.8448732078,0.8241008222,0.4561835527,1.168188334,1,10
markout_1000ms,signed_net_depth_flow_l5_500ms,0.4799510226,0.4645222276,0.2187565118,0.8255318403,1,10
markout_1000ms,signed_obi_l1,-4.665131617,-1.905683637,-20.31629562,5.177945614,0.4,10
markout_1000ms,signed_obi_l10,4.465272832,5.394535542,-0.8889725208,7.564101219,0.9,10
markout_1000ms,signed_obi_l5,-0.3851393394,-0.07919889316,-3.808377504,2.706116438,0.4,10
markout_1000ms,signed_trade_imbalance_1000ms,-0.9528634369,-0.9110854268,-1.383619428,-0.6516852975,0,10
markout_1000ms,signed_trade_imbalance_100ms,-1.101890618,-0.5917903483,-2.221151829,-0.08087229729,0,10
markout_1000ms,signed_trade_imbalance_250ms,-0.6962125182,-0.5948292315,-1.082265377,-0.3949156404,0,10
markout_1000ms,signed_trade_imbalance_5000ms,-2.264008021,-2.069919348,-3.521423817,-1.062344193,0,10
markout_1000ms,signed_trade_imbalance_500ms,-0.2125504486,-0.1986728087,-0.3415772021,-0.09437511116,0,10
markout_1000ms,signed_weighted_obi_l10,-6.00105902,-6.770555973,-10.98464012,-1.00217998,0,10
markout_1000ms,signed_weighted_obi_l5,-5.967091894,-6.080509424,-11.61806107,1.296211123,0.1,10
markout_1000ms,spread_ticks,1.829929733,0,0,4.95232439,0.4,10
markout_1000ms,time_since_bbo_change_ms,-0.6339697553,-0.7446868122,-0.9442800283,0.003602506593,0.1,10
markout_1000ms,time_since_depth_ms,0.3831049789,0.2110787183,0.05869277194,1.163833499,1,10
markout_1000ms,time_since_mid_change_ms,-0.634767228,-0.7446868122,-0.9442800283,0.001115653664,0.1,10
markout_1000ms,time_since_trade_ms,0.4396350155,0.02328141127,-0.7719461918,1.835926652,0.6,10
markout_1000ms,trade_count_1000ms,0.7655427448,-0.08651344851,-1.777112484,4.220280647,0.5,10
markout_1000ms,trade_count_100ms,-0.9316043913,-0.8276182413,-1.44293797,-0.6773680449,0,10
markout_1000ms,trade_count_250ms,-0.3256794721,-0.291372031,-0.905174017,0.204784438,0.1,10
markout_1000ms,trade_count_5000ms,-0.05291919708,-1.385402083,-3.765059233,4.02522707,0.4,10
markout_1000ms,trade_count_500ms,-1.163991207,-1.106762946,-1.865476966,-0.7405248284,0,10
markout_1000ms_ask_only,backward_mid_abs_change_ticks_1000ms,-1.851064315,0.4182046503,-7.843538761,1.90229857,0.6,10
markout_1000ms_ask_only,backward_mid_abs_change_ticks_100ms,-0.1006453693,0.5517219603,-2.593717575,0.8491101265,0.6,10
markout_1000ms_ask_only,backward_mid_abs_change_ticks_250ms,-0.2525500119,0.3330889344,-2.149402857,0.7661390305,0.6,10
markout_1000ms_ask_only,backward_mid_abs_change_ticks_5000ms,1.201181236,1.109411418,-2.598762035,10.37048721,0.6,10
markout_1000ms_ask_only,backward_mid_abs_change_ticks_500ms,0.5754631698,1.255684674,-1.194337964,1.977120519,0.6,10
markout_1000ms_ask_only,bbo_change_count_1000ms,0.9135102287,0.9264820218,-0.1510671228,1.639513493,0.9,10
markout_1000ms_ask_only,bbo_change_count_100ms,0.8134460106,0.2739085257,-0.3379278481,2.238227844,0.9,10
markout_1000ms_ask_only,bbo_change_count_250ms,0.5138214929,0.1510861628,0.005530596245,1.608866692,1,10
markout_1000ms_ask_only,bbo_change_count_5000ms,-5.216350716,-0.6176436245,-16.29494667,1.322148442,0.2,10
markout_1000ms_ask_only,bbo_change_count_500ms,0.0889839828,-0.1995871812,-0.4029645324,0.8899853826,0.4,10
markout_1000ms_ask_only,depth_event_count_1000ms,0.0473754596,0.1302040145,-0.1676382869,0.2190156281,0.6,10
markout_1000ms_ask_only,depth_event_count_100ms,-0.0791089844,0.01342615299,-0.4239789546,0.2073685527,0.5,10
markout_1000ms_ask_only,depth_event_count_250ms,0.01145268008,-0.07833136991,-0.2081411481,0.3547305465,0.4,10
markout_1000ms_ask_only,depth_event_count_5000ms,0.02694527768,0.03629547823,-0.4159296751,0.4691207409,0.6,10
markout_1000ms_ask_only,depth_event_count_500ms,-0.1057877309,-0.03281752951,-0.3312483132,0.02275608853,0.3,10
markout_1000ms_ask_only,log_opp_depth_add_l1_1000ms,-0.610936743,-0.6905927658,-0.9744956493,-0.2680515051,0,10
markout_1000ms_ask_only,log_opp_depth_add_l1_100ms,-0.3756212875,-0.4085324109,-0.6608959436,0.2498279959,0.1,10
markout_1000ms_ask_only,log_opp_depth_l1,-19.61222591,-15.90711164,-36.88110733,-9.671982765,0,10
markout_1000ms_ask_only,log_opp_depth_l10,5.702965215,5.861912012,0.3642051518,10.96919823,1,10
markout_1000ms_ask_only,log_opp_depth_l5,11.07145757,6.808879495,-1.552774191,34.59975433,0.8,10
markout_1000ms_ask_only,log_opp_depth_remove_l1_1000ms,-0.01747775003,0.09083165601,-1.143324018,0.8193560839,0.6,10
markout_1000ms_ask_only,log_opp_depth_remove_l1_100ms,-0.4923673168,-0.5200588703,-0.7402043939,0.1791124493,0.1,10
markout_1000ms_ask_only,log_own_depth_add_l1_1000ms,-0.605261834,-0.7072454989,-0.9041246176,0.2038306445,0.1,10
markout_1000ms_ask_only,log_own_depth_add_l1_100ms,-0.1136330752,-0.1259092465,-0.2350523025,0.0628529489,0.1,10
markout_1000ms_ask_only,log_own_depth_l1,-0.4997741498,-0.2284473032,-2.865151644,1.628250003,0.3,10
markout_1000ms_ask_only,log_own_depth_l10,-11.25187376,-5.297243834,-27.69235992,-1.410912156,0,10
markout_1000ms_ask_only,log_own_depth_l5,11.28876387,5.744412184,1.365167975,29.0516758,1,10
markout_1000ms_ask_only,log_own_depth_remove_l1_1000ms,-0.7248918381,-0.6160512567,-1.323650002,-0.05686261877,0,10
markout_1000ms_ask_only,log_own_depth_remove_l1_100ms,-0.002304080501,0.02882963233,-0.2498241812,0.1928490847,0.5,10
markout_1000ms_ask_only,log_queue_ahead_lots,-0.4997741498,-0.2284473032,-2.865151644,1.628250003,0.3,10
markout_1000ms_ask_only,opp_concentration_l10,2.186426884,2.967467427,-2.66774869,6.495261192,0.7,10
markout_1000ms_ask_only,opp_concentration_l5,3.525089546,1.315966487,-1.459201097,10.47084332,0.7,10
markout_1000ms_ask_only,opp_dispersion_ticks_l10,0.115385818,0.4938476235,-2.311994553,1.620252013,0.7,10
markout_1000ms_ask_only,own_concentration_l10,-4.659514546,-4.899269581,-5.818921566,-3.165625334,0,10
markout_1000ms_ask_only,own_concentration_l5,1.006775245,1.009725839,0.3014290631,1.547016859,1,10
markout_1000ms_ask_only,own_dispersion_ticks_l10,1.699028152,0.2045769393,-0.6621679068,5.712398052,0.7,10
markout_1000ms_ask_only,queue_to_own_depth_l5,1.005787852,1.00684464,0.3002155721,1.546478391,1,10
markout_1000ms_ask_only,segment_age_ms,-1.97680501,-2.029632807,-4.681584835,0.2786213458,0.1,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l10_1000ms,1.135916534,0.7355821431,0.2136897743,4.720654964,1,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l10_100ms,0.007295779884,0.002714494243,-0.1593295932,0.2119265944,0.5,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l10_250ms,-0.134951267,-0.1344578043,-0.2371576875,0.05118455365,0.1,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l10_5000ms,2.911066243,1.228902906,-0.352016598,16.56666565,0.8,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l10_500ms,0.04023781009,-0.006934856996,-0.3770692348,0.5476663709,0.5,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l5_1000ms,-1.483557447,-1.034539342,-5.353435993,-0.005417901091,0,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l5_100ms,-0.356785804,-0.2608120441,-0.7909857631,-0.1369685233,0,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l5_250ms,0.03983720019,0.07674594596,-0.2517536879,0.2773201168,0.6,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l5_5000ms,-2.245128229,-0.4548163339,-16.24189186,1.03486836,0.4,10
markout_1000ms_ask_only,signed_depth_flow_pressure_l5_500ms,-0.3250738061,-0.3131983727,-0.7960481048,0.3784832656,0.2,10
markout_1000ms_ask_only,signed_log_volume_1000ms,0.4456310689,0.4459469467,-0.401995033,0.9746267796,0.9,10
markout_1000ms_ask_only,signed_log_volume_100ms,1.633808742,0.691311866,0.2495564669,3.31221199,1,10
markout_1000ms_ask_only,signed_log_volume_250ms,0.3724783693,0.2475118786,-0.09453517199,0.9432020187,0.8,10
markout_1000ms_ask_only,signed_log_volume_5000ms,0.2518701851,-0.3894509375,-1.098229647,2.198868752,0.4,10
markout_1000ms_ask_only,signed_log_volume_500ms,-0.2249721229,-0.3358996063,-0.7863183618,0.3540692925,0.4,10
markout_1000ms_ask_only,signed_microprice_offset_ticks,-10.5403173,-2.851117373,-162.9360657,26.64238167,0.3,10
markout_1000ms_ask_only,signed_net_depth_flow_l1_1000ms,-0.2024113901,-0.2861212194,-0.7433441281,0.4876603484,0.3,10
markout_1000ms_ask_only,signed_net_depth_flow_l1_100ms,0.3316712484,0.3244803399,-0.07619182765,0.8258981705,0.9,10
markout_1000ms_ask_only,signed_net_depth_flow_l1_250ms,0.4863987442,0.1805869825,-0.1354790777,1.329046607,0.9,10
markout_1000ms_ask_only,signed_net_depth_flow_l1_5000ms,-1.657005906,-1.705270529,-2.200893641,-0.6093356609,0,10
markout_1000ms_ask_only,signed_net_depth_flow_l1_500ms,-0.1284884833,-0.1248399876,-0.4592443705,0.2306658328,0.2,10
markout_1000ms_ask_only,signed_net_depth_flow_l5_1000ms,0.7798660934,0.8436336815,0.2926770449,1.215573072,1,10
markout_1000ms_ask_only,signed_net_depth_flow_l5_100ms,0.09669526787,0.09292796254,-0.2793383598,0.4473573267,0.8,10
markout_1000ms_ask_only,signed_net_depth_flow_l5_250ms,-0.3016879819,-0.1950155869,-0.8848662376,0.1088242903,0.1,10
markout_1000ms_ask_only,signed_net_depth_flow_l5_5000ms,1.147737721,1.156825423,0.07700446248,1.692915082,1,10
markout_1000ms_ask_only,signed_net_depth_flow_l5_500ms,0.5283646628,0.5123373866,0.2347424775,0.8572214246,1,10
markout_1000ms_ask_only,signed_obi_l1,9.890202111,-3.296430111,-21.81703377,173.9143219,0.1,10
markout_1000ms_ask_only,signed_obi_l10,1.53333579,-0.06492967904,-7.530722141,9.485498428,0.5,10
markout_1000ms_ask_only,signed_obi_l5,5.695773119,5.783632994,-0.1720395684,14.14318943,0.9,10
markout_1000ms_ask_only,signed_trade_imbalance_1000ms,-1.082696998,-0.9540549219,-1.74384284,-0.6458935142,0,10
markout_1000ms_ask_only,signed_trade_imbalance_100ms,-1.30422354,-0.7532135546,-2.600100994,-0.174993813,0,10
markout_1000ms_ask_only,signed_trade_imbalance_250ms,-0.5459248397,-0.4801319242,-1.033475876,-0.02653926983,0,10
markout_1000ms_ask_only,signed_trade_imbalance_5000ms,-2.295786488,-1.779396653,-4.197315216,-0.7735112906,0,10
markout_1000ms_ask_only,signed_trade_imbalance_500ms,-0.1959819727,-0.1561159566,-0.7162606716,0.293584168,0.3,10
markout_1000ms_ask_only,signed_weighted_obi_l10,-0.5625615954,-3.097445607,-8.270825386,32.00282288,0.2,10
markout_1000ms_ask_only,signed_weighted_obi_l5,-12.12376791,-2.478770107,-67.58463287,5.814024448,0.3,10
markout_1000ms_ask_only,spread_ticks,3.363866091,0,0,9.494246483,0.4,10
markout_1000ms_ask_only,time_since_bbo_change_ms,-0.7900281616,-0.9591217935,-1.113442183,-0.05406136066,0,10
markout_1000ms_ask_only,time_since_depth_ms,-0.06135189235,-0.0242056977,-0.4526871443,0.2242788523,0.4,10
markout_1000ms_ask_only,time_since_mid_change_ms,-0.7858738735,-0.9591217935,-1.113442183,-0.04901100695,0,10
markout_1000ms_ask_only,time_since_trade_ms,0.2837001175,-0.1557316929,-1.155212879,2.096411705,0.4,10
markout_1000ms_ask_only,trade_count_1000ms,2.540428236,-0.2197425216,-1.069897652,8.880549431,0.4,10
markout_1000ms_ask_only,trade_count_100ms,-1.267635906,-0.7560722232,-2.212774754,-0.5927898288,0,10
markout_1000ms_ask_only,trade_count_250ms,0.1763470881,-0.1084722169,-0.9112759233,1.424616575,0.4,10
markout_1000ms_ask_only,trade_count_5000ms,2.108250469,-0.04497948289,-3.764116764,12.85908222,0.5,10
markout_1000ms_ask_only,trade_count_500ms,-0.6286178331,-1.136865258,-1.830080032,1.350080609,0.4,10
markout_1000ms_bid_only,backward_mid_abs_change_ticks_1000ms,0.9943692137,0.03639141656,-0.8467001915,9.209897995,0.6,10
markout_1000ms_bid_only,backward_mid_abs_change_ticks_100ms,0.5747412473,0.4180917889,0.241227448,1.056878567,1,10
markout_1000ms_bid_only,backward_mid_abs_change_ticks_250ms,0.6783479612,0.7686629295,0.03586373851,1.038421273,1,10
markout_1000ms_bid_only,backward_mid_abs_change_ticks_5000ms,-2.339599782,0.2482151389,-14.27219963,1.170705199,0.5,10
markout_1000ms_bid_only,backward_mid_abs_change_ticks_500ms,2.541080314,0.9223574698,0.6476296782,5.810268879,1,10
markout_1000ms_bid_only,bbo_change_count_1000ms,1.109683684,0.9635429382,0.01593782753,2.494401932,1,10
markout_1000ms_bid_only,bbo_change_count_100ms,0.3736699216,0.1917152107,-0.1585215479,0.9696784019,0.9,10
markout_1000ms_bid_only,bbo_change_count_250ms,-0.06528267041,-0.1239267066,-0.3300718665,0.3407177329,0.4,10
markout_1000ms_bid_only,bbo_change_count_5000ms,2.402734113,1.641310692,0.1160089448,5.723406315,1,10
markout_1000ms_bid_only,bbo_change_count_500ms,-0.1412562624,-0.01987677068,-0.8652977943,0.3167010844,0.5,10
markout_1000ms_bid_only,depth_event_count_1000ms,0.518013984,0.208386071,0.07517947257,1.300839782,1,10
markout_1000ms_bid_only,depth_event_count_100ms,0.3784814492,0.1511233374,0.03596808761,0.8374627829,1,10
markout_1000ms_bid_only,depth_event_count_250ms,0.2258419462,0.0823597163,-0.06297897547,0.6881365776,0.7,10
markout_1000ms_bid_only,depth_event_count_5000ms,0.709281962,0.1161500812,-0.006939339917,2.637205124,0.9,10
markout_1000ms_bid_only,depth_event_count_500ms,-0.04220824651,-0.01278085541,-0.1704567969,0.05859045312,0.3,10
markout_1000ms_bid_only,log_opp_depth_add_l1_1000ms,0.110710603,0.1742224842,-0.3159878552,0.3665972054,0.8,10
markout_1000ms_bid_only,log_opp_depth_add_l1_100ms,-0.3836862184,-0.3758316934,-0.8592339754,-0.0548434779,0,10
markout_1000ms_bid_only,log_opp_depth_l1,-0.002158623934,0.2236473262,-10.69901562,9.145638466,0.5,10
markout_1000ms_bid_only,log_opp_depth_l10,9.704401612,10.45178223,-1.13143754,15.82043552,0.9,10
markout_1000ms_bid_only,log_opp_depth_l5,-12.24846325,-12.0262351,-19.42056084,-7.101311207,0,10
markout_1000ms_bid_only,log_opp_depth_remove_l1_1000ms,-0.07319874093,-0.1186648272,-0.4967148304,0.3707952797,0.5,10
markout_1000ms_bid_only,log_opp_depth_remove_l1_100ms,-0.426219783,-0.2766325027,-0.7556143403,-0.1231831983,0,10
markout_1000ms_bid_only,log_own_depth_add_l1_1000ms,-0.4595514745,-0.5239306688,-0.6684926152,-0.1012423337,0,10
markout_1000ms_bid_only,log_own_depth_add_l1_100ms,-0.005570345744,0.04575556517,-0.1934511513,0.1960877776,0.6,10
markout_1000ms_bid_only,log_own_depth_l1,4.97511127,5.418108702,2.249254704,6.732604504,1,10
markout_1000ms_bid_only,log_own_depth_l10,-8.962269354,-8.885822296,-14.12804127,-4.409818172,0,10
markout_1000ms_bid_only,log_own_depth_l5,-0.6189748019,-0.5431351364,-7.99284029,7.02230978,0.4,10
markout_1000ms_bid_only,log_own_depth_remove_l1_1000ms,-0.5855095692,-0.4178085476,-1.19366169,-0.1246174946,0,10
markout_1000ms_bid_only,log_own_depth_remove_l1_100ms,0.03172212895,0.04200420249,-0.1246870309,0.2312168777,0.6,10
markout_1000ms_bid_only,log_queue_ahead_lots,4.97511127,5.418108702,2.249254704,6.732604504,1,10
markout_1000ms_bid_only,opp_concentration_l10,0.1479733303,0.436948806,-2.380254269,2.250539541,0.7,10
markout_1000ms_bid_only,opp_concentration_l5,-0.3766813979,-0.3127066344,-1.201602936,0.3851320446,0.3,10
markout_1000ms_bid_only,opp_dispersion_ticks_l10,-1.041999903,-0.9065660834,-2.124507189,-0.1514638364,0,10
markout_1000ms_bid_only,own_concentration_l10,-2.232849848,-2.395283163,-4.830355167,1.573144794,0.1,10
markout_1000ms_bid_only,own_concentration_l5,-1.284972861,-1.296099901,-2.568727255,-0.08469441533,0,10
markout_1000ms_bid_only,own_dispersion_ticks_l10,1.621225012,0.847571224,-0.3607877791,4.789611816,0.8,10
markout_1000ms_bid_only,queue_to_own_depth_l5,-1.285206977,-1.296730638,-2.569325686,-0.08592734486,0,10
