problem,family,task,model,fold,train_rows,validation_rows,validation_start_utc,horizon_ms,n,positives,base_rate,roc_auc,log_loss,brier,accuracy,sides,mean_target,median_target,mae,median_abs_error,rmse,spearman,sign_accuracy,r2
markout_1000ms,adverse,regression,naive,4,1230781,428554,2026-08-19T08:43:23.700Z,1000,224077,,,,,,,pooled,-49.16735319,-35.5,39.56492411,26,63.30125981,,0.8912784445,-0.0652560161
markout_1000ms,adverse,regression,linear,4,1230781,428554,2026-08-19T08:43:23.700Z,1000,224077,,,,,,,pooled,-49.16735319,-35.5,38.87402386,27.39740753,60.43203371,0.2682826342,0.891269519,0.02912412745
markout_1000ms,adverse,regression,lightgbm,4,1230781,428554,2026-08-19T08:43:23.700Z,1000,224077,,,,,,,pooled,-49.16735319,-35.5,37.73222237,23.61845406,61.25177758,0.2849169848,0.8910820834,0.002606157765
markout_1000ms,adverse,regression,naive,5,1454487,428554,2026-08-19T14:40:31.383Z,1000,347983,,,,,,,pooled,-64.31605567,-51.5,72.67181874,35,172.1490687,,0.8497599021,-0.03310465475
markout_1000ms,adverse,regression,linear,5,1454487,428554,2026-08-19T14:40:31.383Z,1000,347983,,,,,,,pooled,-64.31605567,-51.5,70.05091299,38.60982513,170.0861271,0.1300962091,0.8497254176,-0.00849267348
markout_1000ms,adverse,regression,lightgbm,5,1454487,428554,2026-08-19T14:40:31.383Z,1000,347983,,,,,,,pooled,-64.31605567,-51.5,71.44021689,37.53512834,171.3332489,0.1440027656,0.8497599021,-0.0233360259
markout_1000ms,adverse,regression,naive,6,1802470,428458,2026-08-19T20:37:39.066Z,1000,349261,,,,,,,pooled,-66.26981255,-51.5,64.44058312,36,109.6902481,,0.8727398708,-0.08540973533
markout_1000ms,adverse,regression,linear,6,1802470,428458,2026-08-19T20:37:39.066Z,1000,349261,,,,,,,pooled,-66.26981255,-51.5,62.49025357,39.41052246,106.2766846,0.1028465929,0.8713827195,-0.01890494716
markout_1000ms,adverse,regression,lightgbm,6,1802470,428458,2026-08-19T20:37:39.066Z,1000,349261,,,,,,,pooled,-66.26981255,-51.5,62.56501227,36.21944523,107.5461522,0.1381638061,0.8727856818,-0.04339182295
markout_1000ms,adverse,regression,naive,7,2151873,428510,2026-08-20T02:34:46.750Z,1000,316540,,,,,,,pooled,-57.74642225,-44.5,50.97480729,33,88.08314206,,0.8764737474,-0.0557808007
markout_1000ms,adverse,regression,linear,7,2151873,428510,2026-08-20T02:34:46.750Z,1000,316540,,,,,,,pooled,-57.74642225,-44.5,50.37433459,33.03322029,86.23751823,0.1316883397,0.8758640298,-0.01200035143
markout_1000ms,adverse,regression,lightgbm,7,2151873,428510,2026-08-20T02:34:46.750Z,1000,316540,,,,,,,pooled,-57.74642225,-44.5,50.62267367,29.70913308,88.02853438,0.1449125302,0.8764484741,-0.0544721311
markout_1000ms,adverse,regression,naive,8,2468165,428504,2026-08-20T08:31:54.433Z,1000,367122,,,,,,,pooled,-65.46876243,-51.5,71.7098485,39,108.5557519,,0.8165459983,-0.06577839416
markout_1000ms,adverse,regression,linear,8,2468165,428504,2026-08-20T08:31:54.433Z,1000,367122,,,,,,,pooled,-65.46876243,-51.5,70.37882444,45.80792999,105.5626766,0.108490008,0.8156743535,-0.007817787082
markout_1000ms,adverse,regression,lightgbm,8,2468165,428504,2026-08-20T08:31:54.433Z,1000,367122,,,,,,,pooled,-65.46876243,-51.5,69.98253288,43.00059368,106.2291827,0.1443142523,0.8165432744,-0.02058436899
markout_1000ms,adverse,regression,naive,9,2835234,428552,2026-08-20T14:29:02.116Z,1000,354213,,,,,,,pooled,-66.63909145,-56.5,63.71010381,40,92.56377384,,0.8468859133,-0.09404689027
markout_1000ms,adverse,regression,linear,9,2835234,428552,2026-08-20T14:29:02.116Z,1000,354213,,,,,,,pooled,-66.63909145,-56.5,62.06103079,43.92144775,88.86822892,0.08260796174,0.8464172687,-0.008432609763
markout_1000ms,adverse,regression,lightgbm,9,2835234,428552,2026-08-20T14:29:02.116Z,1000,354213,,,,,,,pooled,-66.63909145,-56.5,61.98975224,41.12852755,90.23243624,0.1013413785,0.8469056754,-0.03963094411
good_fill_1s,adverse,classification,naive,0,420035,428554,2026-08-18T08:54:52.966Z,1000,215207,21026,0.09770128295,0.5,0.3200085142,0.0881567755,0.902298717,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,0,420035,428554,2026-08-18T08:54:52.966Z,1000,215207,21026,0.09770128295,0.7095012342,0.3017165392,0.08458876947,0.9016853541,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,0,420035,428554,2026-08-18T08:54:52.966Z,1000,215207,21026,0.09770128295,0.7117709451,0.3196736015,0.08676700727,0.8994781768,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,1,635062,428554,2026-08-18T14:52:00.649Z,1000,213631,15547,0.07277501861,0.5,0.2643998559,0.06806657979,0.9272249814,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,1,635062,428554,2026-08-18T14:52:00.649Z,1000,213631,15547,0.07277501861,0.7544041831,0.2335698559,0.06327695381,0.9269628472,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,1,635062,428554,2026-08-18T14:52:00.649Z,1000,213631,15547,0.07277501861,0.7169177427,0.2507682814,0.06605437325,0.9269347613,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,2,848711,428554,2026-08-18T20:49:08.333Z,1000,190382,16683,0.08762908258,0.5,0.2970874139,0.07996161577,0.9123709174,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,2,848711,428554,2026-08-18T20:49:08.333Z,1000,190382,16683,0.08762908258,0.7149692831,0.2745827896,0.07697327167,0.9118193947,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,2,848711,428554,2026-08-18T20:49:08.333Z,1000,190382,16683,0.08762908258,0.6836193621,0.3063078619,0.08304551424,0.9012459161,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,3,1039248,428500,2026-08-19T02:46:16.016Z,1000,191560,20888,0.1090415536,0.5,0.3465276849,0.09750335581,0.8909584464,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,3,1039248,428500,2026-08-19T02:46:16.016Z,1000,191560,20888,0.1090415536,0.7157974809,0.3215876786,0.09316105761,0.8909375653,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,3,1039248,428500,2026-08-19T02:46:16.016Z,1000,191560,20888,0.1090415536,0.6921822677,0.3469657047,0.0960069396,0.890405095,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,4,1230781,428554,2026-08-19T08:43:23.700Z,1000,224077,24362,0.1087215555,0.5,0.3451826406,0.09714020433,0.8912784445,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,4,1230781,428554,2026-08-19T08:43:23.700Z,1000,224077,24362,0.1087215555,0.6672329763,0.3352934758,0.09460591526,0.8900601133,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,4,1230781,428554,2026-08-19T08:43:23.700Z,1000,224077,24362,0.1087215555,0.6742477635,0.3406046396,0.09514585031,0.8902252351,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,5,1454487,428554,2026-08-19T14:40:31.383Z,1000,347983,52281,0.1502400979,0.5,0.4380605252,0.1306488165,0.8497599021,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,5,1454487,428554,2026-08-19T14:40:31.383Z,1000,347983,52281,0.1502400979,0.6581416599,0.4185025396,0.1276760949,0.838601311,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,5,1454487,428554,2026-08-19T14:40:31.383Z,1000,347983,52281,0.1502400979,0.6597972573,0.4046295304,0.1230145776,0.8490357288,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,6,1802470,428458,2026-08-19T20:37:39.066Z,1000,349261,44447,0.1272601292,0.5,0.3833638603,0.1115097411,0.8727398708,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,6,1802470,428458,2026-08-19T20:37:39.066Z,1000,349261,44447,0.1272601292,0.6611203581,0.3665464718,0.1081415193,0.8711737068,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,6,1802470,428458,2026-08-19T20:37:39.066Z,1000,349261,44447,0.1272601292,0.6631948438,0.3665092925,0.1076096693,0.8718866406,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,7,2151873,428510,2026-08-20T02:34:46.750Z,1000,316540,39101,0.1235262526,0.5,0.3748484387,0.1084608796,0.8764737474,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,7,2151873,428510,2026-08-20T02:34:46.750Z,1000,316540,39101,0.1235262526,0.7017102038,0.3479596579,0.1027644981,0.8746414355,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,7,2151873,428510,2026-08-20T02:34:46.750Z,1000,316540,39101,0.1235262526,0.6971624856,0.3492824729,0.1022605064,0.8763157895,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,8,2468165,428504,2026-08-20T08:31:54.433Z,1000,367122,67350,0.1834540017,0.5,0.4990824619,0.1549960507,0.8165459983,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,8,2468165,428504,2026-08-20T08:31:54.433Z,1000,367122,67350,0.1834540017,0.618080156,0.4686497897,0.1478177744,0.8137158765,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,8,2468165,428504,2026-08-20T08:31:54.433Z,1000,367122,67350,0.1834540017,0.630886145,0.4610138384,0.1448589872,0.8167257751,pooled,,,,,,,,
good_fill_1s,adverse,classification,naive,9,2835234,428552,2026-08-20T14:29:02.116Z,1000,354213,54235,0.1531140867,0.5,0.4327023239,0.1307243316,0.8468859133,pooled,,,,,,,,
good_fill_1s,adverse,classification,linear,9,2835234,428552,2026-08-20T14:29:02.116Z,1000,354213,54235,0.1531140867,0.6372946613,0.4153105044,0.1267541449,0.8454263395,pooled,,,,,,,,
good_fill_1s,adverse,classification,lightgbm,9,2835234,428552,2026-08-20T14:29:02.116Z,1000,354213,54235,0.1531140867,0.6477149376,0.4119614271,0.1253889926,0.846950846,pooled,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,0,427111,428554,2026-08-18T08:54:52.966Z,1000,214277,15667,0.07311564004,0.5,0.2657096453,0.06822015074,0.92688436,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,0,427111,428554,2026-08-18T08:54:52.966Z,1000,214277,15667,0.07311564004,0.8631743854,0.1890060963,0.05210799191,0.9355927141,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,0,427111,428554,2026-08-18T08:54:52.966Z,1000,214277,15667,0.07311564004,0.8566006442,0.1928919088,0.05287427841,0.9350233576,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,1,641388,428554,2026-08-18T14:52:00.649Z,1000,214277,13121,0.06123382351,0.5,0.2303993283,0.05748988553,0.9387661765,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,1,641388,428554,2026-08-18T14:52:00.649Z,1000,214277,13121,0.06123382351,0.8497291042,0.1725261576,0.04620235417,0.9438577169,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,1,641388,428554,2026-08-18T14:52:00.649Z,1000,214277,13121,0.06123382351,0.8527198647,0.1706212608,0.04586365493,0.9444130728,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,2,855665,428554,2026-08-18T20:49:08.333Z,1000,214277,9401,0.04387311751,0.5,0.1824619841,0.04219352445,0.9561268825,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,2,855665,428554,2026-08-18T20:49:08.333Z,1000,214277,9401,0.04387311751,0.8308492895,0.1446185901,0.03680477787,0.9578116177,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,2,855665,428554,2026-08-18T20:49:08.333Z,1000,214277,9401,0.04387311751,0.8228658941,0.1450510794,0.03590885232,0.9595150203,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,3,1069942,428500,2026-08-19T02:46:16.016Z,1000,214240,8662,0.04043129201,0.5,0.1719627159,0.03905217783,0.959568708,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,3,1069942,428500,2026-08-19T02:46:16.016Z,1000,214240,8662,0.04043129201,0.8337163668,0.1341198999,0.03370020691,0.9612724048,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,3,1069942,428500,2026-08-19T02:46:16.016Z,1000,214240,8662,0.04043129201,0.8286186118,0.1339337248,0.0333260772,0.9622106049,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,4,1284183,428554,2026-08-19T08:43:23.700Z,1000,214277,22203,0.1036182138,0.5,0.3524583289,0.09536993684,0.8963817862,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,4,1284183,428554,2026-08-19T08:43:23.700Z,1000,214277,22203,0.1036182138,0.8779720104,0.2342201495,0.06837521167,0.9118104136,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,4,1284183,428554,2026-08-19T08:43:23.700Z,1000,214277,22203,0.1036182138,0.8872240192,0.2198186973,0.06478992216,0.9146711966,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,5,1498459,428554,2026-08-19T14:40:31.383Z,1000,214277,55859,0.2606859346,0.5,0.7764164091,0.2326920514,0.7393140654,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,5,1498459,428554,2026-08-19T14:40:31.383Z,1000,214277,55859,0.2606859346,0.8081128853,0.4672813075,0.1448410703,0.8041320347,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,5,1498459,428554,2026-08-19T14:40:31.383Z,1000,214277,55859,0.2606859346,0.8129913395,0.4616639671,0.1441011587,0.80532675,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,6,1712736,428458,2026-08-19T20:37:39.066Z,1000,214209,55619,0.2596482874,0.5,0.7041228683,0.2224670211,0.7403517126,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,6,1712736,428458,2026-08-19T20:37:39.066Z,1000,214209,55619,0.2596482874,0.7897660039,0.4676407394,0.1486508399,0.7942009906,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,6,1712736,428458,2026-08-19T20:37:39.066Z,1000,214209,55619,0.2596482874,0.7935229139,0.4745455464,0.1491508713,0.795918939,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,7,1926945,428510,2026-08-20T02:34:46.750Z,1000,214245,39415,0.1839716213,0.5,0.5050210049,0.1563368886,0.8160283787,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,7,1926945,428510,2026-08-20T02:34:46.750Z,1000,214245,39415,0.1839716213,0.8346043388,0.3492481622,0.1060637647,0.8588531821,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,7,1926945,428510,2026-08-20T02:34:46.750Z,1000,214245,39415,0.1839716213,0.840208057,0.3433549433,0.1036491846,0.8628019324,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,8,2141190,428504,2026-08-20T08:31:54.433Z,1000,214242,74946,0.3498193632,0.5,0.8408653225,0.2835626978,0.6501806368,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,8,2141190,428504,2026-08-20T08:31:54.433Z,1000,214242,74946,0.3498193632,0.7870235013,0.5228476093,0.1725469772,0.7495449072,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,8,2141190,428504,2026-08-20T08:31:54.433Z,1000,214242,74946,0.3498193632,0.7951871977,0.5087848565,0.1681057596,0.7554961212,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,naive,9,2355432,428552,2026-08-20T14:29:02.116Z,1000,214267,57867,0.2700695861,0.5,0.6473013321,0.2155235061,0.7299304139,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,linear,9,2355432,428552,2026-08-20T14:29:02.116Z,1000,214267,57867,0.2700695861,0.792779792,0.4657008363,0.1502133762,0.7868873882,bid,,,,,,,,
fill_1000ms_bid_only,fill,classification,lightgbm,9,2355432,428552,2026-08-20T14:29:02.116Z,1000,214267,57867,0.2700695861,0.7979594569,0.4581389457,0.1473827116,0.79366398,bid,,,,,,,,
markout_1000ms_bid_only,adverse,regression,naive,0,215932,428554,2026-08-18T08:54:52.966Z,1000,107318,,,,,,,bid,-45.18789951,-35.5,33.72402579,24,53.5558662,,0.8982556514,-0.08133258582
markout_1000ms_bid_only,adverse,regression,linear,0,215932,428554,2026-08-18T08:54:52.966Z,1000,107318,,,,,,,bid,-45.18789951,-35.5,33.75420566,25.20481491,51.81966168,0.1657463757,0.8976779291,-0.01235851773
markout_1000ms_bid_only,adverse,regression,lightgbm,0,215932,428554,2026-08-18T08:54:52.966Z,1000,107318,,,,,,,bid,-45.18789951,-35.5,34.0777332,23.05435242,53.83814607,0.102662716,0.8976127024,-0.09276150512
markout_1000ms_bid_only,adverse,regression,naive,1,323058,428554,2026-08-18T14:52:00.649Z,1000,110883,,,,,,,bid,-45.46840814,-35.5,31.58459818,23,47.46548492,,0.92669751,-0.09481540101
markout_1000ms_bid_only,adverse,regression,linear,1,323058,428554,2026-08-18T14:52:00.649Z,1000,110883,,,,,,,bid,-45.46840814,-35.5,31.35727824,24.95763397,44.81504891,0.238592119,0.9265983063,0.02403823582
markout_1000ms_bid_only,adverse,regression,lightgbm,1,323058,428554,2026-08-18T14:52:00.649Z,1000,110883,,,,,,,bid,-45.46840814,-35.5,33.19662948,28.3138983,45.14877529,0.2225566519,0.92669751,0.009448632132
markout_1000ms_bid_only,adverse,regression,naive,2,434086,428554,2026-08-18T20:49:08.333Z,1000,97947,,,,,,,bid,-47.50052069,-38.5,31.25083974,23,45.34046382,,0.9320448814,-0.1229095177
markout_1000ms_bid_only,adverse,regression,linear,2,434086,428554,2026-08-18T20:49:08.333Z,1000,97947,,,,,,,bid,-47.50052069,-38.5,31.02582737,23.90184593,42.56153073,0.1947950562,0.9320346718,0.01051930886
markout_1000ms_bid_only,adverse,regression,lightgbm,2,434086,428554,2026-08-18T20:49:08.333Z,1000,97947,,,,,,,bid,-47.50052069,-38.5,31.09175595,22.4777612,44.4154283,0.1436083157,0.9320448814,-0.0775577492
markout_1000ms_bid_only,adverse,regression,naive,3,532374,428500,2026-08-19T02:46:16.016Z,1000,99558,,,,,,,bid,-38.09979108,-30.5,26.6542317,20,39.57313186,,0.8984913317,-0.01369565967
markout_1000ms_bid_only,adverse,regression,linear,3,532374,428500,2026-08-19T02:46:16.016Z,1000,99558,,,,,,,bid,-38.09979108,-30.5,29.83945995,25.2573452,39.53892666,0.2516231216,0.8984812873,-0.01194403303
markout_1000ms_bid_only,adverse,regression,lightgbm,3,532374,428500,2026-08-19T02:46:16.016Z,1000,99558,,,,,,,bid,-38.09979108,-30.5,27.4162345,19.85516086,39.60665198,0.1868856107,0.8982803994,-0.01541367358
markout_1000ms_bid_only,adverse,regression,naive,4,631904,428554,2026-08-19T08:43:23.700Z,1000,110280,,,,,,,bid,-45.82284186,-35.5,38.75371781,26,61.90491923,,0.8762241567,-0.0485668043
markout_1000ms_bid_only,adverse,regression,linear,4,631904,428554,2026-08-19T08:43:23.700Z,1000,110280,,,,,,,bid,-45.82284186,-35.5,38.60934098,27.39074707,59.80058348,0.238817834,0.8762332245,0.02150947415
markout_1000ms_bid_only,adverse,regression,lightgbm,4,631904,428554,2026-08-19T08:43:23.700Z,1000,110280,,,,,,,bid,-45.82284186,-35.5,37.05300015,22.87013271,59.98987823,0.2575568572,0.8757707653,0.01530497688
markout_1000ms_bid_only,adverse,regression,naive,5,741755,428554,2026-08-19T14:40:31.383Z,1000,169533,,,,,,,bid,-65.69251414,-52.5,73.80167578,38,142.9443961,,0.8491444144,-0.0534294855
markout_1000ms_bid_only,adverse,regression,linear,5,741755,428554,2026-08-19T14:40:31.383Z,1000,169533,,,,,,,bid,-65.69251414,-52.5,71.52620631,39.71754456,140.5072278,0.09630197843,0.8491149216,-0.01781426243
markout_1000ms_bid_only,adverse,regression,lightgbm,5,741755,428554,2026-08-19T14:40:31.383Z,1000,169533,,,,,,,bid,-65.69251414,-52.5,72.9172296,39.11470714,142.2132404,0.09690512877,0.8491444144,-0.04268053536
markout_1000ms_bid_only,adverse,regression,naive,6,911191,428458,2026-08-19T20:37:39.066Z,1000,175644,,,,,,,bid,-63.85807087,-51.5,62.2224101,36,100.8133212,,0.8716665528,-0.08592453021
markout_1000ms_bid_only,adverse,regression,linear,6,911191,428458,2026-08-19T20:37:39.066Z,1000,175644,,,,,,,bid,-63.85807087,-51.5,60.16774809,38.47883797,97.75630569,0.1116303317,0.8709093393,-0.02106493207
markout_1000ms_bid_only,adverse,regression,lightgbm,6,911191,428458,2026-08-19T20:37:39.066Z,1000,175644,,,,,,,bid,-63.85807087,-51.5,61.05925822,36.33137727,99.24529303,0.08555335229,0.8715583794,-0.05240677677
markout_1000ms_bid_only,adverse,regression,naive,7,1087031,428510,2026-08-20T02:34:46.750Z,1000,162938,,,,,,,bid,-50.00269428,-40.5,45.12657575,31,74.83307319,,0.8741238999,-0.02871542943
markout_1000ms_bid_only,adverse,regression,linear,7,1087031,428510,2026-08-20T02:34:46.750Z,1000,162938,,,,,,,bid,-50.00269428,-40.5,45.04529849,31.14177036,73.57149559,0.160526082,0.8739213689,0.005677512888
markout_1000ms_bid_only,adverse,regression,lightgbm,7,1087031,428510,2026-08-20T02:34:46.750Z,1000,162938,,,,,,,bid,-50.00269428,-40.5,44.89865592,28.12068751,74.92152036,0.1517993659,0.8736329156,-0.03114859798
markout_1000ms_bid_only,adverse,regression,naive,8,1249755,428504,2026-08-20T08:31:54.433Z,1000,183919,,,,,,,bid,-62.63802544,-49.5,69.86974973,38,104.400024,,0.8108188931,-0.06154601679
markout_1000ms_bid_only,adverse,regression,linear,8,1249755,428504,2026-08-20T08:31:54.433Z,1000,183919,,,,,,,bid,-62.63802544,-49.5,68.65926032,44.35823059,101.8630921,0.1165799008,0.8103132357,-0.01058148953
markout_1000ms_bid_only,adverse,regression,lightgbm,8,1249755,428504,2026-08-20T08:31:54.433Z,1000,183919,,,,,,,bid,-62.63802544,-49.5,68.43921558,41.37885133,102.6950939,0.1380296012,0.8107971444,-0.02715745162
markout_1000ms_bid_only,adverse,regression,naive,9,1433676,428552,2026-08-20T14:29:02.116Z,1000,174026,,,,,,,bid,-66.35962442,-55.5,64.82110144,39,94.7124781,,0.842609725,-0.09471939792
markout_1000ms_bid_only,adverse,regression,linear,9,1433676,428552,2026-08-20T14:29:02.116Z,1000,174026,,,,,,,bid,-66.35962442,-55.5,62.93894058,43.35978699,90.89851271,0.1014118326,0.8424947996,-0.008328328368
markout_1000ms_bid_only,adverse,regression,lightgbm,9,1433676,428552,2026-08-20T14:29:02.116Z,1000,174026,,,,,,,bid,-66.35962442,-55.5,63.53947378,40.88128937,93.13070074,0.07414192504,0.842609725,-0.05845928128
fill_1000ms_ask_only,fill,classification,naive,0,427111,428554,2026-08-18T08:54:52.966Z,1000,214277,17076,0.07969124078,0.5,0.2860046683,0.07422832149,0.9203087592,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,0,427111,428554,2026-08-18T08:54:52.966Z,1000,214277,17076,0.07969124078,0.8761915209,0.1964191458,0.05554917064,0.929745143,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,0,427111,428554,2026-08-18T08:54:52.966Z,1000,214277,17076,0.07969124078,0.8521019686,0.2092701453,0.05731995387,0.9290591151,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,1,641388,428554,2026-08-18T14:52:00.649Z,1000,214277,12574,0.05868105303,0.5,0.2233319124,0.05523859733,0.941318947,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,1,641388,428554,2026-08-18T14:52:00.649Z,1000,214277,12574,0.05868105303,0.8556471981,0.1667184976,0.0445740942,0.9462471474,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,1,641388,428554,2026-08-18T14:52:00.649Z,1000,214277,12574,0.05868105303,0.8567268052,0.1657910752,0.04448013291,0.9467745022,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,2,855665,428554,2026-08-18T20:49:08.333Z,1000,214277,9318,0.04348576842,0.5,0.1813916263,0.04185214608,0.9565142316,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,2,855665,428554,2026-08-18T20:49:08.333Z,1000,214277,9318,0.04348576842,0.8502971337,0.1373701715,0.03524717337,0.9585116461,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,2,855665,428554,2026-08-18T20:49:08.333Z,1000,214277,9318,0.04348576842,0.8390350226,0.1446560575,0.03496013168,0.9601123779,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,3,1069942,428500,2026-08-19T02:46:16.016Z,1000,214240,8693,0.04057598954,0.5,0.1723373013,0.03917703671,0.9594240105,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,3,1069942,428500,2026-08-19T02:46:16.016Z,1000,214240,8693,0.04057598954,0.8541017634,0.1278340592,0.03247549077,0.9619025392,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,3,1069942,428500,2026-08-19T02:46:16.016Z,1000,214240,8693,0.04057598954,0.8589154996,0.1264956973,0.03221038475,0.9628267364,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,4,1284183,428554,2026-08-19T08:43:23.700Z,1000,214277,22433,0.1046915908,0.5,0.3556428533,0.09633868558,0.8953084092,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,4,1284183,428554,2026-08-19T08:43:23.700Z,1000,214277,22433,0.1046915908,0.8651247489,0.245334422,0.07137259459,0.9085249467,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,4,1284183,428554,2026-08-19T08:43:23.700Z,1000,214277,22433,0.1046915908,0.8796869955,0.2287141521,0.06802937058,0.9097943316,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,5,1498459,428554,2026-08-19T14:40:31.383Z,1000,214277,59189,0.2762265665,0.5,0.8183403682,0.2462723458,0.7237734335,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,5,1498459,428554,2026-08-19T14:40:31.383Z,1000,214277,59189,0.2762265665,0.8096047188,0.4704946264,0.1475342615,0.7980137859,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,5,1498459,428554,2026-08-19T14:40:31.383Z,1000,214277,59189,0.2762265665,0.8113767955,0.479620784,0.1509005399,0.7949289938,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,6,1712736,428458,2026-08-19T20:37:39.066Z,1000,214209,54620,0.2549846178,0.5,0.6885712856,0.2178873649,0.7450153822,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,6,1712736,428458,2026-08-19T20:37:39.066Z,1000,214209,54620,0.2549846178,0.7830311195,0.4730631285,0.1499748203,0.7910778725,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,6,1712736,428458,2026-08-19T20:37:39.066Z,1000,214209,54620,0.2549846178,0.7890301124,0.4738327901,0.148907571,0.794896573,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,naive,7,1926945,428510,2026-08-20T02:34:46.750Z,1000,214245,33660,0.1571098509,0.5,0.4468239865,0.134995727,0.8428901491,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,linear,7,1926945,428510,2026-08-20T02:34:46.750Z,1000,214245,33660,0.1571098509,0.8208043003,0.3280081697,0.0971127487,0.8731872389,ask,,,,,,,,
fill_1000ms_ask_only,fill,classification,lightgbm,7,1926945,428510,2026-08-20T02:34:46.750Z,1000,214245,33660,0.1571098509,0.8262335287,0.3224063349,0.09484381108,0.8769772924,ask,,,,,,,,
