executed_trade_count,gross_executable_edge_bp_per_trade,additional_cost_bp_per_side,net_edge_bp_per_trade,hit_rate,net_trade_sharpe,cumulative_net_pnl_bp,best_day_pnl_fraction,best_5pct_trade_pnl_fraction,positive_days,days,model,side,horizon_ms,tail,fold,cost_bp_per_side,utc_date
321,-0.009849751717410982,1.0,-2.009849751717411,0.009345794392523364,-49.777207401889605,-645.1617703012889,,,0,0,linear,long,10000,0.01,2,1.0,2026-08-21
512,0.038818485366618916,1.0,-1.961181514633381,0.0,-92.25284310618764,-1004.1249354922911,,,0,0,linear,long,10000,0.01,3,1.0,2026-08-22
152,-0.06346790419928272,2.0,-4.063467904199283,0.02631578947368421,-25.14325291228635,-617.6471214382909,,,0,1,linear,long,10000,0.01,0,2.0,2026-08-19
280,0.03835091358715914,2.0,-3.961649086412841,0.0,-113.23750049823883,-1109.2617441955954,,,0,0,linear,long,10000,0.01,1,2.0,2026-08-20
321,-0.009849751717410982,2.0,-4.009849751717411,0.003115264797507788,-99.31046963639754,-1287.161770301289,,,0,0,linear,long,10000,0.01,2,2.0,2026-08-21
512,0.038818485366618916,2.0,-3.961181514633381,0.0,-186.33168529171905,-2028.1249354922911,,,0,0,linear,long,10000,0.01,3,2.0,2026-08-22
152,-0.06346790419928272,3.0,-6.063467904199283,0.013157894736842105,-37.51852128160346,-921.6471214382909,,,0,1,linear,long,10000,0.01,0,3.0,2026-08-19
280,0.03835091358715914,3.0,-5.961649086412841,0.0,-170.40435098310707,-1669.2617441955954,,,0,0,linear,long,10000,0.01,1,3.0,2026-08-20
321,-0.009849751717410982,3.0,-6.009849751717411,0.0,-148.8437318709055,-1929.161770301289,,,0,0,linear,long,10000,0.01,2,3.0,2026-08-21
512,0.038818485366618916,3.0,-5.961181514633381,0.0,-280.41052747725047,-3052.124935492291,,,0,0,linear,long,10000,0.01,3,3.0,2026-08-22
152,-0.06346790419928183,5.0,-10.063467904199282,0.006578947368421052,-62.269058020237686,-1529.647121438291,,,0,1,linear,long,10000,0.01,0,5.0,2026-08-19
280,0.03835091358715914,5.0,-9.96164908641284,0.0,-284.73805195284353,-2789.2617441955954,,,0,0,linear,long,10000,0.01,1,5.0,2026-08-20
321,-0.009849751717410982,5.0,-10.009849751717411,0.0,-247.91025633992138,-3213.161770301289,,,0,0,linear,long,10000,0.01,2,5.0,2026-08-21
512,0.038818485366618916,5.0,-9.961181514633381,0.0,-468.5682118483132,-5100.124935492291,,,0,0,linear,long,10000,0.01,3,5.0,2026-08-22
1075,0.10130703792755691,1.0,-1.898692962072443,0.01674418604651163,-63.11983536385497,-2041.0949342278764,,,0,1,linear,long,30000,0.1,0,1.0,2026-08-19
1378,0.04759623502668053,1.0,-1.9524037649733195,0.009433962264150943,-110.4240166738873,-2690.4123881332343,,,0,0,linear,long,30000,0.1,1,1.0,2026-08-20
1573,0.05682391936559816,1.0,-1.9431760806344018,0.012078830260648443,-95.3059124600763,-3056.615974837914,,,0,0,linear,long,30000,0.1,2,1.0,2026-08-21
1513,0.0448733783544486,1.0,-1.9551266216455514,0.0019828155981493722,-154.89772232562203,-2958.1065785497194,,,0,0,linear,long,30000,0.1,3,1.0,2026-08-22
1075,0.10130703792755691,2.0,-3.898692962072443,0.0037209302325581397,-129.60750517115127,-4191.094934227876,,,0,1,linear,long,30000,0.1,0,2.0,2026-08-19
1378,0.04759623502668031,2.0,-3.9524037649733197,0.000725689404934688,-223.53998034382653,-5446.412388133234,,,0,0,linear,long,30000,0.1,1,2.0,2026-08-20
1573,0.05682391936559794,2.0,-3.943176080634402,0.0025429116338207248,-193.39883714136528,-6202.615974837914,,,0,0,linear,long,30000,0.1,2,2.0,2026-08-21
1513,0.0448733783544486,2.0,-3.9551266216455514,0.0,-313.35060267692205,-5984.106578549719,,,0,0,linear,long,30000,0.1,3,2.0,2026-08-22
1075,0.10130703792755646,3.0,-5.8986929620724435,0.0009302325581395349,-196.09517497844755,-6341.094934227876,,,0,1,linear,long,30000,0.1,0,3.0,2026-08-19
1378,0.04759623502668031,3.0,-5.95240376497332,0.0,-336.65594401376575,-8202.412388133234,,,0,0,linear,long,30000,0.1,1,3.0,2026-08-20
1573,0.056823919365598385,3.0,-5.943176080634402,0.0,-291.4917618226542,-9348.615974837914,,,0,0,linear,long,30000,0.1,2,3.0,2026-08-21
1513,0.04487337835444816,3.0,-5.955126621645552,0.0,-471.8034830282222,-9010.10657854972,,,0,0,linear,long,30000,0.1,3,3.0,2026-08-22
1075,0.10130703792755646,5.0,-9.898692962072444,0.0009302325581395349,-329.0705145930402,-10641.094934227876,,,0,1,linear,long,30000,0.1,0,5.0,2026-08-19
1378,0.0475962350266812,5.0,-9.952403764973319,0.0,-562.8878713536443,-13714.412388133234,,,0,0,linear,long,30000,0.1,1,5.0,2026-08-20
1573,0.056823919365598385,5.0,-9.943176080634402,0.0,-487.6776111852321,-15640.615974837914,,,0,0,linear,long,30000,0.1,2,5.0,2026-08-21
1513,0.044873378354449045,5.0,-9.955126621645551,0.0,-788.7092437308223,-15062.10657854972,,,0,0,linear,long,30000,0.1,3,5.0,2026-08-22
578,0.09789996469376461,1.0,-1.9021000353062354,0.03460207612456748,-27.965424056713427,-1099.413820407004,,,0,1,linear,long,30000,0.05,0,1.0,2026-08-19
871,0.03499259463277249,1.0,-1.9650074053672275,0.010332950631458095,-75.28192160864016,-1711.5214500748552,,,0,0,linear,long,30000,0.05,1,1.0,2026-08-20
1060,0.07063313254785619,1.0,-1.9293668674521438,0.016981132075471698,-72.06899542813288,-2045.1288794992724,,,0,0,linear,long,30000,0.05,2,1.0,2026-08-21
1004,0.04958516196753604,1.0,-1.950414838032464,0.0,-119.42730676546178,-1958.2164973845938,,,0,0,linear,long,30000,0.05,3,1.0,2026-08-22
578,0.09789996469376439,2.0,-3.9021000353062356,0.010380622837370242,-57.37021196232012,-2255.413820407004,,,0,1,linear,long,30000,0.05,0,2.0,2026-08-19
871,0.03499259463277227,2.0,-3.9650074053672277,0.001148105625717566,-151.90445382202,-3453.5214500748552,,,0,0,linear,long,30000,0.05,1,2.0,2026-08-20
1060,0.07063313254785619,2.0,-3.929366867452144,0.0037735849056603774,-146.77639985589187,-4165.128879499272,,,0,0,linear,long,30000,0.05,2,2.0,2026-08-21
1004,0.04958516196753582,2.0,-3.950414838032464,0.0,-241.89079959444115,-3966.216497384594,,,0,0,linear,long,30000,0.05,3,2.0,2026-08-22
578,0.09789996469376483,3.0,-5.902100035306235,0.0034602076124567475,-86.77499986792682,-3411.413820407004,,,0,1,linear,long,30000,0.05,0,3.0,2026-08-19
871,0.03499259463277227,3.0,-5.965007405367228,0.001148105625717566,-228.52698603539986,-5195.521450074855,,,0,0,linear,long,30000,0.05,1,3.0,2026-08-20
1060,0.07063313254785619,3.0,-5.929366867452144,0.0,-221.48380428365084,-6285.128879499272,,,0,0,linear,long,30000,0.05,2,3.0,2026-08-21
1004,0.04958516196753582,3.0,-5.950414838032464,0.0,-364.3542924234205,-5974.216497384594,,,0,0,linear,long,30000,0.05,3,3.0,2026-08-22
578,0.09789996469376483,5.0,-9.902100035306235,0.0017301038062283738,-145.58457567914022,-5723.413820407004,,,0,1,linear,long,30000,0.05,0,5.0,2026-08-19
871,0.03499259463277227,5.0,-9.965007405367228,0.0,-381.77205046215954,-8679.521450074855,,,0,0,linear,long,30000,0.05,1,5.0,2026-08-20
1060,0.07063313254785619,5.0,-9.929366867452144,0.0,-370.8986131391688,-10525.128879499272,,,0,0,linear,long,30000,0.05,2,5.0,2026-08-21
1004,0.049585161967536706,5.0,-9.950414838032463,0.0,-609.2812780813791,-9990.216497384594,,,0,0,linear,long,30000,0.05,3,5.0,2026-08-22
179,0.18067688242058844,1.0,-1.8193231175794116,0.0782122905027933,-8.822293725723576,-325.65883804671466,,,0,1,linear,long,30000,0.02,0,1.0,2026-08-19
418,0.059234017277031814,1.0,-1.9407659827229682,0.023923444976076555,-42.416294065219944,-811.2401807782007,,,0,0,linear,long,30000,0.02,1,1.0,2026-08-20
530,0.06477828191501045,1.0,-1.9352217180849896,0.02830188679245283,-44.70756288313379,-1025.6675105850445,,,0,0,linear,long,30000,0.02,2,1.0,2026-08-21
529,0.061912760711565484,1.0,-1.9380872392884345,0.001890359168241966,-75.51386195319154,-1025.2481495835818,,,0,0,linear,long,30000,0.02,3,1.0,2026-08-22
179,0.18067688242058866,2.0,-3.8193231175794113,0.027932960893854747,-18.520728973950987,-683.6588380467147,,,0,1,linear,long,30000,0.02,0,2.0,2026-08-19
418,0.059234017277031814,2.0,-3.940765982722968,0.0023923444976076554,-86.12717362804933,-1647.2401807782007,,,0,0,linear,long,30000,0.02,1,2.0,2026-08-20
530,0.06477828191501045,2.0,-3.9352217180849896,0.005660377358490566,-90.91163600336978,-2085.6675105850445,,,0,0,linear,long,30000,0.02,2,2.0,2026-08-21
529,0.061912760711565706,2.0,-3.9380872392884343,0.0,-153.44003619591172,-2083.248149583582,,,0,0,linear,long,30000,0.02,3,2.0,2026-08-22
179,0.18067688242058821,3.0,-5.819323117579412,0.0111731843575419,-28.21916422217841,-1041.6588380467147,,,0,1,linear,long,30000,0.02,0,3.0,2026-08-19
418,0.05923401727703137,3.0,-5.940765982722969,0.0023923444976076554,-129.83805319087875,-2483.2401807782007,,,0,0,linear,long,30000,0.02,1,3.0,2026-08-20
530,0.06477828191501,3.0,-5.93522171808499,0.0,-137.11570912360577,-3145.6675105850445,,,0,0,linear,long,30000,0.02,2,3.0,2026-08-21
529,0.06191276071156526,3.0,-5.938087239288435,0.0,-231.36621043863187,-3141.248149583582,,,0,0,linear,long,30000,0.02,3,3.0,2026-08-22
179,0.18067688242058821,5.0,-9.819323117579412,0.00558659217877095,-47.61603471863324,-1757.6588380467147,,,0,1,linear,long,30000,0.02,0,5.0,2026-08-19
418,0.05923401727703137,5.0,-9.940765982722969,0.0,-217.25981231653753,-4155.240180778201,,,0,0,linear,long,30000,0.02,1,5.0,2026-08-20
530,0.0647782819150109,5.0,-9.935221718084989,0.0,-229.52385536407775,-5265.6675105850445,,,0,0,linear,long,30000,0.02,2,5.0,2026-08-21
529,0.06191276071156615,5.0,-9.938087239288434,0.0,-387.21855892407217,-5257.248149583582,,,0,0,linear,long,30000,0.02,3,5.0,2026-08-22
87,0.26211356333103675,1.0,-1.7378864366689633,0.14942528735632185,-5.75900582305618,-151.1961199901998,,,0,1,linear,long,30000,0.01,0,1.0,2026-08-19
220,0.018918576756153493,1.0,-1.9810814232438465,0.03636363636363636,-26.177871906128757,-435.8379131136462,,,0,0,linear,long,30000,0.01,1,1.0,2026-08-20
297,0.06969504139342209,1.0,-1.930304958606578,0.03367003367003367,-30.600093643368393,-573.3005727061536,,,0,0,linear,long,30000,0.01,2,1.0,2026-08-21
288,0.06854620840911396,1.0,-1.931453791590886,0.003472222222222222,-50.635469136434914,-556.2586919781752,,,0,0,linear,long,30000,0.01,3,1.0,2026-08-22
87,0.26211356333103675,2.0,-3.7378864366689633,0.05747126436781609,-12.386603232809332,-325.1961199901998,,,0,1,linear,long,30000,0.01,0,2.0,2026-08-19
220,0.018918576756153715,2.0,-3.9810814232438463,0.004545454545454545,-52.605732567468756,-875.8379131136462,,,0,0,linear,long,30000,0.01,1,2.0,2026-08-20
297,0.06969504139342231,2.0,-3.9303049586065777,0.006734006734006734,-62.305025557813195,-1167.3005727061536,,,0,0,linear,long,30000,0.01,2,2.0,2026-08-21
288,0.06854620840911396,2.0,-3.931453791590886,0.0,-103.06796258452083,-1132.2586919781752,,,0,0,linear,long,30000,0.01,3,2.0,2026-08-22
87,0.2621135633310363,3.0,-5.737886436668964,0.011494252873563218,-19.014200642562486,-499.1961199901998,,,0,1,linear,long,30000,0.01,0,3.0,2026-08-19
220,0.01891857675615327,3.0,-5.981081423243847,0.004545454545454545,-79.03359322880874,-1315.8379131136462,,,0,0,linear,long,30000,0.01,1,3.0,2026-08-20
297,0.06969504139342231,3.0,-5.930304958606578,0.0,-94.00995747225801,-1761.3005727061536,,,0,0,linear,long,30000,0.01,2,3.0,2026-08-21
288,0.06854620840911352,3.0,-5.9314537915908865,0.0,-155.50045603260676,-1708.2586919781752,,,0,0,linear,long,30000,0.01,3,3.0,2026-08-22
87,0.2621135633310363,5.0,-9.737886436668964,0.011494252873563218,-32.26939546206879,-847.1961199901998,,,0,1,linear,long,30000,0.01,0,5.0,2026-08-19
220,0.01891857675615327,5.0,-9.981081423243847,0.0,-131.88931455148875,-2195.837913113646,,,0,0,linear,long,30000,0.01,1,5.0,2026-08-20
297,0.06969504139342142,5.0,-9.930304958606579,0.0,-157.4198213011477,-2949.3005727061536,,,0,0,linear,long,30000,0.01,2,5.0,2026-08-21
288,0.06854620840911352,5.0,-9.931453791590886,0.0,-260.3654429287786,-2860.258691978175,,,0,0,linear,long,30000,0.01,3,5.0,2026-08-22
554,0.12060114272238875,1.0,-1.8793988572776112,0.036101083032490974,-34.22093007196512,-1041.1869669317966,,,0,1,linear,long,60000,0.1,0,1.0,2026-08-19
786,0.051907424968294036,1.0,-1.948092575031706,0.022900763358778626,-60.618460766425734,-1531.2007639749208,,,0,0,linear,long,60000,0.1,1,1.0,2026-08-20
912,0.08357923046742943,1.0,-1.9164207695325706,0.04276315789473684,-47.72193402005717,-1747.7757418137044,,,0,0,linear,long,60000,0.1,2,1.0,2026-08-21
872,0.031472074688297935,1.0,-1.968527925311702,0.009174311926605505,-79.34847344713536,-1716.5563508718042,,,0,0,linear,long,60000,0.1,3,1.0,2026-08-22
554,0.12060114272238875,2.0,-3.8793988572776112,0.005415162454873646,-70.63781937617122,-2149.1869669317966,,,0,1,linear,long,60000,0.1,0,2.0,2026-08-19
786,0.05190742496829426,2.0,-3.9480925750317057,0.002544529262086514,-122.85211592569263,-3103.200763974921,,,0,0,linear,long,60000,0.1,1,2.0,2026-08-20
912,0.08357923046742943,2.0,-3.9164207695325706,0.005482456140350877,-97.52512419493397,-3571.7757418137044,,,0,0,linear,long,60000,0.1,2,2.0,2026-08-21
872,0.03147207468829816,2.0,-3.968527925311702,0.0011467889908256881,-159.9655400651475,-3460.556350871804,,,0,0,linear,long,60000,0.1,3,2.0,2026-08-22
554,0.12060114272238831,3.0,-5.879398857277612,0.005415162454873646,-107.05470868037735,-3257.1869669317966,,,0,1,linear,long,60000,0.1,0,3.0,2026-08-19
786,0.05190742496829426,3.0,-5.948092575031706,0.001272264631043257,-185.08577108495953,-4675.200763974921,,,0,0,linear,long,60000,0.1,1,3.0,2026-08-20
912,0.08357923046742943,3.0,-5.916420769532571,0.0021929824561403508,-147.32831436981076,-5395.775741813704,,,0,0,linear,long,60000,0.1,2,3.0,2026-08-21
872,0.03147207468829816,3.0,-5.968527925311702,0.0011467889908256881,-240.58260668315964,-5204.556350871804,,,0,0,linear,long,60000,0.1,3,3.0,2026-08-22
554,0.1206011427223892,5.0,-9.87939885727761,0.0018050541516245488,-179.88848728878958,-5473.186966931797,,,0,1,linear,long,60000,0.1,0,5.0,2026-08-19
786,0.05190742496829337,5.0,-9.948092575031707,0.0,-309.5530814034933,-7819.200763974921,,,0,0,linear,long,60000,0.1,1,5.0,2026-08-20
912,0.08357923046742854,5.0,-9.916420769532571,0.0,-246.93469471956433,-9043.775741813704,,,0,0,linear,long,60000,0.1,2,5.0,2026-08-21
872,0.03147207468829727,5.0,-9.968527925311703,0.0,-401.816739919184,-8692.556350871804,,,0,0,linear,long,60000,0.1,3,5.0,2026-08-22
298,0.22949566526827558,1.0,-1.7705043347317244,0.0738255033557047,-13.44562280605896,-527.6102917500539,,,0,1,linear,long,60000,0.05,0,1.0,2026-08-19
535,0.058369472685539936,1.0,-1.94163052731446,0.024299065420560748,-44.54624122636614,-1038.7723321132362,,,0,0,linear,long,60000,0.05,1,1.0,2026-08-20
659,0.0780490134427203,1.0,-1.9219509865572797,0.048558421851289835,-39.905310786192686,-1266.5657001412474,,,0,0,linear,long,60000,0.05,2,1.0,2026-08-21
617,0.035455523406319855,1.0,-1.9645444765936801,0.006482982171799027,-66.35944560564951,-1212.1239420583006,,,0,0,linear,long,60000,0.05,3,1.0,2026-08-22
298,0.22949566526827558,2.0,-3.7705043347317244,0.020134228187919462,-28.634089213396287,-1123.6102917500539,,,0,1,linear,long,60000,0.05,0,2.0,2026-08-19
535,0.058369472685539936,2.0,-3.94163052731446,0.005607476635514018,-90.43163558919547,-2108.772332113236,,,0,0,linear,long,60000,0.05,1,2.0,2026-08-20
659,0.0780490134427203,2.0,-3.9219509865572797,0.007587253414264037,-81.43114684060072,-2584.5657001412474,,,0,0,linear,long,60000,0.05,2,2.0,2026-08-21
617,0.035455523406319855,2.0,-3.96454447659368,0.0,-133.91652705255066,-2446.1239420583006,,,0,0,linear,long,60000,0.05,3,2.0,2026-08-22
298,0.22949566526827603,3.0,-5.770504334731724,0.010067114093959731,-43.82255562073361,-1719.6102917500539,,,0,1,linear,long,60000,0.05,0,3.0,2026-08-19
535,0.05836947268553949,3.0,-5.9416305273144605,0.001869158878504673,-136.31702995202482,-3178.772332113236,,,0,0,linear,long,60000,0.05,1,3.0,2026-08-20
659,0.07804901344271986,3.0,-5.92195098655728,0.0030349013657056147,-122.95698289500876,-3902.5657001412474,,,0,0,linear,long,60000,0.05,2,3.0,2026-08-21
617,0.035455523406319855,3.0,-5.96454447659368,0.0,-201.47360849945179,-3680.1239420583006,,,0,0,linear,long,60000,0.05,3,3.0,2026-08-22
298,0.22949566526827603,5.0,-9.770504334731724,0.006711409395973154,-74.19948843540826,-2911.610291750054,,,0,1,linear,long,60000,0.05,0,5.0,2026-08-19
535,0.05836947268553949,5.0,-9.94163052731446,0.0,-228.0878186776835,-5318.772332113236,,,0,0,linear,long,60000,0.05,1,5.0,2026-08-20
659,0.07804901344272075,5.0,-9.92195098655728,0.0,-206.0086550038248,-6538.565700141247,,,0,0,linear,long,60000,0.05,2,5.0,2026-08-21
617,0.035455523406319855,5.0,-9.96454447659368,0.0,-336.58777139325406,-6148.123942058301,,,0,0,linear,long,60000,0.05,3,5.0,2026-08-22
97,0.45887770813520157,1.0,-1.5411222918647984,0.15463917525773196,-4.359797744985169,-149.48886231088545,,,0,1,linear,long,60000,0.02,0,1.0,2026-08-19
283,0.12140465030313363,1.0,-1.8785953496968664,0.05653710247349823,-26.44243059320541,-531.6424839642132,,,0,0,linear,long,60000,0.02,1,1.0,2026-08-20
369,0.09826149601176337,1.0,-1.9017385039882366,0.05420054200542006,-28.21238711423521,-701.7415079716593,,,0,0,linear,long,60000,0.02,2,1.0,2026-08-21
346,0.03990260929049594,1.0,-1.960097390709504,0.008670520231213872,-42.98225411051388,-678.1936971854884,,,0,0,linear,long,60000,0.02,3,1.0,2026-08-22
97,0.45887770813520135,2.0,-3.5411222918647987,0.061855670103092786,-10.017749444210413,-343.48886231088545,,,0,1,linear,long,60000,0.02,0,2.0,2026-08-19
283,0.12140465030313363,2.0,-3.8785953496968664,0.01060070671378092,-54.593709257311765,-1097.6424839642132,,,0,0,linear,long,60000,0.02,1,2.0,2026-08-20
369,0.0982614960117636,2.0,-3.9017385039882364,0.008130081300813009,-57.8824885031165,-1439.7415079716593,,,0,0,linear,long,60000,0.02,2,2.0,2026-08-21
346,0.03990260929049594,2.0,-3.960097390709504,0.0,-86.83951785081754,-1370.1936971854884,,,0,0,linear,long,60000,0.02,3,2.0,2026-08-22
97,0.45887770813520135,3.0,-5.541122291864799,0.020618556701030927,-15.675701143435656,-537.4888623108855,,,0,1,linear,long,60000,0.02,0,3.0,2026-08-19
283,0.12140465030313408,3.0,-5.878595349696866,0.0035335689045936395,-82.74498792141812,-1663.6424839642132,,,0,0,linear,long,60000,0.02,1,3.0,2026-08-20
369,0.09826149601176315,3.0,-5.901738503988237,0.005420054200542005,-87.5525898919978,-2177.7415079716593,,,0,0,linear,long,60000,0.02,2,3.0,2026-08-21
346,0.03990260929049594,3.0,-5.960097390709504,0.0,-130.6967815911212,-2062.1936971854884,,,0,0,linear,long,60000,0.02,3,3.0,2026-08-22
97,0.45887770813520135,5.0,-9.541122291864799,0.020618556701030927,-26.991604541886144,-925.4888623108855,,,0,1,linear,long,60000,0.02,0,5.0,2026-08-19
283,0.12140465030313408,5.0,-9.878595349696866,0.0,-139.04754524963084,-2795.642483964213,,,0,0,linear,long,60000,0.02,1,5.0,2026-08-20
369,0.09826149601176404,5.0,-9.901738503988236,0.0,-146.89279266976038,-3653.7415079716593,,,0,0,linear,long,60000,0.02,2,5.0,2026-08-21
346,0.03990260929049505,5.0,-9.960097390709505,0.0,-218.41130907172857,-3446.1936971854884,,,0,0,linear,long,60000,0.02,3,5.0,2026-08-22
50,0.145339658856392,1.0,-1.854660341143608,0.16,-4.070105579555426,-92.7330170571804,,,0,1,linear,long,60000,0.01,0,1.0,2026-08-19
170,0.1188433137284044,1.0,-1.8811566862715956,0.06470588235294118,-18.243805108402817,-319.79663666617125,,,0,0,linear,long,60000,0.01,1,1.0,2026-08-20
230,0.08780861829771935,1.0,-1.9121913817022806,0.06521739130434782,-22.351312059633965,-439.80401779152453,,,0,0,linear,long,60000,0.01,2,1.0,2026-08-21
190,0.08274141205474739,1.0,-1.9172585879452526,0.015789473684210527,-27.795619130477977,-364.279131709598,,,0,0,linear,long,60000,0.01,3,1.0,2026-08-22
50,0.145339658856392,2.0,-3.854660341143608,0.06,-8.459163229912845,-192.7330170571804,,,0,1,linear,long,60000,0.01,0,2.0,2026-08-19
170,0.11884331372840418,2.0,-3.881156686271596,0.011764705882352941,-37.64017463098796,-659.7966366661713,,,0,0,linear,long,60000,0.01,1,2.0,2026-08-20
230,0.08780861829771958,2.0,-3.9121913817022804,0.008695652173913044,-45.72900560381913,-899.8040177915245,,,0,0,linear,long,60000,0.01,2,2.0,2026-08-21
190,0.08274141205474717,2.0,-3.917258587945253,0.0,-56.79078890595084,-744.279131709598,,,0,0,linear,long,60000,0.01,3,2.0,2026-08-22
50,0.14533965885639155,3.0,-5.8546603411436084,0.04,-12.848220880270265,-292.7330170571804,,,0,1,linear,long,60000,0.01,0,3.0,2026-08-19
170,0.11884331372840418,3.0,-5.881156686271596,0.0058823529411764705,-57.036544153573104,-999.7966366661713,,,0,0,linear,long,60000,0.01,1,3.0,2026-08-20
230,0.08780861829771958,3.0,-5.91219138170228,0.0,-69.10669914800431,-1359.8040177915245,,,0,0,linear,long,60000,0.01,2,3.0,2026-08-21
190,0.08274141205474717,3.0,-5.917258587945253,0.0,-85.7859586814237,-1124.279131709598,,,0,0,linear,long,60000,0.01,3,3.0,2026-08-22
50,0.14533965885639155,5.0,-9.854660341143608,0.02,-21.6263361809851,-492.7330170571804,,,0,1,linear,long,60000,0.01,0,5.0,2026-08-19
170,0.11884331372840506,5.0,-9.881156686271595,0.0,-95.82928319874337,-1679.7966366661713,,,0,0,linear,long,60000,0.01,1,5.0,2026-08-20
230,0.08780861829771958,5.0,-9.91219138170228,0.0,-115.86208623637464,-2279.8040177915245,,,0,0,linear,long,60000,0.01,2,5.0,2026-08-21
190,0.08274141205474805,5.0,-9.917258587945252,0.0,-143.77629823236938,-1884.279131709598,,,0,0,linear,long,60000,0.01,3,5.0,2026-08-22
8640,0.0029014131188214165,1.0,-1.9970985868811786,0.0,-1417.6466278338967,-17254.931790653383,,,0,1,linear,short,250,0.1,0,1.0,2026-08-19
8639,0.00650016419294519,1.0,-1.9934998358070548,0.0,-3606.902500681963,-17221.845081537147,,,0,0,linear,short,250,0.1,1,1.0,2026-08-20
8640,0.008862071034888785,1.0,-1.9911379289651112,0.0,-2830.6791161562924,-17203.43170625856,,,0,0,linear,short,250,0.1,2,1.0,2026-08-21
8640,0.008240127885397186,1.0,-1.9917598721146028,0.0,-4628.8436391907835,-17208.805295070168,,,0,0,linear,short,250,0.1,3,1.0,2026-08-22
8640,0.0029014131188214165,2.0,-3.9970985868811786,0.0,-2837.352832771733,-34534.93179065338,,,0,1,linear,short,250,0.1,0,2.0,2026-08-19
8639,0.006500164192944968,2.0,-3.993499835807055,0.0,-7225.56595466889,-34499.84508153715,,,0,0,linear,short,250,0.1,1,2.0,2026-08-20
8640,0.008862071034888785,2.0,-3.991137928965111,0.0,-5673.956897146111,-34483.43170625856,,,0,0,linear,short,250,0.1,2,2.0,2026-08-21
8640,0.008240127885397186,2.0,-3.991759872114603,0.0,-9276.837309508535,-34488.80529507017,,,0,0,linear,short,250,0.1,3,2.0,2026-08-22
8640,0.0029014131188214165,3.0,-5.997098586881179,0.0,-4257.05903770957,-51814.93179065338,,,0,1,linear,short,250,0.1,0,3.0,2026-08-19
8639,0.006500164192945412,3.0,-5.993499835807055,0.0,-10844.229408655816,-51777.84508153715,,,0,0,linear,short,250,0.1,1,3.0,2026-08-20
8640,0.008862071034888785,3.0,-5.991137928965111,0.0,-8517.234678135928,-51763.43170625856,,,0,0,linear,short,250,0.1,2,3.0,2026-08-21
8640,0.008240127885397186,3.0,-5.991759872114603,0.0,-13924.830979826287,-51768.80529507017,,,0,0,linear,short,250,0.1,3,3.0,2026-08-22
8640,0.0029014131188205283,5.0,-9.99709858688118,0.0,-7096.471447585241,-86374.93179065338,,,0,1,linear,short,250,0.1,0,5.0,2026-08-19
8639,0.006500164192944524,5.0,-9.993499835807055,0.0,-18081.55631662967,-86333.84508153715,,,0,0,linear,short,250,0.1,1,5.0,2026-08-20
8640,0.008862071034888785,5.0,-9.991137928965111,0.0,-14203.790240115568,-86323.43170625856,,,0,0,linear,short,250,0.1,2,5.0,2026-08-21
8640,0.008240127885397186,5.0,-9.991759872114603,0.0,-23220.81832046179,-86328.80529507017,,,0,0,linear,short,250,0.1,3,5.0,2026-08-22
4320,0.0031651969930626134,1.0,-1.9968348030069374,0.0,-716.5495783174681,-8626.32634898997,,,0,1,linear,short,250,0.05,0,1.0,2026-08-19
4320,0.0063350197934293195,1.0,-1.9936649802065707,0.0,-2199.8409870125515,-8612.632714492385,,,0,0,linear,short,250,0.05,1,1.0,2026-08-20
4320,0.008170866454047188,1.0,-1.9918291335459528,0.0,-1708.0455563157268,-8604.701856918517,,,0,0,linear,short,250,0.05,2,1.0,2026-08-21
4320,0.008922824629256976,1.0,-1.991077175370743,0.0,-2834.4201168012846,-8601.45339760161,,,0,0,linear,short,250,0.05,3,1.0,2026-08-22
4320,0.0031651969930628354,2.0,-3.996834803006937,0.0,-1434.2349644480087,-17266.32634898997,,,0,1,linear,short,250,0.05,0,2.0,2026-08-19
4320,0.006335019793429542,2.0,-3.9936649802065705,0.0,-4406.67213352205,-17252.632714492385,,,0,0,linear,short,250,0.05,1,2.0,2026-08-20
4320,0.008170866454046966,2.0,-3.991829133545953,0.0,-3423.0978442346004,-17244.701856918517,,,0,0,linear,short,250,0.05,2,2.0,2026-08-21
4320,0.008922824629256976,2.0,-3.991077175370743,0.0,-5681.542420107795,-17241.45339760161,,,0,0,linear,short,250,0.05,3,2.0,2026-08-22
4320,0.0031651969930628354,3.0,-5.996834803006937,0.0,-2151.9203505785495,-25906.32634898997,,,0,1,linear,short,250,0.05,0,3.0,2026-08-19
4320,0.0063350197934290975,3.0,-5.993664980206571,0.0,-6613.5032800315485,-25892.632714492385,,,0,0,linear,short,250,0.05,1,3.0,2026-08-20
4320,0.008170866454046966,3.0,-5.991829133545953,0.0,-5138.150132153473,-25884.701856918517,,,0,0,linear,short,250,0.05,2,3.0,2026-08-21
4320,0.008922824629256532,3.0,-5.9910771753707435,0.0,-8528.664723414302,-25881.45339760161,,,0,0,linear,short,250,0.05,3,3.0,2026-08-22
4320,0.0031651969930628354,5.0,-9.996834803006937,0.0,-3587.291122839631,-43186.32634898997,,,0,1,linear,short,250,0.05,0,5.0,2026-08-19
4320,0.0063350197934290975,5.0,-9.993664980206571,0.0,-11027.165573050546,-43172.632714492385,,,0,0,linear,short,250,0.05,1,5.0,2026-08-20
