executed_trade_count,gross_executable_edge_bp_per_trade,additional_cost_bp_per_side,net_edge_bp_per_trade,hit_rate,net_trade_sharpe,cumulative_net_pnl_bp,best_day_pnl_fraction,best_5pct_trade_pnl_fraction,positive_days,days,view,model,side,horizon_ms,tail,eligible_oof_observations
3450,-0.12020345221789874,2.0,-4.120203452217899,0.023478260869565216,-84.08554329951353,-14214.70191015175,,,0,4,predictive_all_eligible,linear,long,60000,0.01,344861
640,0.09904249496175899,2.0,-3.900957505038241,0.0109375,-67.37927996904115,-2496.612803224474,,,0,1,non_overlapping_trade_tape,linear,long,60000,0.01,344861
3450,-0.12020345221789874,3.0,-6.120203452217899,0.011884057971014493,-124.90175263221066,-21114.70191015175,,,0,4,predictive_all_eligible,linear,long,60000,0.01,344861
640,0.09904249496175943,3.0,-5.900957505038241,0.0046875,-101.92427559230445,-3776.612803224474,,,0,1,non_overlapping_trade_tape,linear,long,60000,0.01,344861
3450,-0.12020345221789874,5.0,-10.120203452217899,0.006666666666666667,-206.53417129760487,-34914.70191015175,,,0,4,predictive_all_eligible,linear,long,60000,0.01,344861
640,0.09904249496175943,5.0,-9.90095750503824,0.0015625,-171.01426683883113,-6336.612803224474,,,0,1,non_overlapping_trade_tape,linear,long,60000,0.01,344861
34559,0.006625947697582069,1.0,-1.993374052302418,0.0,-4624.905162809297,-68889.01387351926,,,0,4,predictive_all_eligible,linear,short,250,0.1,345578
34559,0.006625947697582069,1.0,-1.993374052302418,0.0,-4624.905162809297,-68889.01387351926,,,0,4,non_overlapping_trade_tape,linear,short,250,0.1,345578
34559,0.006625947697582291,2.0,-3.9933740523024177,0.0,-9265.183446222654,-138007.01387351926,,,0,4,predictive_all_eligible,linear,short,250,0.1,345578
34559,0.006625947697582291,2.0,-3.9933740523024177,0.0,-9265.183446222654,-138007.01387351926,,,0,4,non_overlapping_trade_tape,linear,short,250,0.1,345578
34559,0.006625947697582291,3.0,-5.993374052302418,0.0,-13905.46172963601,-207125.01387351926,,,0,4,predictive_all_eligible,linear,short,250,0.1,345578
34559,0.006625947697582291,3.0,-5.993374052302418,0.0,-13905.46172963601,-207125.01387351926,,,0,4,non_overlapping_trade_tape,linear,short,250,0.1,345578
34559,0.006625947697582291,5.0,-9.993374052302418,0.0,-23186.018296462727,-345361.01387351926,,,0,4,predictive_all_eligible,linear,short,250,0.1,345578
34559,0.006625947697582291,5.0,-9.993374052302418,0.0,-23186.018296462727,-345361.01387351926,,,0,4,non_overlapping_trade_tape,linear,short,250,0.1,345578
17280,0.00664847696744908,1.0,-1.993351523032551,0.0,-2467.3125623961346,-34445.11431800248,,,0,4,predictive_all_eligible,linear,short,250,0.05,345578
17280,0.00664847696744908,1.0,-1.993351523032551,0.0,-2467.3125623961346,-34445.11431800248,,,0,4,non_overlapping_trade_tape,linear,short,250,0.05,345578
17280,0.0066484769674488575,2.0,-3.993351523032551,0.0,-4942.8544162910575,-69005.11431800248,,,0,4,predictive_all_eligible,linear,short,250,0.05,345578
17280,0.0066484769674488575,2.0,-3.993351523032551,0.0,-4942.8544162910575,-69005.11431800248,,,0,4,non_overlapping_trade_tape,linear,short,250,0.05,345578
17280,0.0066484769674488575,3.0,-5.993351523032551,0.0,-7418.39627018598,-103565.11431800248,,,0,4,predictive_all_eligible,linear,short,250,0.05,345578
17280,0.0066484769674488575,3.0,-5.993351523032551,0.0,-7418.39627018598,-103565.11431800248,,,0,4,non_overlapping_trade_tape,linear,short,250,0.05,345578
17280,0.0066484769674488575,5.0,-9.993351523032551,0.0,-12369.479977975827,-172685.11431800248,,,0,4,predictive_all_eligible,linear,short,250,0.05,345578
17280,0.0066484769674488575,5.0,-9.993351523032551,0.0,-12369.479977975827,-172685.11431800248,,,0,4,non_overlapping_trade_tape,linear,short,250,0.05,345578
6912,0.005339747787780347,1.0,-1.9946602522122197,0.0,-1051.4344423115235,-13787.091663290863,,,0,4,predictive_all_eligible,linear,short,250,0.02,345578
6912,0.005339747787780347,1.0,-1.9946602522122197,0.0,-1051.4344423115235,-13787.091663290863,,,0,4,non_overlapping_trade_tape,linear,short,250,0.02,345578
6912,0.005339747787780347,2.0,-3.9946602522122197,0.0,-2105.683596918588,-27611.091663290863,,,0,4,predictive_all_eligible,linear,short,250,0.02,345578
6912,0.005339747787780347,2.0,-3.9946602522122197,0.0,-2105.683596918588,-27611.091663290863,,,0,4,non_overlapping_trade_tape,linear,short,250,0.02,345578
6912,0.005339747787780347,3.0,-5.99466025221222,0.0,-3159.932751525653,-41435.09166329086,,,0,4,predictive_all_eligible,linear,short,250,0.02,345578
6912,0.005339747787780347,3.0,-5.99466025221222,0.0,-3159.932751525653,-41435.09166329086,,,0,4,non_overlapping_trade_tape,linear,short,250,0.02,345578
6912,0.005339747787779459,5.0,-9.99466025221222,0.0,-5268.431060739783,-69083.09166329086,,,0,4,predictive_all_eligible,linear,short,250,0.02,345578
6912,0.005339747787779459,5.0,-9.99466025221222,0.0,-5268.431060739783,-69083.09166329086,,,0,4,non_overlapping_trade_tape,linear,short,250,0.02,345578
3456,0.0028497090123116298,1.0,-1.9971502909876884,0.0,-552.1199401726734,-6902.151405653451,,,0,4,predictive_all_eligible,linear,short,250,0.01,345578
3456,0.0028497090123116298,1.0,-1.9971502909876884,0.0,-552.1199401726734,-6902.151405653451,,,0,4,non_overlapping_trade_tape,linear,short,250,0.01,345578
3456,0.002849709012311852,2.0,-3.997150290987688,0.0,-1105.0276934490912,-13814.15140565345,,,0,4,predictive_all_eligible,linear,short,250,0.01,345578
3456,0.002849709012311852,2.0,-3.997150290987688,0.0,-1105.0276934490912,-13814.15140565345,,,0,4,non_overlapping_trade_tape,linear,short,250,0.01,345578
3456,0.0028497090123114077,3.0,-5.997150290987689,0.0,-1657.9354467255089,-20726.15140565345,,,0,4,predictive_all_eligible,linear,short,250,0.01,345578
3456,0.0028497090123114077,3.0,-5.997150290987689,0.0,-1657.9354467255089,-20726.15140565345,,,0,4,non_overlapping_trade_tape,linear,short,250,0.01,345578
3456,0.0028497090123114077,5.0,-9.997150290987689,0.0,-2763.7509532783442,-34550.15140565345,,,0,4,predictive_all_eligible,linear,short,250,0.01,345578
3456,0.0028497090123114077,5.0,-9.997150290987689,0.0,-2763.7509532783442,-34550.15140565345,,,0,4,non_overlapping_trade_tape,linear,short,250,0.01,345578
34559,0.02230463869475363,1.0,-1.9776953613052464,5.787204490870685e-05,-2652.181769192238,-68347.17399134801,,,0,4,predictive_all_eligible,linear,short,1000,0.1,345569
27457,0.022882372640341986,1.0,-1.977117627359658,7.284116982918746e-05,-2327.8257735040315,-54285.71869441413,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.1,345569
34559,0.02230463869475363,2.0,-3.9776953613052464,2.8936022454353425e-05,-5334.275099726059,-137465.173991348,,,0,4,predictive_all_eligible,linear,short,1000,0.1,345569
27457,0.022882372640342208,2.0,-3.977117627359658,3.642058491459373e-05,-4682.592876170277,-109199.71869441413,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.1,345569
34559,0.022304638694753187,3.0,-5.977695361305247,0.0,-8016.3684302598795,-206583.173991348,,,0,4,predictive_all_eligible,linear,short,1000,0.1,345569
27457,0.022882372640341764,3.0,-5.977117627359658,0.0,-7037.359978836523,-164113.71869441413,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.1,345569
34559,0.022304638694754075,5.0,-9.977695361305246,0.0,-13380.555091327518,-344819.173991348,,,0,4,predictive_all_eligible,linear,short,1000,0.1,345569
27457,0.022882372640342652,5.0,-9.977117627359657,0.0,-11746.894184169014,-273941.7186944141,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.1,345569
17280,0.023296429685379483,1.0,-1.9767035703146205,0.00011574074074074075,-1515.5068133550508,-34157.43769503664,,,0,4,predictive_all_eligible,linear,short,1000,0.05,345569
14665,0.024078838822317206,1.0,-1.9759211611776828,0.00013637913399249915,-1410.4151208094083,-28976.883828670718,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.05,345569
17280,0.023296429685379483,2.0,-3.9767035703146205,5.787037037037037e-05,-3048.874624406089,-68717.43769503664,,,0,4,predictive_all_eligible,linear,short,1000,0.05,345569
14665,0.024078838822317206,2.0,-3.975921161177683,6.818956699624957e-05,-2838.017748404911,-58306.88382867072,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.05,345569
17280,0.023296429685379927,3.0,-5.97670357031462,0.0,-4582.242435457127,-103277.43769503664,,,0,4,predictive_all_eligible,linear,short,1000,0.05,345569
14665,0.02407883882231765,3.0,-5.975921161177682,0.0,-4265.620376000413,-87636.88382867072,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.05,345569
17280,0.02329642968537904,5.0,-9.976703570314621,0.0,-7648.978057559204,-172397.43769503664,,,0,4,predictive_all_eligible,linear,short,1000,0.05,345569
14665,0.02407883882231765,5.0,-9.975921161177682,0.0,-7120.825631191418,-146296.88382867072,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.05,345569
6912,0.021908584181801416,1.0,-1.9780914158181986,0.00028935185185185184,-692.9327035538765,-13672.567866135389,,,0,4,predictive_all_eligible,linear,short,1000,0.02,345569
5894,0.022402122317157325,1.0,-1.9775978776828427,0.00033932813030200206,-648.1237250541883,-11655.961891062674,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.02,345569
6912,0.021908584181801416,2.0,-3.9780914158181986,0.00014467592592592592,-1393.5400647836998,-27496.56786613539,,,0,4,predictive_all_eligible,linear,short,1000,0.02,345569
5894,0.022402122317157325,2.0,-3.9775978776828427,0.00016966406515100103,-1303.5893607815049,-23443.961891062674,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.02,345569
6912,0.021908584181801416,3.0,-5.978091415818199,0.0,-2094.1474260135233,-41320.56786613539,,,0,4,predictive_all_eligible,linear,short,1000,0.02,345569
5894,0.02240212231715777,3.0,-5.977597877682842,0.0,-1959.0549965088217,-35231.961891062674,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.02,345569
6912,0.021908584181801416,5.0,-9.978091415818199,0.0,-3495.36214847317,-68968.56786613539,,,0,4,predictive_all_eligible,linear,short,1000,0.02,345569
5894,0.02240212231715688,5.0,-9.977597877682843,0.0,-3269.986267963455,-58807.961891062674,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.02,345569
3456,0.023428313635863285,1.0,-1.9765716863641367,0.0005787037037037037,-386.50151847324474,-6831.031748074456,,,0,4,predictive_all_eligible,linear,short,1000,0.01,345569
2868,0.023831970488119802,1.0,-1.9761680295118802,0.000697350069735007,-348.34802818172716,-5667.649908640073,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.01,345569
3456,0.023428313635863507,2.0,-3.9765716863641365,0.00028935185185185184,-777.5842412903528,-13743.031748074456,,,0,4,predictive_all_eligible,linear,short,1000,0.01,345569
2868,0.02383197048811958,2.0,-3.9761680295118804,0.0003486750348675035,-700.8970250074376,-11403.649908640073,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.01,345569
3456,0.023428313635863063,3.0,-5.976571686364137,0.0,-1168.666964107461,-20655.031748074456,,,0,4,predictive_all_eligible,linear,short,1000,0.01,345569
2868,0.02383197048811958,3.0,-5.97616802951188,0.0,-1053.446021833148,-17139.649908640073,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.01,345569
3456,0.023428313635863063,5.0,-9.976571686364137,0.0,-1950.8324097416769,-34479.031748074456,,,0,4,predictive_all_eligible,linear,short,1000,0.01,345569
2868,0.02383197048811958,5.0,-9.97616802951188,0.0,-1758.5440154845687,-28611.649908640073,,,0,4,non_overlapping_trade_tape,linear,short,1000,0.01,345569
34553,0.03594528774752459,1.0,-1.9640547122524754,0.0016785807310508495,-1175.2695198870194,-67863.98247245979,,,0,4,predictive_all_eligible,linear,short,5000,0.1,345521
16269,0.03493085410174723,1.0,-1.9650691458982528,0.0004302661503472863,-917.2648159867956,-31969.709934618673,,,0,2,non_overlapping_trade_tape,linear,short,5000,0.1,345521
34553,0.03594528774752437,2.0,-3.9640547122524756,8.682314126125083e-05,-2372.048318924815,-136969.9824724598,,,0,4,predictive_all_eligible,linear,short,5000,0.1,345521
16269,0.03493085410174723,2.0,-3.9650691458982528,0.0,-1850.8348309671128,-64507.70993461867,,,0,2,non_overlapping_trade_tape,linear,short,5000,0.1,345521
34553,0.03594528774752437,3.0,-5.964054712252476,0.0,-3568.8271179626095,-206075.9824724598,,,0,4,predictive_all_eligible,linear,short,5000,0.1,345521
16269,0.03493085410174768,3.0,-5.965069145898252,0.0,-2784.40484594743,-97045.70993461867,,,0,2,non_overlapping_trade_tape,linear,short,5000,0.1,345521
34553,0.035945287747525256,5.0,-9.964054712252475,0.0,-5962.384716038198,-344287.9824724598,,,0,4,predictive_all_eligible,linear,short,5000,0.1,345521
16269,0.03493085410174679,5.0,-9.965069145898253,0.0,-4651.5448759080655,-162121.70993461867,,,0,2,non_overlapping_trade_tape,linear,short,5000,0.1,345521
17278,0.03754079297506685,1.0,-1.9624592070249331,0.003241115869892349,-677.8938936105128,-33907.370178976795,,,0,4,predictive_all_eligible,linear,short,5000,0.05,345521
9279,0.03303213124989979,1.0,-1.9669678687501002,0.0008621618708912598,-615.3262785991741,-18251.49485413218,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.05,345521
17278,0.03754079297506685,2.0,-3.962459207024933,0.00017363120731566154,-1368.7555341316347,-68463.3701789768,,,0,4,predictive_all_eligible,linear,short,5000,0.05,345521
9279,0.03303213124989979,2.0,-3.9669678687501,0.0,-1240.985994118757,-36809.49485413218,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.05,345521
17278,0.03754079297506685,3.0,-5.962459207024933,0.0,-2059.6171746527566,-103019.3701789768,,,0,4,predictive_all_eligible,linear,short,5000,0.05,345521
9279,0.03303213124990023,3.0,-5.9669678687501,0.0,-1866.64570963834,-55367.49485413218,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.05,345521
17278,0.03754079297506685,5.0,-9.962459207024933,0.0,-3441.340455695001,-172131.3701789768,,,0,4,predictive_all_eligible,linear,short,5000,0.05,345521
9279,0.03303213124990023,5.0,-9.9669678687501,0.0,-3117.965140677506,-92483.49485413218,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.05,345521
6912,0.04155518217978038,1.0,-1.9584448178202196,0.007089120370370371,-326.8986163856773,-13536.770580773358,,,0,4,predictive_all_eligible,linear,short,5000,0.02,345521
3899,0.03244923668467825,1.0,-1.9675507633153217,0.0028212362144139523,-326.22361362077413,-7671.480426166439,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.02,345521
6912,0.04155518217978038,2.0,-3.9584448178202196,0.00043402777777777775,-660.7335178454189,-27360.77058077336,,,0,4,predictive_all_eligible,linear,short,5000,0.02,345521
3899,0.03244923668467825,2.0,-3.9675507633153217,0.0,-657.8273716565644,-15469.48042616644,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.02,345521
6912,0.04155518217978038,3.0,-5.95844481782022,0.0,-994.5684193051604,-41184.77058077336,,,0,4,predictive_all_eligible,linear,short,5000,0.02,345521
3899,0.032449236684678695,3.0,-5.967550763315321,0.0,-989.4311296923545,-23267.48042616644,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.02,345521
6912,0.04155518217977949,5.0,-9.95844481782022,0.0,-1662.2382222246438,-68832.77058077336,,,0,4,predictive_all_eligible,linear,short,5000,0.02,345521
3899,0.032449236684678695,5.0,-9.967550763315321,0.0,-1652.6386457639348,-38863.48042616644,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.02,345521
3456,0.057598941212240184,1.0,-1.9424010587877598,0.013020833333333334,-186.12220024134265,-6712.938059170498,,,0,4,predictive_all_eligible,linear,short,5000,0.01,345521
1962,0.039106405287030244,1.0,-1.9608935947129698,0.0056065239551478085,-185.33284724273332,-3847.2732328268467,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.01,345521
3456,0.057598941212240184,2.0,-3.94240105878776,0.0008680555555555555,-377.7635704921397,-13624.938059170498,,,0,4,predictive_all_eligible,linear,short,5000,0.01,345521
1962,0.039106405287030466,2.0,-3.9608935947129695,0.0,-374.3618162214013,-7771.273232826847,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.01,345521
3456,0.057598941212240184,3.0,-5.94240105878776,0.0,-569.4049407429368,-20536.938059170498,,,0,4,predictive_all_eligible,linear,short,5000,0.01,345521
1962,0.03910640528703002,3.0,-5.96089359471297,0.0,-563.3907852000693,-11695.273232826847,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.01,345521
3456,0.05759894121224107,5.0,-9.942401058787759,0.0,-952.6876812445308,-34360.9380591705,,,0,4,predictive_all_eligible,linear,short,5000,0.01,345521
1962,0.03910640528703091,5.0,-9.960893594712969,0.0,-941.4487231574051,-19543.273232826847,,,0,3,non_overlapping_trade_tape,linear,short,5000,0.01,345521
34547,0.039003384482467096,1.0,-1.960996615517533,0.004110342432049092,-877.2739583319342,-67746.55007628421,,,0,4,predictive_all_eligible,linear,short,10000,0.1,345461
12162,0.04409679135276767,1.0,-1.9559032086472323,0.0020555829633284,-590.3220283329721,-23787.69482356764,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.1,345461
34547,0.039003384482466874,2.0,-3.960996615517533,0.0005499753958375546,-1771.9965207167852,-136840.5500762842,,,0,4,predictive_all_eligible,linear,short,10000,0.1,345461
12162,0.044096791352767895,2.0,-3.955903208647232,0.000246669955599408,-1193.9531545800205,-48111.69482356764,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.1,345461
34547,0.03900338448246732,3.0,-5.960996615517533,0.00014473036732567227,-2666.7190831016364,-205934.5500762842,,,0,4,predictive_all_eligible,linear,short,10000,0.1,345461
12162,0.044096791352767895,3.0,-5.955903208647232,8.2223318533136e-05,-1797.5842808270686,-72435.69482356764,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.1,345461
34547,0.03900338448246643,5.0,-9.960996615517534,0.0,-4456.16420787134,-344122.5500762842,,,0,4,predictive_all_eligible,linear,short,10000,0.1,345461
12162,0.044096791352767895,5.0,-9.955903208647232,0.0,-3004.846533321165,-121083.69482356764,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.1,345461
17274,0.03720608245296808,1.0,-1.962793917547032,0.007525761259696654,-506.2976090812287,-33905.30213170743,,,0,4,predictive_all_eligible,linear,short,10000,0.05,345461
7482,0.04233397651560278,1.0,-1.9576660234843972,0.0032076984763432237,-432.52086237386936,-14647.25718771026,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.05,345461
17274,0.03720608245296786,2.0,-3.962793917547032,0.0009841380108834086,-1022.1924307994107,-68453.30213170743,,,0,4,predictive_all_eligible,linear,short,10000,0.05,345461
7482,0.04233397651560278,2.0,-3.957666023484397,0.00013365410318096765,-874.3948666067641,-29611.25718771026,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.05,345461
17274,0.0372060824529683,3.0,-5.962793917547032,0.000289452356142179,-1538.087252517592,-103001.30213170743,,,0,4,predictive_all_eligible,linear,short,10000,0.05,345461
7482,0.04233397651560278,3.0,-5.957666023484397,0.00013365410318096765,-1316.2688708396588,-44575.25718771026,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.05,345461
17274,0.0372060824529683,5.0,-9.962793917547032,0.0,-2569.876895953955,-172097.30213170743,,,0,4,predictive_all_eligible,linear,short,10000,0.05,345461
7482,0.04233397651560189,5.0,-9.957666023484398,0.0,-2200.0168793054486,-74503.25718771026,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.05,345461
6911,0.03751554778232169,1.0,-1.9624844522176783,0.015771957748516856,-239.76644091324957,-13562.730049276375,,,0,4,predictive_all_eligible,linear,short,10000,0.02,345461
3164,0.04769929909798876,1.0,-1.9523007009020112,0.00663716814159292,-227.21298347450838,-6177.079417653964,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.02,345461
6911,0.03751554778232169,2.0,-3.9624844522176783,0.0021704529011720448,-484.1163420218212,-27384.730049276375,,,0,4,predictive_all_eligible,linear,short,10000,0.02,345461
3164,0.04769929909798876,2.0,-3.9523007009020112,0.0003160556257901391,-459.9773146756705,-12505.079417653964,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.02,345461
6911,0.03751554778232169,3.0,-5.962484452217678,0.0007234843003906816,-728.4662431303929,-41206.730049276375,,,0,4,predictive_all_eligible,linear,short,10000,0.02,345461
3164,0.04769929909798876,3.0,-5.952300700902011,0.0003160556257901391,-692.7416458768328,-18833.079417653964,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.02,345461
6911,0.03751554778232169,5.0,-9.962484452217678,0.0,-1217.166045347536,-68850.73004927638,,,0,4,predictive_all_eligible,linear,short,10000,0.02,345461
3164,0.04769929909798876,5.0,-9.952300700902011,0.0,-1158.270308279157,-31489.079417653964,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.02,345461
3456,0.04911463362623181,1.0,-1.9508853663737682,0.02662037037037037,-137.33609654295236,-6742.259826187743,,,0,4,predictive_all_eligible,linear,short,10000,0.01,345461
1666,0.05466703708842058,1.0,-1.9453329629115794,0.011404561824729893,-139.1639985136004,-3240.9247162106913,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.01,345461
3456,0.04911463362623181,2.0,-3.950885366373768,0.004050925925925926,-278.12970636763157,-13654.259826187743,,,0,4,predictive_all_eligible,linear,short,10000,0.01,345461
1666,0.05466703708842058,2.0,-3.9453329629115794,0.0012004801920768306,-282.23873293368,-6572.924716210691,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.01,345461
3456,0.04911463362623181,3.0,-5.950885366373768,0.0014467592592592592,-418.92331619231084,-20566.259826187743,,,0,4,predictive_all_eligible,linear,short,10000,0.01,345461
1666,0.05466703708842058,3.0,-5.945332962911579,0.0006002400960384153,-425.3134673537596,-9904.924716210691,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.01,345461
3456,0.04911463362623181,5.0,-9.950885366373768,0.0,-700.5105358416693,-34390.25982618774,,,0,4,predictive_all_eligible,linear,short,10000,0.01,345461
1666,0.054667037088421466,5.0,-9.945332962911579,0.0,-711.462936193919,-16568.92471621069,,,0,2,non_overlapping_trade_tape,linear,short,10000,0.01,345461
34523,0.030486158640786076,1.0,-1.969513841359214,0.016597630565130493,-438.33527929380404,-67993.52634524414,,,0,4,predictive_all_eligible,linear,short,30000,0.1,345221
6214,0.029641713993893593,1.0,-1.9703582860061064,0.008368200836820083,-218.8250421340483,-12243.806389241945,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.1,345221
34523,0.030486158640786076,2.0,-3.969513841359214,0.004460794253106625,-883.455562369649,-137039.52634524414,,,0,4,predictive_all_eligible,linear,short,30000,0.1,345221
6214,0.029641713993893593,2.0,-3.9703582860061064,0.001448342452526553,-440.94204865838367,-24671.806389241945,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.1,345221
34523,0.030486158640785632,3.0,-5.969513841359214,0.0018828027691683805,-1328.575845445494,-206085.52634524414,,,0,4,predictive_all_eligible,linear,short,30000,0.1,345221
6214,0.029641713993894037,3.0,-5.970358286006106,0.000643707756678468,-663.0590551827189,-37099.806389241945,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.1,345221
34523,0.030486158640785632,5.0,-9.969513841359214,0.00017379717869246588,-2218.816411597184,-344177.52634524414,,,0,4,predictive_all_eligible,linear,short,30000,0.1,345221
6214,0.02964171399389315,5.0,-9.970358286006107,0.000160926939169617,-1107.2930682313897,-61955.806389241945,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.1,345221
17262,0.04109966630501627,1.0,-1.9589003336949837,0.02751708956088518,-249.67407483759186,-33814.53756024281,,,0,4,predictive_all_eligible,linear,short,30000,0.05,345221
4199,0.03426396325976944,1.0,-1.9657360367402306,0.010002381519409383,-166.89019807273726,-8254.125618272228,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.05,345221
17262,0.04109966630501605,2.0,-3.958900333694984,0.00845788437029313,-504.5865586867759,-68338.53756024281,,,0,4,predictive_all_eligible,linear,short,30000,0.05,345221
4199,0.03426396325976944,2.0,-3.9657360367402306,0.0019052155275065491,-336.6893928308395,-16652.125618272228,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.05,345221
17262,0.04109966630501649,3.0,-5.9589003336949835,0.003475842891901286,-759.4990425359599,-102862.53756024281,,,0,4,predictive_all_eligible,linear,short,30000,0.05,345221
4199,0.03426396325976899,3.0,-5.965736036740231,0.0007144558228149559,-506.48858758894175,-25050.125618272228,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.05,345221
17262,0.0410996663050156,5.0,-9.958900333694984,0.0003475842891901286,-1269.324010234328,-171910.5375602428,,,0,4,predictive_all_eligible,linear,short,30000,0.05,345221
4199,0.03426396325976988,5.0,-9.96573603674023,0.00023815194093831864,-846.0869771051463,-41846.12561827223,,,0,1,non_overlapping_trade_tape,linear,short,30000,0.05,345221
6906,0.08718263535755821,1.0,-1.9128173646424418,0.05372140167969881,-117.15917675153482,-13209.916720220703,,,0,4,predictive_all_eligible,linear,short,30000,0.02,345221
2035,0.04848711158495611,1.0,-1.951512888415044,0.016216216216216217,-104.00932850043715,-3971.328727924614,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.02,345221
6906,0.08718263535755844,2.0,-3.9128173646424416,0.018389805965826816,-239.6582494985402,-27021.916720220703,,,0,4,predictive_all_eligible,linear,short,30000,0.02,345221
2035,0.04848711158495611,2.0,-3.951512888415044,0.0034398034398034397,-210.6028633091262,-8041.328727924614,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.02,345221
6906,0.08718263535755799,3.0,-5.912817364642442,0.0076744859542426875,-362.1573222455457,-40833.9167202207,,,0,4,predictive_all_eligible,linear,short,30000,0.02,345221
2035,0.04848711158495611,3.0,-5.951512888415044,0.0019656019656019656,-317.19639811781525,-12111.328727924614,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.02,345221
6906,0.08718263535755888,5.0,-9.912817364642441,0.0008688097306689834,-607.1554677395563,-68457.9167202207,,,0,4,predictive_all_eligible,linear,short,30000,0.02,345221
2035,0.04848711158495611,5.0,-9.951512888415044,0.0004914004914004914,-530.3834677351933,-20251.328727924614,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.02,345221
3455,0.11404503407687971,1.0,-1.8859549659231203,0.07698986975397974,-65.37086312651184,-6515.974407264381,,,0,4,predictive_all_eligible,linear,short,30000,0.01,345221
1050,0.02705807581244568,1.0,-1.9729419241875543,0.023809523809523808,-61.53011306815256,-2071.589020396932,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.01,345221
3455,0.11404503407687949,2.0,-3.8859549659231205,0.03154848046309696,-134.69474869926694,-13425.97440726438,,,0,4,predictive_all_eligible,linear,short,30000,0.01,345221
1050,0.027058075812445903,2.0,-3.972941924187554,0.004761904761904762,-123.90408598019384,-4171.589020396932,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.01,345221
3455,0.11404503407687994,3.0,-5.88595496592312,0.013314037626628075,-204.01863427202207,-20335.97440726438,,,0,4,predictive_all_eligible,linear,short,30000,0.01,345221
1050,0.02705807581244546,3.0,-5.9729419241875545,0.002857142857142857,-186.27805889223512,-6271.589020396932,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.01,345221
3455,0.11404503407687905,5.0,-9.885954965923121,0.0017366136034732273,-342.6664054175323,-34155.97440726438,,,0,4,predictive_all_eligible,linear,short,30000,0.01,345221
1050,0.027058075812446347,5.0,-9.972941924187554,0.0009523809523809524,-311.0260047163177,-10471.589020396932,,,0,2,non_overlapping_trade_tape,linear,short,30000,0.01,345221
34487,0.026003313004006934,1.0,-1.973996686995993,0.023400121785020444,-326.53244344823094,-68077.22374443081,,,0,4,predictive_all_eligible,linear,short,60000,0.1,344861
