problem,feature,mean_coefficient,median_coefficient,folds_positive,folds
level_disappears_1000ms,log_time_since_remove_ms,-0.04814570062,-0.04871197045,0,10
level_disappears_1000ms,log_time_since_replenish_ms,-0.1307356331,-0.1494080499,0,10
level_disappears_1000ms,opp_concentration_l10,0.04427513238,0.04623486102,1,10
level_disappears_1000ms,opp_concentration_l5,-0.07864626274,-0.07714486867,0,10
level_disappears_1000ms,opp_dispersion_ticks_l10,0.04320015681,0.05410457589,0.9,10
level_disappears_1000ms,own_concentration_l10,0.04846833879,0.05087134056,0.9,10
level_disappears_1000ms,own_concentration_l5,-0.06089160517,-0.05833633244,0,10
level_disappears_1000ms,own_dispersion_ticks_l10,0.0282253009,0.04213351943,0.8,10
level_disappears_1000ms,relative_remaining_qty,0.006729984796,0.01147148199,0.7,10
level_disappears_1000ms,relative_to_max_qty,0.09961268231,0.103985209,1,10
level_disappears_1000ms,removal_ratio,-0.0002598638181,0.007670269813,0.6,10
level_disappears_1000ms,replenishment_ratio,-0.004300739698,-0.003311088542,0.1,10
level_disappears_1000ms,signed_depth_flow_pressure_l10_1000ms,0.01608927986,0.01672316156,1,10
level_disappears_1000ms,signed_depth_flow_pressure_l10_100ms,0.003053481795,0.002622689237,0.9,10
level_disappears_1000ms,signed_depth_flow_pressure_l10_250ms,0.002726593381,0.00305182999,0.9,10
level_disappears_1000ms,signed_depth_flow_pressure_l10_5000ms,-0.0002522202471,0.000735563779,0.7,10
level_disappears_1000ms,signed_depth_flow_pressure_l10_500ms,0.01059109992,0.01059570909,1,10
level_disappears_1000ms,signed_log_volume_1000ms,-0.02716197129,-0.02875747159,0,10
level_disappears_1000ms,signed_log_volume_100ms,0.02698188648,0.02684620675,1,10
level_disappears_1000ms,signed_log_volume_250ms,-0.008874637191,-0.008452496957,0,10
level_disappears_1000ms,signed_log_volume_5000ms,-0.01178950677,-0.01366027631,0,10
level_disappears_1000ms,signed_log_volume_500ms,-0.01393315446,-0.01545120263,0,10
level_disappears_1000ms,signed_microprice_offset_ticks,0.002241698315,0.003487855254,0.6,10
level_disappears_1000ms,signed_net_depth_flow_l1_1000ms,-0.01923971716,-0.01992189419,0,10
level_disappears_1000ms,signed_net_depth_flow_l1_100ms,-0.008188155713,-0.008404013235,0,10
level_disappears_1000ms,signed_net_depth_flow_l1_250ms,-0.01290608137,-0.01303148596,0,10
level_disappears_1000ms,signed_net_depth_flow_l1_5000ms,-0.01546735363,-0.01519373199,0,10
level_disappears_1000ms,signed_net_depth_flow_l1_500ms,-0.01756013315,-0.0173507221,0,10
level_disappears_1000ms,signed_net_depth_flow_l5_1000ms,0.0005728637334,0.0004070212017,0.5,10
level_disappears_1000ms,signed_net_depth_flow_l5_100ms,0.006329470081,0.00607974967,1,10
level_disappears_1000ms,signed_net_depth_flow_l5_250ms,0.00412081824,0.004740458447,1,10
level_disappears_1000ms,signed_net_depth_flow_l5_5000ms,-0.002613907622,-0.00323380623,0.1,10
level_disappears_1000ms,signed_net_depth_flow_l5_500ms,0.004974560067,0.004805991659,1,10
level_disappears_1000ms,signed_obi_l1,-0.0002909245319,0.001744712994,0.6,10
level_disappears_1000ms,signed_obi_l10,0.03727612123,0.03939016722,1,10
level_disappears_1000ms,signed_obi_l5,0.01928309915,0.01893664524,1,10
level_disappears_1000ms,signed_trade_imbalance_1000ms,0.05615150817,0.05729858018,1,10
level_disappears_1000ms,signed_trade_imbalance_100ms,0.03128871415,0.03379882127,1,10
level_disappears_1000ms,signed_trade_imbalance_250ms,0.03921674453,0.04161287658,1,10
level_disappears_1000ms,signed_trade_imbalance_5000ms,0.03937320411,0.04227189906,1,10
level_disappears_1000ms,signed_trade_imbalance_500ms,0.03940342534,0.04086066224,1,10
level_disappears_1000ms,signed_weighted_obi_l10,0.001266919711,0.001085612224,0.7,10
level_disappears_1000ms,signed_weighted_obi_l5,0.002831204905,0.002272037324,0.8,10
level_disappears_1000ms,spread_ticks,-0.003049653629,0,0.1,10
level_disappears_1000ms,time_since_bbo_change_ms,-0.1197967835,-0.1169598252,0,10
level_disappears_1000ms,time_since_depth_ms,0.1136271186,0.1199457869,1,10
level_disappears_1000ms,time_since_mid_change_ms,-0.1197966956,-0.1169598252,0,10
level_disappears_1000ms,time_since_trade_ms,0.01722533276,0.02247274946,0.7,10
level_disappears_1000ms,trade_count_1000ms,0.02302294737,0.03276571073,0.8,10
level_disappears_1000ms,trade_count_100ms,0.1986319602,0.1748524532,1,10
level_disappears_1000ms,trade_count_250ms,0.1096602067,0.1064689644,1,10
level_disappears_1000ms,trade_count_5000ms,0.2038715377,0.2000400946,1,10
level_disappears_1000ms,trade_count_500ms,0.02268121112,0.02295335103,1,10
level_disappears_1000ms,unexplained_removal_share,0.01726880898,0.01679346152,1,10
level_disappears_500ms,addition_ratio,-0.0374864486,-0.04046308808,0.2,10
level_disappears_500ms,backward_mid_abs_change_ticks_1000ms,-0.01333859004,-0.02600385528,0.2,10
level_disappears_500ms,backward_mid_abs_change_ticks_100ms,-0.08592768982,-0.0849032253,0,10
level_disappears_500ms,backward_mid_abs_change_ticks_250ms,-0.07479029167,-0.07875776291,0,10
level_disappears_500ms,backward_mid_abs_change_ticks_5000ms,-0.1193288857,-0.1270821393,0.1,10
level_disappears_500ms,backward_mid_abs_change_ticks_500ms,-0.01722339503,-0.01348701958,0.2,10
level_disappears_500ms,bbo_change_count_1000ms,0.01445648796,0.01447417773,0.9,10
level_disappears_500ms,bbo_change_count_100ms,0.03745547403,0.03547027707,1,10
level_disappears_500ms,bbo_change_count_250ms,0.04759460874,0.04170149751,1,10
level_disappears_500ms,bbo_change_count_5000ms,0.23214221,0.1793346703,1,10
level_disappears_500ms,bbo_change_count_500ms,0.03681203909,0.0350336805,1,10
level_disappears_500ms,consumption_ratio,0.02655002289,0.02682788391,1,10
level_disappears_500ms,depth_event_count_1000ms,0.03421830069,0.03866097145,1,10
level_disappears_500ms,depth_event_count_100ms,-0.01178320685,-0.0104540051,0.1,10
level_disappears_500ms,depth_event_count_250ms,0.05574909151,0.05498807505,1,10
level_disappears_500ms,depth_event_count_5000ms,-0.07280876599,-0.07236781716,0,10
level_disappears_500ms,depth_event_count_500ms,0.01236568154,0.005844831467,0.8,10
level_disappears_500ms,drawdown_from_max,-0.1139459059,-0.1121728644,0,10
level_disappears_500ms,has_replenished,-0.07159624137,-0.06750606373,0,10
level_disappears_500ms,log_add_events,-0.1338914705,-0.1347458214,0.1,10
level_disappears_500ms,log_cum_add,0.0885218434,0.09100037068,1,10
level_disappears_500ms,log_cum_remove,0.02992606536,0.03660405986,0.9,10
level_disappears_500ms,log_cum_replenish,0.2091127604,0.2085958496,1,10
level_disappears_500ms,log_cum_trade_at_quote,0.06768628657,0.0694489181,1,10
level_disappears_500ms,log_cum_trade_through,-0.1166943364,-0.1187064424,0,10
level_disappears_500ms,log_current_qty,-0.4026589304,-0.406110242,0,10
level_disappears_500ms,log_initial_qty,0.08166194707,0.07643644139,1,10
level_disappears_500ms,log_level_age_ms,-0.460340035,-0.5114202201,0,10
level_disappears_500ms,log_max_qty,0.2857735008,0.2661538273,1,10
level_disappears_500ms,log_opp_depth_l1,-0.3752233416,-0.3782723993,0,10
level_disappears_500ms,log_opp_depth_l10,0.01099242778,-0.01899596001,0.5,10
level_disappears_500ms,log_opp_depth_l5,-0.1534281969,-0.1516599655,0,10
level_disappears_500ms,log_own_depth_l1,-0.4026589304,-0.406110242,0,10
level_disappears_500ms,log_own_depth_l10,0.02719471185,0.007700738963,0.5,10
level_disappears_500ms,log_own_depth_l5,-0.1465501845,-0.1487324163,0,10
level_disappears_500ms,log_prints_at_quote,0.2082038832,0.2363254726,0.9,10
level_disappears_500ms,log_prints_through,0.2967164561,0.2682669908,1,10
level_disappears_500ms,log_remove_events,-0.07042662743,-0.1031116582,0.3,10
level_disappears_500ms,log_replenish_events,-0.171772448,-0.1800863966,0,10
level_disappears_500ms,log_time_since_add_ms,0.07904579693,0.08336651698,0.9,10
level_disappears_500ms,log_time_since_print_ms,-0.1462137654,-0.1454598159,0,10
level_disappears_500ms,log_time_since_qty_change_ms,-0.1026898503,-0.1043061055,0,10
level_disappears_500ms,log_time_since_remove_ms,-0.009210082341,-0.007608096814,0.3,10
level_disappears_500ms,log_time_since_replenish_ms,-0.1159695882,-0.1172882728,0,10
level_disappears_500ms,opp_concentration_l10,-0.00550769018,-0.01806010306,0.3,10
level_disappears_500ms,opp_concentration_l5,-0.07879694179,-0.07467418537,0,10
level_disappears_500ms,opp_dispersion_ticks_l10,0.02801639531,0.03064730112,0.6,10
level_disappears_500ms,own_concentration_l10,-0.01532322764,-0.02495685406,0.3,10
level_disappears_500ms,own_concentration_l5,-0.05773729049,-0.05393043347,0,10
level_disappears_500ms,own_dispersion_ticks_l10,0.0002239773516,0.005996687571,0.5,10
level_disappears_500ms,relative_remaining_qty,0.02236245011,0.01710330043,0.8,10
level_disappears_500ms,relative_to_max_qty,0.11394604,0.1121729538,1,10
level_disappears_500ms,removal_ratio,0.02906892058,0.02346848138,0.9,10
level_disappears_500ms,replenishment_ratio,-0.0002950867522,-0.001844137325,0.4,10
level_disappears_500ms,signed_depth_flow_pressure_l10_1000ms,0.02485882323,0.02495442796,1,10
level_disappears_500ms,signed_depth_flow_pressure_l10_100ms,0.001712580494,0.001983280308,0.6,10
level_disappears_500ms,signed_depth_flow_pressure_l10_250ms,0.004154193195,0.003401104303,0.8,10
level_disappears_500ms,signed_depth_flow_pressure_l10_5000ms,0.004659844283,0.007176967105,0.7,10
level_disappears_500ms,signed_depth_flow_pressure_l10_500ms,0.01703891363,0.01710755751,1,10
level_disappears_500ms,signed_log_volume_1000ms,-0.02664291374,-0.02632703725,0,10
level_disappears_500ms,signed_log_volume_100ms,0.04303040504,0.04342170618,1,10
level_disappears_500ms,signed_log_volume_250ms,-0.007533640321,-0.007346775848,0,10
level_disappears_500ms,signed_log_volume_5000ms,-0.006435450516,-0.008800458629,0.2,10
level_disappears_500ms,signed_log_volume_500ms,-0.008591789275,-0.009773210157,0,10
level_disappears_500ms,signed_microprice_offset_ticks,0.001174036227,0.009035977069,0.6,10
level_disappears_500ms,signed_net_depth_flow_l1_1000ms,-0.02876968794,-0.03054724913,0,10
level_disappears_500ms,signed_net_depth_flow_l1_100ms,-0.01573940534,-0.0170360459,0,10
level_disappears_500ms,signed_net_depth_flow_l1_250ms,-0.01537530054,-0.01477615256,0,10
level_disappears_500ms,signed_net_depth_flow_l1_5000ms,-0.02119839536,-0.02133818809,0,10
level_disappears_500ms,signed_net_depth_flow_l1_500ms,-0.02221997399,-0.02211501077,0,10
level_disappears_500ms,signed_net_depth_flow_l5_1000ms,0.004056937271,0.00487258425,0.9,10
level_disappears_500ms,signed_net_depth_flow_l5_100ms,0.01024728259,0.01074219029,1,10
level_disappears_500ms,signed_net_depth_flow_l5_250ms,0.002545786946,0.002942695166,0.9,10
level_disappears_500ms,signed_net_depth_flow_l5_5000ms,-0.001290987252,-0.001919826027,0.2,10
level_disappears_500ms,signed_net_depth_flow_l5_500ms,0.004792429064,0.00407313928,1,10
level_disappears_500ms,signed_obi_l1,-0.003861877701,0.0009327642329,0.6,10
level_disappears_500ms,signed_obi_l10,0.03907367326,0.03731227107,1,10
level_disappears_500ms,signed_obi_l5,0.0107765652,0.01113518979,0.9,10
level_disappears_500ms,signed_trade_imbalance_1000ms,0.05322697461,0.05476618931,1,10
level_disappears_500ms,signed_trade_imbalance_100ms,0.0307283977,0.03176044021,1,10
level_disappears_500ms,signed_trade_imbalance_250ms,0.04116051421,0.04169032536,1,10
level_disappears_500ms,signed_trade_imbalance_5000ms,0.02756270464,0.03009124938,1,10
level_disappears_500ms,signed_trade_imbalance_500ms,0.03511853795,0.03541768342,1,10
level_disappears_500ms,signed_weighted_obi_l10,-0.001102070592,-0.0009130932158,0.5,10
level_disappears_500ms,signed_weighted_obi_l5,-0.001902638157,-0.001632400672,0.3,10
level_disappears_500ms,spread_ticks,-0.007319878321,0,0,10
level_disappears_500ms,time_since_bbo_change_ms,-0.09869042635,-0.09964104369,0,10
level_disappears_500ms,time_since_depth_ms,0.1622416183,0.1657534912,1,10
level_disappears_500ms,time_since_mid_change_ms,-0.09869042709,-0.09964103252,0,10
level_disappears_500ms,time_since_trade_ms,0.008156314027,0.02020992152,0.6,10
level_disappears_500ms,trade_count_1000ms,0.01573726768,0.035058029,0.7,10
level_disappears_500ms,trade_count_100ms,0.2484790057,0.2330596969,1,10
level_disappears_500ms,trade_count_250ms,0.09486495927,0.09394874051,1,10
level_disappears_500ms,trade_count_5000ms,0.1341698118,0.1432086229,1,10
level_disappears_500ms,trade_count_500ms,0.0101288586,0.008346812334,0.8,10
level_disappears_500ms,unexplained_removal_share,0.01821359247,0.0184311932,1,10
severity_conservative,addition_ratio,1.625217797,1.888385832,0.8,10
severity_conservative,backward_mid_abs_change_ticks_1000ms,0.935094887,-0.3366790712,0.4,10
severity_conservative,backward_mid_abs_change_ticks_100ms,-1.51966343,-0.9374784529,0.3,10
severity_conservative,backward_mid_abs_change_ticks_250ms,0.7326494724,-0.2933231741,0.4,10
severity_conservative,backward_mid_abs_change_ticks_5000ms,9.382012892,-1.513405204,0.4,10
severity_conservative,backward_mid_abs_change_ticks_500ms,-1.753136645,0.1294327192,0.5,10
severity_conservative,bbo_change_count_1000ms,-0.4494296521,0.5997274965,0.6,10
severity_conservative,bbo_change_count_100ms,-1.428770825,-1.076829076,0.2,10
severity_conservative,bbo_change_count_250ms,-1.356100368,0.1180924196,0.6,10
severity_conservative,bbo_change_count_5000ms,-3.306454754,1.122055531,0.6,10
severity_conservative,bbo_change_count_500ms,-0.1786916018,-0.8361404538,0.4,10
severity_conservative,consumption_ratio,-0.7252055883,-0.8354174793,0.1,10
severity_conservative,depth_event_count_1000ms,0.1442194544,-0.102112975,0.4,10
severity_conservative,depth_event_count_100ms,-0.01270336658,0.1527464911,0.6,10
severity_conservative,depth_event_count_250ms,0.4654796608,-0.02165035531,0.5,10
severity_conservative,depth_event_count_5000ms,-0.5184516673,-0.3527863771,0.1,10
severity_conservative,depth_event_count_500ms,0.1388032028,0.1208069772,0.8,10
severity_conservative,drawdown_from_max,0.9412436955,0.9801212251,1,10
severity_conservative,has_replenished,-0.02706006095,-0.5113268793,0.4,10
severity_conservative,log_add_events,5.862951922,6.658637285,1,10
severity_conservative,log_cum_add,-2.726856303,-2.694650054,0,10
severity_conservative,log_cum_remove,0.7057947993,2.201117635,0.6,10
severity_conservative,log_cum_replenish,1.57650913,1.511208713,1,10
severity_conservative,log_cum_trade_at_quote,-1.048208195,-1.123944104,0,10
severity_conservative,log_cum_trade_through,0.1940399721,0.1926837973,0.6,10
severity_conservative,log_current_qty,4.279815125,4.364132404,1,10
severity_conservative,log_initial_qty,-2.230119872,-2.008853436,0,10
severity_conservative,log_level_age_ms,-8.3681463,-9.489439011,0.1,10
severity_conservative,log_max_qty,-2.682543081,-2.417199731,0,10
severity_conservative,log_opp_depth_l1,9.71201973,8.587114811,1,10
severity_conservative,log_opp_depth_l10,-10.74572926,-9.184473038,0,10
severity_conservative,log_opp_depth_l5,1.675650105,1.186532736,0.7,10
severity_conservative,log_own_depth_l1,4.279727483,4.364839792,1,10
severity_conservative,log_own_depth_l10,-0.8935307801,-1.829001367,0.2,10
severity_conservative,log_own_depth_l5,-2.268247078,-0.6191919148,0.3,10
severity_conservative,log_prints_at_quote,6.893331337,5.935106039,1,10
severity_conservative,log_prints_through,-0.266551017,-0.2986657582,0.4,10
severity_conservative,log_remove_events,-1.493371481,-1.586035609,0.3,10
severity_conservative,log_replenish_events,-0.09213679284,-0.1691865698,0.4,10
severity_conservative,log_time_since_add_ms,-1.449889345,-0.9980932027,0.3,10
severity_conservative,log_time_since_print_ms,-0.9215738341,-0.9890441895,0,10
severity_conservative,log_time_since_qty_change_ms,0.2409189552,0.1706794202,0.6,10
severity_conservative,log_time_since_remove_ms,-0.9198355943,-0.8847172558,0,10
severity_conservative,log_time_since_replenish_ms,0.8145663472,0.7925980547,0.5,10
severity_conservative,opp_concentration_l10,1.587920964,1.560929,0.7,10
severity_conservative,opp_concentration_l5,-3.646298265,-3.488634229,0,10
severity_conservative,opp_dispersion_ticks_l10,3.861229199,3.290841937,1,10
severity_conservative,own_concentration_l10,-0.9967193127,-2.244371653,0.4,10
severity_conservative,own_concentration_l5,-0.5924429532,-0.2827199474,0.2,10
severity_conservative,own_dispersion_ticks_l10,0.4694033109,-0.1734806634,0.4,10
severity_conservative,relative_remaining_qty,-1.182636127,-1.13956213,0,10
severity_conservative,relative_to_max_qty,-0.9409475252,-0.9801920354,0,10
severity_conservative,removal_ratio,-1.495469919,-1.424762309,0,10
severity_conservative,replenishment_ratio,0.1313032188,0.2398402542,0.6,10
severity_conservative,signed_depth_flow_pressure_l10_1000ms,-0.1277770035,-0.1359225959,0.3,10
severity_conservative,signed_depth_flow_pressure_l10_100ms,0.03365863264,-0.1317964867,0.4,10
severity_conservative,signed_depth_flow_pressure_l10_250ms,-0.002381934226,0.02646410372,0.7,10
severity_conservative,signed_depth_flow_pressure_l10_5000ms,-0.7231497735,-0.7867711782,0,10
severity_conservative,signed_depth_flow_pressure_l10_500ms,0.5454646669,0.5524360538,1,10
severity_conservative,signed_log_volume_1000ms,-0.5884629145,-0.5227802545,0.1,10
severity_conservative,signed_log_volume_100ms,-1.363223952,-0.4699629843,0.1,10
severity_conservative,signed_log_volume_250ms,0.5497792751,0.5683263838,0.9,10
severity_conservative,signed_log_volume_5000ms,-1.173714939,-0.8854123652,0.1,10
severity_conservative,signed_log_volume_500ms,-0.3585732713,-0.3689721525,0.1,10
severity_conservative,signed_microprice_offset_ticks,6.91955871,-2.78076148,0.4,10
severity_conservative,signed_net_depth_flow_l1_1000ms,1.119070649,1.755559087,0.7,10
severity_conservative,signed_net_depth_flow_l1_100ms,-0.1004140509,-0.04076290783,0.5,10
severity_conservative,signed_net_depth_flow_l1_250ms,-0.2962875098,-0.4808384031,0.4,10
severity_conservative,signed_net_depth_flow_l1_5000ms,2.050686264,2.098981738,1,10
severity_conservative,signed_net_depth_flow_l1_500ms,-0.6902634636,-0.6616728306,0,10
severity_conservative,signed_net_depth_flow_l5_1000ms,-0.7523987701,-1.008083403,0.2,10
severity_conservative,signed_net_depth_flow_l5_100ms,0.4605035876,0.4535504431,1,10
severity_conservative,signed_net_depth_flow_l5_250ms,0.2439231813,0.507253617,0.6,10
severity_conservative,signed_net_depth_flow_l5_5000ms,-1.614299715,-1.600777507,0,10
severity_conservative,signed_net_depth_flow_l5_500ms,-0.2227951402,-0.02806563396,0.4,10
severity_conservative,signed_obi_l1,-15.71645393,-5.431712866,0.3,10
severity_conservative,signed_obi_l10,4.620881462,4.27778554,1,10
severity_conservative,signed_obi_l5,-0.2587887645,1.53403908,0.7,10
severity_conservative,signed_trade_imbalance_1000ms,0.7034629881,0.7219281495,0.9,10
severity_conservative,signed_trade_imbalance_100ms,1.335485974,0.6928515136,0.9,10
severity_conservative,signed_trade_imbalance_250ms,0.4315463133,0.3947761208,0.9,10
severity_conservative,signed_trade_imbalance_5000ms,2.185411471,1.855240226,1,10
severity_conservative,signed_trade_imbalance_500ms,0.4986212078,0.6083965451,0.9,10
severity_conservative,signed_weighted_obi_l10,5.39524146,2.538626671,0.8,10
severity_conservative,signed_weighted_obi_l5,1.753381366,2.228795946,0.7,10
severity_conservative,spread_ticks,2.353701925,0,0.4,10
severity_conservative,time_since_bbo_change_ms,-0.5337843634,-0.6494072974,0.1,10
severity_conservative,time_since_depth_ms,0.9984875381,-0.1225391924,0.4,10
severity_conservative,time_since_mid_change_ms,-0.5326940693,-0.6494072974,0.1,10
severity_conservative,time_since_trade_ms,0.04612929225,0.2343645096,0.6,10
severity_conservative,trade_count_1000ms,0.1114037871,0.02491436899,0.5,10
severity_conservative,trade_count_100ms,0.7023268491,0.3432239145,0.6,10
severity_conservative,trade_count_250ms,0.872378163,0.7567272186,0.6,10
severity_conservative,trade_count_5000ms,3.760827947,3.671521783,1,10
severity_conservative,trade_count_500ms,1.69847475,1.428201556,0.9,10
severity_conservative,unexplained_removal_share,-0.526970084,-0.4391746223,0,10
trade_through_within_1000ms,addition_ratio,-0.009469074989,-0.01517530368,0.5,10
trade_through_within_1000ms,backward_mid_abs_change_ticks_1000ms,0.01826926274,0.01959642535,0.9,10
trade_through_within_1000ms,backward_mid_abs_change_ticks_100ms,0.02662954247,0.03081239946,0.9,10
trade_through_within_1000ms,backward_mid_abs_change_ticks_250ms,-0.006641941331,-0.01215949329,0.4,10
trade_through_within_1000ms,backward_mid_abs_change_ticks_5000ms,-0.1158404747,-0.1190652885,0.1,10
trade_through_within_1000ms,backward_mid_abs_change_ticks_500ms,0.03418604098,0.03390594572,1,10
trade_through_within_1000ms,bbo_change_count_1000ms,0.0146217661,0.01508728787,0.6,10
trade_through_within_1000ms,bbo_change_count_100ms,-0.02281681844,-0.02598799486,0,10
trade_through_within_1000ms,bbo_change_count_250ms,0.005824825913,0.006130635273,0.5,10
trade_through_within_1000ms,bbo_change_count_5000ms,0.2572086915,0.1939894035,1,10
trade_through_within_1000ms,bbo_change_count_500ms,0.004595910932,0.002279318433,0.6,10
trade_through_within_1000ms,consumption_ratio,0.01647378476,0.01597979851,1,10
trade_through_within_1000ms,depth_event_count_1000ms,0.005766403489,0.007198436651,0.8,10
trade_through_within_1000ms,depth_event_count_100ms,-0.0055716904,-0.006318435073,0.2,10
trade_through_within_1000ms,depth_event_count_250ms,0.01233529535,0.01730858907,0.9,10
trade_through_within_1000ms,depth_event_count_5000ms,-0.03021014761,-0.02960125729,0,10
trade_through_within_1000ms,depth_event_count_500ms,-0.01219225633,-0.009487582836,0,10
trade_through_within_1000ms,drawdown_from_max,0.05261847395,0.05220526829,1,10
trade_through_within_1000ms,has_replenished,-0.03379888916,-0.03675271571,0,10
trade_through_within_1000ms,log_add_events,-0.07923985645,-0.05348538794,0.2,10
trade_through_within_1000ms,log_cum_add,0.03352886103,0.03915188555,0.9,10
trade_through_within_1000ms,log_cum_remove,0.01086950938,0.01387671626,0.5,10
trade_through_within_1000ms,log_cum_replenish,0.126339864,0.123480279,1,10
trade_through_within_1000ms,log_cum_trade_at_quote,0.07888250463,0.08016375452,1,10
trade_through_within_1000ms,log_cum_trade_through,-0.09633752815,-0.09681317583,0,10
trade_through_within_1000ms,log_current_qty,-0.3168694392,-0.3439178765,0,10
trade_through_within_1000ms,log_initial_qty,0.04033138249,0.040855987,1,10
trade_through_within_1000ms,log_level_age_ms,-0.717505011,-0.7616835535,0,10
trade_through_within_1000ms,log_max_qty,0.003975119162,-0.005345870275,0.4,10
trade_through_within_1000ms,log_opp_depth_l1,0.06419521999,0.06730960496,0.8,10
trade_through_within_1000ms,log_opp_depth_l10,-0.1221271953,-0.1266229376,0.1,10
trade_through_within_1000ms,log_opp_depth_l5,-0.03485620769,-0.0498353485,0.3,10
trade_through_within_1000ms,log_own_depth_l1,-0.3168694392,-0.3439178765,0,10
trade_through_within_1000ms,log_own_depth_l10,0.1555163866,0.1778403521,1,10
trade_through_within_1000ms,log_own_depth_l5,-0.01894525588,0.01583998464,0.6,10
trade_through_within_1000ms,log_prints_at_quote,0.354962367,0.3651689589,1,10
trade_through_within_1000ms,log_prints_through,0.3058457881,0.2895725518,1,10
trade_through_within_1000ms,log_remove_events,0.0560594216,0.04583187029,1,10
trade_through_within_1000ms,log_replenish_events,-0.1301615752,-0.1283247024,0,10
trade_through_within_1000ms,log_time_since_add_ms,-0.01450338529,-0.01613964094,0.3,10
trade_through_within_1000ms,log_time_since_print_ms,-0.1458161205,-0.1542120948,0,10
trade_through_within_1000ms,log_time_since_qty_change_ms,0.005600546285,0.007077920716,0.6,10
trade_through_within_1000ms,log_time_since_remove_ms,-0.06671296069,-0.07431871817,0,10
trade_through_within_1000ms,log_time_since_replenish_ms,-0.02035034073,-0.01339571364,0.1,10
trade_through_within_1000ms,opp_concentration_l10,-0.04558772445,-0.0355400648,0,10
trade_through_within_1000ms,opp_concentration_l5,-0.003481031675,-0.0004329285584,0.5,10
trade_through_within_1000ms,opp_dispersion_ticks_l10,-0.02016603894,-0.02178253792,0.1,10
trade_through_within_1000ms,own_concentration_l10,0.08536158316,0.1065539271,1,10
trade_through_within_1000ms,own_concentration_l5,-0.03864762709,-0.0390156284,0,10
trade_through_within_1000ms,own_dispersion_ticks_l10,0.03488097321,0.0476942528,0.8,10
trade_through_within_1000ms,relative_remaining_qty,0.01786524877,0.01421175222,0.7,10
trade_through_within_1000ms,relative_to_max_qty,-0.05261841975,-0.0522053279,0,10
trade_through_within_1000ms,removal_ratio,-0.007858710008,-0.004192736058,0.3,10
trade_through_within_1000ms,replenishment_ratio,-0.005536661966,-0.007198954234,0.4,10
trade_through_within_1000ms,signed_depth_flow_pressure_l10_1000ms,-0.1000304885,-0.1060039811,0,10
trade_through_within_1000ms,signed_depth_flow_pressure_l10_100ms,0.003452982404,0.001720205764,0.5,10
trade_through_within_1000ms,signed_depth_flow_pressure_l10_250ms,-0.000966287835,-0.003919092764,0.4,10
trade_through_within_1000ms,signed_depth_flow_pressure_l10_5000ms,-0.06497167093,-0.07462337986,0,10
trade_through_within_1000ms,signed_depth_flow_pressure_l10_500ms,-0.02896166677,-0.03714919463,0.2,10
trade_through_within_1000ms,signed_log_volume_1000ms,-0.0322300734,-0.02691954188,0,10
trade_through_within_1000ms,signed_log_volume_100ms,-0.06514152996,-0.07304116711,0,10
trade_through_within_1000ms,signed_log_volume_250ms,0.008920946298,0.005300935823,0.7,10
trade_through_within_1000ms,signed_log_volume_5000ms,-0.01508689187,-0.0198473502,0.1,10
trade_through_within_1000ms,signed_log_volume_500ms,-0.02110369407,-0.02478772402,0.1,10
trade_through_within_1000ms,signed_microprice_offset_ticks,-0.2042797394,-0.2339487374,0,10
trade_through_within_1000ms,signed_net_depth_flow_l1_1000ms,-0.02934299719,-0.0182774947,0.4,10
trade_through_within_1000ms,signed_net_depth_flow_l1_100ms,0.009849821159,0.002745930862,0.5,10
trade_through_within_1000ms,signed_net_depth_flow_l1_250ms,-0.05241682939,-0.03729185555,0,10
trade_through_within_1000ms,signed_net_depth_flow_l1_5000ms,-0.08201013431,-0.08220629394,0,10
trade_through_within_1000ms,signed_net_depth_flow_l1_500ms,0.02973841876,0.02535179909,0.8,10
trade_through_within_1000ms,signed_net_depth_flow_l5_1000ms,0.02443731646,0.0128350649,0.6,10
trade_through_within_1000ms,signed_net_depth_flow_l5_100ms,-0.04372070288,-0.04993103072,0.1,10
trade_through_within_1000ms,signed_net_depth_flow_l5_250ms,0.004375355353,-0.003537466109,0.5,10
trade_through_within_1000ms,signed_net_depth_flow_l5_5000ms,-0.01020533181,-0.002337656566,0.4,10
trade_through_within_1000ms,signed_net_depth_flow_l5_500ms,-0.04568943121,-0.01948522311,0,10
trade_through_within_1000ms,signed_obi_l1,-0.2170840733,-0.2342005372,0,10
trade_through_within_1000ms,signed_obi_l10,0.02359390277,0.04692649096,0.6,10
trade_through_within_1000ms,signed_obi_l5,-0.03705028169,-0.03378742188,0.1,10
trade_through_within_1000ms,signed_trade_imbalance_1000ms,0.08135818541,0.08089630678,1,10
trade_through_within_1000ms,signed_trade_imbalance_100ms,0.1054882288,0.1090892218,1,10
trade_through_within_1000ms,signed_trade_imbalance_250ms,0.02803327683,0.03801117279,0.9,10
trade_through_within_1000ms,signed_trade_imbalance_5000ms,0.07060061428,0.07419680804,1,10
trade_through_within_1000ms,signed_trade_imbalance_500ms,0.05490291268,0.05878212862,1,10
trade_through_within_1000ms,signed_weighted_obi_l10,-0.0238085526,-0.03019614983,0.1,10
trade_through_within_1000ms,signed_weighted_obi_l5,-0.07914412804,-0.07248518243,0,10
